Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No,Invoice No,Invoiced Value,Supplier Name,Address Book No,Proclass Details Level 1,Thomson Classification Description
PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515112,J696590,460.56,REDACTED PERSONAL DATA,575540,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515113,J696590,828.24,REDACTED PERSONAL DATA,575547,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515114,J696590,884.52,REDACTED PERSONAL DATA,575552,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515115,J696590,897.84,UNITED RESPONSE,575573,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515115,J696590,1410.40,UNITED RESPONSE,575573,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515118,J696590,486.68,REDACTED PERSONAL DATA,575645,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515119,J696590,468.80,REDACTED PERSONAL DATA,422698,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515120,J696590,451.00,REDACTED PERSONAL DATA,575650,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515122,J696590,2242.76,REDACTED PERSONAL DATA,575662,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-09-10,3515123,J696590,473.36,REDACTED PERSONAL DATA,575697,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515124,J696590,545.80,REDACTED PERSONAL DATA,575716,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515127,J696590,805.84,REDACTED PERSONAL DATA,575862,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515128,J696590,338.88,REDACTED PERSONAL DATA,575872,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515130,J696590,256.76,REDACTED PERSONAL DATA,423152,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515131,J696590,3928.36,REDACTED PERSONAL DATA,576000,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515132,J696590,321.44,REDACTED PERSONAL DATA,576016,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515133,J696590,562.40,REDACTED PERSONAL DATA,576040,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515135,J696590,997.68,REDACTED PERSONAL DATA,576115,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515136,J696590,547.76,REDACTED PERSONAL DATA,576117,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515137,J696590,5445.48,MY CHOICE LOCAL,576122,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515137,J696590,4385.40,MY CHOICE LOCAL,576122,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-09-10,3515137,J696590,2452.96,MY CHOICE LOCAL,576122,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515139,J696590,604.96,REDACTED PERSONAL DATA,576145,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515140,J696590,540.00,REDACTED PERSONAL DATA,576146,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515141,J696590,2633.92,REDACTED PERSONAL DATA,423985,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-09-10,3515142,J696590,1507.44,REDACTED PERSONAL DATA,576378,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515143,J696590,505.04,REDACTED PERSONAL DATA,576382,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515146,J696590,1534.28,REDACTED PERSONAL DATA,576504,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515150,J696590,806.44,REDACTED PERSONAL DATA,576670,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515151,J696590,742.40,REDACTED PERSONAL DATA,576719,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515152,J696590,735.08,REDACTED PERSONAL DATA,424001,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515153,J696590,1415.00,REDACTED PERSONAL DATA,576797,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515154,J696590,644.00,REDACTED PERSONAL DATA,576855,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515155,J696590,258.68,REDACTED PERSONAL DATA,576922,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515156,J696590,835.00,REDACTED PERSONAL DATA,576927,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515157,J696590,508.36,REDACTED PERSONAL DATA,576932,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515159,J696590,944.00,REDACTED PERSONAL DATA,576936,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515160,J696590,895.12,REDACTED PERSONAL DATA,576939,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515162,J696590,546.00,REDACTED PERSONAL DATA,577018,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515164,J696590,264.00,REDACTED PERSONAL DATA,577019,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515165,J696590,345.20,REDACTED PERSONAL DATA,577023,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515166,J696590,781.20,REDACTED PERSONAL DATA,577024,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515170,J696590,800.88,REDACTED PERSONAL DATA,577048,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515171,J696590,1619.72,REDACTED PERSONAL DATA,577065,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515172,J696590,1068.56,EXCEL HOME CARE LTD,577115,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515173,J696590,1129.56,REDACTED PERSONAL DATA,577157,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515174,J696590,377.40,REDACTED PERSONAL DATA,425210,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515177,J696590,487.36,REDACTED PERSONAL DATA,577325,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515178,J696590,706.24,REDACTED PERSONAL DATA,577342,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515179,J696590,258.00,REDACTED PERSONAL DATA,577343,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515180,J696590,813.44,REDACTED PERSONAL DATA,577586,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515181,J696590,894.36,REDACTED PERSONAL DATA,577630,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515182,J696590,389.84,REDACTED PERSONAL DATA,577636,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515183,J696590,1191.36,REDACTED PERSONAL DATA,577638,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515184,J696590,740.08,REDACTED PERSONAL DATA,577639,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515185,J696590,834.32,REDACTED PERSONAL DATA,426316,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-09-10,3515185,J696590,345.24,REDACTED PERSONAL DATA,426316,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515187,J696590,2311.96,REDACTED PERSONAL DATA,578288,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515188,J696590,583.96,REDACTED PERSONAL DATA,578308,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515189,J696590,2053.60,REDACTED PERSONAL DATA,578331,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515190,J696590,516.28,REDACTED PERSONAL DATA,578332,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515192,J696590,516.28,REDACTED PERSONAL DATA,578394,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515194,J696590,797.72,REDACTED PERSONAL DATA,578593,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515195,J696590,755.96,REDACTED PERSONAL DATA,578596,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515196,J696590,1440.84,REDACTED PERSONAL DATA,426317,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515197,J696590,586.00,REDACTED PERSONAL DATA,578597,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515198,J696590,705.32,REDACTED PERSONAL DATA,578667,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515199,J696590,392.00,REDACTED PERSONAL DATA,578672,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515200,J696590,1410.56,REDACTED PERSONAL DATA,578677,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515201,J696590,272.52,REDACTED PERSONAL DATA,578680,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515203,J696590,365.36,REDACTED PERSONAL DATA,579338,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515205,J696590,1122.60,REDACTED PERSONAL DATA,579495,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515206,J696590,370.68,REDACTED PERSONAL DATA,579499,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515207,J696590,665.28,REDACTED PERSONAL DATA,426560,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515208,J696590,672.00,REDACTED PERSONAL DATA,579593,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515210,J696590,294.00,REDACTED PERSONAL DATA,579606,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515211,J696590,656.64,REDACTED PERSONAL DATA,579610,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515214,J696590,269.16,REDACTED PERSONAL DATA,579633,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515215,J696590,1615.60,REDACTED PERSONAL DATA,579724,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515216,J696590,518.12,REDACTED PERSONAL DATA,579725,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515218,J696590,500.00,REDACTED PERSONAL DATA,427186,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515219,J696590,719.64,REDACTED PERSONAL DATA,579784,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515222,J696590,659.04,REDACTED PERSONAL DATA,579906,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515223,J696590,965.48,REDACTED PERSONAL DATA,580024,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515224,J696590,591.64,REDACTED PERSONAL DATA,580036,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515225,J696590,1421.40,REDACTED PERSONAL DATA,580047,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515226,J696590,586.36,REDACTED PERSONAL DATA,580065,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515227,J696590,631.88,REDACTED PERSONAL DATA,580069,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515228,J696590,579.68,REDACTED PERSONAL DATA,580073,Social Community Care,CAREFIRST DIRECT PAYMENTS
SNIPS,9190,DIRECT PAYMENTS,2013-09-10,3515229,J696590,258.36,REDACTED PERSONAL DATA,427296,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515230,J696590,1026.40,REDACTED PERSONAL DATA,580076,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515232,J696590,1610.00,REDACTED PERSONAL DATA,580134,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515233,J696590,1410.84,REDACTED PERSONAL DATA,580151,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-09-10,3515234,J696590,344.52,REDACTED PERSONAL DATA,580174,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515235,J696590,944.76,REDACTED PERSONAL DATA,580231,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515236,J696590,960.80,REDACTED PERSONAL DATA,580241,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515237,J696590,1537.56,FRIENDS TOGETHER,580299,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515240,J696590,1255.12,REDACTED PERSONAL DATA,427612,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515241,J696590,455.28,REDACTED PERSONAL DATA,580307,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515242,J696590,367.76,REDACTED PERSONAL DATA,580322,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515245,J696590,1294.48,REDACTED PERSONAL DATA,580434,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515246,J696590,655.68,REDACTED PERSONAL DATA,580446,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515247,J696590,912.88,REDACTED PERSONAL DATA,580447,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515248,J696590,2449.56,REDACTED PERSONAL DATA,580448,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515249,J696590,715.00,REDACTED PERSONAL DATA,580450,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515251,J696590,294.12,REDACTED PERSONAL DATA,428082,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515255,J696590,604.08,REDACTED PERSONAL DATA,580647,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515257,J696590,580.36,REDACTED PERSONAL DATA,581025,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515258,J696590,639.36,REDACTED PERSONAL DATA,581093,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515259,J696590,1071.76,REDACTED PERSONAL DATA,581099,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515262,J696590,947.04,REDACTED PERSONAL DATA,428367,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515263,J696590,707.68,REDACTED PERSONAL DATA,581525,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515266,J696590,321.08,REDACTED PERSONAL DATA,581545,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515267,J696590,1044.84,REDACTED PERSONAL DATA,581546,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515269,J696590,679.48,REDACTED PERSONAL DATA,581553,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515272,J696590,317.68,REDACTED PERSONAL DATA,581656,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515273,J696590,501.08,REDACTED PERSONAL DATA,428420,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515274,J696590,367.00,REDACTED PERSONAL DATA,581981,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515275,J696590,532.76,REDACTED PERSONAL DATA,581983,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515276,J696590,333.12,REDACTED PERSONAL DATA,582004,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515277,J696590,962.96,REDACTED PERSONAL DATA,582009,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515278,J696590,464.00,REDACTED PERSONAL DATA,582016,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515280,J696590,1222.04,REDACTED PERSONAL DATA,582194,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515281,J696590,309.92,REDACTED PERSONAL DATA,582208,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515282,J696590,257.96,REDACTED PERSONAL DATA,582255,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515284,J696590,337.84,REDACTED PERSONAL DATA,428423,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515285,J696590,702.64,REDACTED PERSONAL DATA,582351,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515286,J696590,453.60,REDACTED PERSONAL DATA,582436,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515287,J696590,491.80,REDACTED PERSONAL DATA,582447,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515290,J696590,624.00,REDACTED PERSONAL DATA,582520,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515292,J696590,942.40,REDACTED PERSONAL DATA,582577,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515293,J696590,951.60,QUALITY HOMECARE (BARNSLEY) LTD,582580,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515294,J696590,1329.32,SERENTA HOMECARE LTD,582621,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515295,J696590,419.16,REDACTED PERSONAL DATA,429159,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515296,J696590,824.64,REDACTED PERSONAL DATA,582627,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515297,J696590,706.56,REDACTED PERSONAL DATA,582640,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-09-10,3515298,J696590,1365.04,REDACTED PERSONAL DATA,582659,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515301,J696590,319.12,REDACTED PERSONAL DATA,582803,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515302,J696590,464.00,REDACTED PERSONAL DATA,582805,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-09-10,3515303,J696590,279.44,REDACTED PERSONAL DATA,582806,Social Community Care,CAREFIRST DIRECT PAYMENTS
