Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-07-28,1600510063,3204.90,0.00,3204.90,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510067,3204.90,0.00,3204.90,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510064,3210.00,0.00,3210.00,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510264,3321.47,0.00,3321.47,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510060,3338.70,0.00,3338.70,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510313,2756.40,459.40,2297.00,Azure Support Services,Children's Services,Conferences/Seminars
Salford City Council,2014-07-28,601121090,5379.75,0.00,5379.75,Bolton College,Children's Services,Pupil Assistance
Salford City Council,2014-07-28,1600512155,1032.91,172.15,860.76,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-28,zyfoihjcb,565.54,21.15,544.39,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2014-07-28,601121086,110001.75,57.80,109943.95,British Gas Business,Capital Expenditure,Gas
Salford City Council,2014-07-28,601121221,1440.45,0.00,1440.45,Budding Wood Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121108,5906.00,0.00,5906.00,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121251,4264.29,0.00,4264.29,Care & Support Initiative,Children's Services,Children Act-Sect 23
Salford City Council,2014-07-28,1600510099,1029.75,171.63,858.12,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-28,1600510108,5842.00,0.00,5842.00,Core Assets,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510317,2001.00,333.50,1667.50,Creedon Healthcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-28,1600510219,2118.00,353.00,1765.00,Creedon Healthcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-28,601121122,9047.50,0.00,9047.50,David Marlow Building Contractor Lt,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601120397,1538.23,0.00,1538.23,David Marlow Building Contractor Lt,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-28,1600511021,1440.00,240.00,1200.00,Defensive Driver Training Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-07-28,601121208,566.00,0.00,566.00,Department Of Work & Pensions,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-28,601121114,2065.99,0.00,2065.99,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121119,4465.88,0.00,4465.88,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121123,5592.59,0.00,5592.59,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121124,609.61,0.00,609.61,Dlp Services Northern Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-28,601121120,548.44,0.00,548.44,Dlp Services Northern Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-28,601121106,6901.06,0.00,6901.06,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121104,7398.60,0.00,7398.60,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121107,1441.06,0.00,1441.06,Dolphin Mobility Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-28,601121105,908.60,0.00,908.60,Dolphin Mobility Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-28,601121202,2083.05,0.00,2083.05,E.On,Sustainable Regeneration,Electricity
Salford City Council,2014-07-28,601120249,2140.00,356.67,1783.33,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2014-07-28,601119408,709.20,118.20,591.00,Ellesmere Engineering Co Ltd,Children's Services,UV Heat Rep
Salford City Council,2014-07-28,1600510030,1405.32,234.22,1171.10,First Fence Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-07-28,601121228,1350.73,0.00,1350.73,Flutterbies Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121229,1309.50,0.00,1309.50,Fun4All Cic,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601120650,4380.00,730.00,3650.00,Gatenby Sanderson Limited,Children's Services,Recruitment Advert.
Salford City Council,2014-07-28,601120973,4499.68,0.00,4499.68,Helping Hands Homecare Agency,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-07-28,1600510056,28368.00,4728.00,23640.00,Hint Media,"Community, Health & Social Care",Marketing/Publicity
Salford City Council,2014-07-28,601121232,4505.65,0.00,4505.65,Holyrood Day Nursery (Swinton),Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121231,1091.25,0.00,1091.25,Holyrood Day Nursery Salford,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121230,1673.25,0.00,1673.25,Holyrood Nursery - Mediacityuk,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510214,2192.01,0.00,2192.01,Horizon Care Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-07-28,1600510320,13285.67,0.00,13285.67,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510321,14315.49,0.00,14315.49,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600512132,1140.00,190.00,950.00,Idox Software,Sustainable Regeneration,Computer Software
Salford City Council,2014-07-28,1600512133,750.00,125.00,625.00,Idox Software,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-28,601120799,1224.00,204.00,1020.00,Ingenitech Ltd,Customer and Support Services,Lease line rentals
Salford City Council,2014-07-28,601120800,14848.80,2474.80,12374.00,Ingenitech Ltd,Customer and Support Services,Lease line rentals
Salford City Council,2014-07-28,601120798,16203.20,2700.53,13502.67,Ingenitech Ltd,Customer and Support Services,Lease line rentals
Salford City Council,2014-07-28,601121125,4716.76,0.00,4716.76,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121116,7975.42,0.00,7975.42,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121233,1993.35,0.00,1993.35,Kiddiewinkles Preschool,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121234,1227.05,0.00,1227.05,Kidz R Us The Lodge,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601120352,1470.00,0.00,1470.00,Kvn Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-28,601121235,848.75,0.00,848.75,Ladybird Private Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601120570,933.16,0.00,933.16,Lindley Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-28,601121236,1333.75,0.00,1333.75,Little Explorers Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121237,2536.55,0.00,2536.55,Little Gems Private Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121238,1891.50,0.00,1891.50,Little People Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510301,3450.65,0.00,3450.65,Lorimer Foster Services,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121102,15917.82,0.00,15917.82,M Connor Builder & Repairers Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121103,1954.82,0.00,1954.82,M Connor Builder & Repairers Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-28,1600511327,3073.03,512.17,2560.86,Manchester City Council,Customer and Support Services,Payts to Other LA's
Salford City Council,2014-07-28,1600510917,6936.52,1156.09,5780.43,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Insurance Premiums
Salford City Council,2014-07-28,1600510049,2000.00,0.00,2000.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-28,1600510226,13263.57,0.00,13263.57,Pathfinders (Childcare ) Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510007,3365.67,0.00,3365.67,Perpetual Fostering,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510263,3778.34,0.00,3778.34,Perpetual Fostering,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121112,10428.72,0.00,10428.72,Pollock Lifts,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121113,1280.72,0.00,1280.72,Pollock Lifts,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-28,601121240,4525.54,0.00,4525.54,Primrose Hill Private Day Nursery L,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121170,609.98,0.00,609.98,Redacted Data,Capital Expenditure,Disturbance Payments
Salford City Council,2014-07-28,601121183,964.99,0.00,964.99,Redacted Data,Capital Expenditure,Disturbance Payments
Salford City Council,2014-07-28,601121210,809.98,0.00,809.98,Redacted Data,Capital Expenditure,Disturbance Payments
Salford City Council,2014-07-28,601121182,3700.00,0.00,3700.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-28,601121216,10000.00,0.00,10000.00,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121206,2330.00,0.00,2330.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-28,1600510316,750.00,0.00,750.00,Redacted Data,Children's Services,Other Prof Fees
Salford City Council,2014-07-28,601121226,1251.30,0.00,1251.30,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121220,849.72,0.00,849.72,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121227,1091.25,0.00,1091.25,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601120326,1050.00,0.00,1050.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-28,601121211,799.71,0.00,799.71,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-07-28,601121171,5184.66,0.00,5184.66,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-07-28,601121218,524.86,0.00,524.86,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-07-28,601121241,1600.50,0.00,1600.50,Safehands Green Start Nurseries Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600511106,15474.83,0.00,15474.83,Salford Schools Solutions Ltd,Children's Services,Unitary Charge
Salford City Council,2014-07-28,1600511105,609983.47,101663.91,508319.56,Salford Schools Solutions Ltd,Children's Services,Unitary Charge
Salford City Council,2014-07-28,1600510257,754.50,125.75,628.75,Sidhil  Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-28,1600512135,587.90,98.00,489.90,So Internet M247 Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510076,1475.94,245.99,1229.95,Solon Security,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-28,601121243,4356.10,0.00,4356.10,Sonshine Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510492,2506.77,0.00,2506.77,St Helens & Knowsley Hospitals Nhs,"Community, Health & Social Care",Agency Fees
Salford City Council,2014-07-28,601121242,620.25,0.00,620.25,St Lukes Pre-School Playgroup,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121110,2201.14,0.00,2201.14,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121117,5558.19,0.00,5558.19,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121118,1160.19,0.00,1160.19,Stannah Stairlifts Limited.,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-28,1600510261,786.60,0.00,786.60,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510276,830.30,0.00,830.30,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510106,845.50,0.00,845.50,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601120313,7302.50,0.00,7302.50,Swinton Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-28,1600512104,1407.22,234.54,1172.68,Teaching Personnel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-28,601121101,9958.00,0.00,9958.00,Terry Group Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-28,601121168,1678.50,0.00,1678.50,The Poplars Medical Centre,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-28,1600510247,4500.00,0.00,4500.00,Timeout Homes Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510267,15610.67,0.00,15610.67,Timeout Homes Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121244,640.20,0.00,640.20,Tinytots Vision Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121246,1236.75,0.00,1236.75,Tinytots Vision Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121245,3176.75,0.00,3176.75,Tinytots Vision Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601119451,1342.47,0.00,1342.47,Tradition (Uk) Limited,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2014-07-28,601121260,1631.76,271.96,1359.80,Translation Empire Limited,Children's Services,Children Act-Sect 23
Salford City Council,2014-07-28,601121224,509.25,0.00,509.25,Treasures Child Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121247,1949.70,0.00,1949.70,Unicorn Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121222,873.00,0.00,873.00,University Of Salford Busy Bees,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121130,1015.74,169.29,846.45,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-07-28,601121144,6770.62,1128.44,5642.18,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-07-28,601121141,8947.71,1491.29,7456.42,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-07-28,601121099,3672.48,612.08,3060.40,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-28,601121283,4543.65,757.28,3786.37,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-28,601121248,4049.75,0.00,4049.75,Wow Kids Ltd T/A Bright Futures,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,601121126,4227.70,0.00,4227.70,Wright Build Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-29,601120772,5999.56,0.00,5999.56,Abbotsound Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-07-29,601119659,5360.94,0.00,5360.94,Abbotsound Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-07-29,1600511725,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
