Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109325295,23 May 2018,576.24,
LUL NOMINEE BCV LIMITED,KPK (SHEET METAL) LTD,Track General Maintenance,1033\5109314438,16 May 2018,576.00,
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,Agency Staff,1002\5109292689,30 Apr 2018,576.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100198253,04 May 2018,575.90,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100209712,16 May 2018,575.90,
LONDON UNDERGROUND LTD,GRUNDON WASTE MANAGEMENT LTD,Maintenance of Plant & Equipment,1005\5109319202,23 May 2018,575.75,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109312756,23 May 2018,575.70,
TUBE LINES LTD,JETWAY ASSOCIATES LTD,Materials,792160,23 May 2018,575.50,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109312758,23 May 2018,575.12,
TFL CORPORATE,PULSE MEDIA,Design & Production Of Maps & Timetable Publicity,1001\5109314997,08 May 2018,575.00,
TUBE LINES LTD,EYRE & ELLISTON LTD,Materials,789712,11 May 2018,575.00,
LONDON TRANSPORT MUSEUM,EMMA HOCKLEY ARTS,Agency Staff,1011\5109314392,09 May 2018,574.36,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203177,09 May 2018,574.25,
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1005\5109300591,14 May 2018,573.82,
LUL NOMINEE BCV LIMITED,BOC LTD,Track General Maintenance,1033\5109302380,09 May 2018,573.68,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109292610,30 Apr 2018,573.00,
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109296082,04 May 2018,573.00,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109310807,02 May 2018,572.80,
LUL NOMINEE SSL LIMITED,HERTS TOOL COMPANY,Civil Engineering Construction Works,1031\5109314393,21 May 2018,572.48,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109313543,23 May 2018,572.13,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109310914,02 May 2018,571.84,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109316233,14 May 2018,571.84,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320365,16 May 2018,571.84,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109310793,02 May 2018,571.81,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109316124,14 May 2018,571.81,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320342,16 May 2018,571.81,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320349,16 May 2018,571.81,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320378,16 May 2018,571.81,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320397,16 May 2018,571.81,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320400,16 May 2018,571.81,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320405,16 May 2018,571.81,
TUBE LINES LTD,SIXT KENNING LTD,Vehicle Hire,789907,02 May 2018,571.58,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109296436,04 May 2018,571.41,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109296486,04 May 2018,571.41,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301337,14 May 2018,571.41,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310511,25 May 2018,571.41,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310585,25 May 2018,571.41,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109301909,09 May 2018,571.29,
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109309300,30 Apr 2018,571.28,
SURFACE TRANSPORT CORP,JACOBS ENGINEERING UK LTD,Planning & Development Consultancy,1002\5109315066,23 May 2018,571.25,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203222,25 May 2018,570.75,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203234,25 May 2018,570.75,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301336,14 May 2018,570.57,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203207,25 May 2018,570.50,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203262,25 May 2018,570.50,
SURFACE TRANSPORT CORP,EVERSHEDS,Legal Fees,1002\5109306868,02 May 2018,570.40,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109292333,30 Apr 2018,570.36,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109292335,30 Apr 2018,570.36,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109292349,30 Apr 2018,570.36,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109296124,04 May 2018,570.36,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109296164,04 May 2018,570.36,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109310806,02 May 2018,570.21,
LUL NOMINEE BCV LIMITED,GROUNDWISE SEARCHES LTD,MR Construction Costs,1033\5109324940,22 May 2018,570.00,
LUL NOMINEE SSL LIMITED,A S PECK ENGINEERING LTD,Fleet,1031\5109312008,02 May 2018,570.00,
LUL NOMINEE SSL LIMITED,4 RAIL SERVICES LTD,Maintenance Materials,1031\5109308910,30 Apr 2018,570.00,
TFL CORPORATE,DAVID COTTER LIMITED,Staff Awards & Commendations,1001\5109312392,03 May 2018,570.00,
TUBE LINES LTD,SPEEDY ASSET SERVICES LIMITED,Consumables,791023,18 May 2018,570.00,
TUBE LINES LTD,WECS PRECISION LTD,Tools,792059,23 May 2018,570.00,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109295465,02 May 2018,569.85,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109296432,04 May 2018,569.81,
SURFACE TRANSPORT CORP,ESRI (UK) LIMITED,Software Maintenance,1002\5109302658,02 May 2018,569.75,
TUBE LINES LTD,ECON CONSTRUCTION LTD,Services,790645,11 May 2018,569.58,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109313309,23 May 2018,569.45,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109310335,25 May 2018,569.45,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203202,25 May 2018,569.25,
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109314511,09 May 2018,569.24,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109311054,25 May 2018,569.12,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109296817,04 May 2018,569.01,
LONDON UNDERGROUND LTD,BT CONFERENCING,Telephony Fixed,1005\5109320857,25 May 2018,568.85,
TFL CORPORATE,GATTACA,Agency Staff,1001\5109301132,14 May 2018,568.59,
TFL CORPORATE,GATTACA,Agency Staff,1001\5109301145,14 May 2018,568.59,
TFL CORPORATE,GATTACA,Agency Staff,1001\5109305991,21 May 2018,568.59,
TFL CORPORATE,GATTACA,Agency Staff,1001\5109306008,21 May 2018,568.59,
RAIL FOR LONDON LIMITED,INNTEL,Hotel Accommodation,1020\1900003671,30 Apr 2018,567.71,
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,MR Construction Costs,1033\5109324791,23 May 2018,567.51,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109306015,16 May 2018,567.00,
TFL CORPORATE,DAISY CORPORATE SERVICES LTD,Telephony Fixed,1001\5109312324,25 May 2018,566.80,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109312181,23 May 2018,566.70,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109313316,23 May 2018,566.70,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109313318,23 May 2018,566.70,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109310101,25 May 2018,566.69,
TUBE LINES LTD,QUATTRO (UK) LTD,Hire Plant & Equipment,790615,04 May 2018,566.16,
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109301001,14 May 2018,566.08,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100216976,24 May 2018,566.00,
TUBE LINES LTD,AVIS BUDGET UK LTD,Vehicle Hire,790140,18 May 2018,565.65,
LONDON UNDERGROUND LTD,CCS MEDIA LTD,Maintenance Materials,1005\5109325531,23 May 2018,565.58,
LONDON UNDERGROUND LTD,COMECH METROLOGY LTD,Maintenance of Plant & Equipment,1005\5109312784,04 May 2018,565.40,
TFL CORPORATE,GATTACA,Agency Staff,1001\5109296219,04 May 2018,565.29,
TFL CORPORATE,GATTACA,Agency Staff,1001\5109310353,25 May 2018,565.29,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109313330,23 May 2018,565.06,
LUL NOMINEE BCV LIMITED,CITY ELECTRICAL FACTORS LTD (C E F),Heating & Lighting,1033\5109313820,21 May 2018,565.00,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Staff Training,1001\5109324833,23 May 2018,565.00,
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,Furniture & Equipment,1004\5109324977,23 May 2018,565.00,
TRANSPORT TRADING LTD,CATERCOVER SERVICE LTD,Plant & Equipment Purchases,1004\5109321141,17 May 2018,565.00,
TUBE LINES LTD,TYLER BROTHERS (S-IN-A) LTD,Materials,791346,11 May 2018,565.00,
TFL CORPORATE,GATTACA,Agency Staff,1001\5109305986,21 May 2018,564.96,
DIAL A RIDE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1010\5109300693,14 May 2018,564.75,
DIAL A RIDE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1010\5109300902,14 May 2018,564.75,
DIAL A RIDE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1010\5109305174,21 May 2018,564.75,
DIAL A RIDE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1010\5109305179,21 May 2018,564.75,
RAIL FOR LONDON LIMITED,EDF ENERGY,Electricity,1020\5109317173,21 May 2018,564.70,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307523,21 May 2018,563.86,
LONDON TRANSPORT MUSEUM,O2 UK LTD,Telephony Mobile,1011\1900013153,04 May 2018,563.84,
TUBE LINES LTD,HIREMECH LTD,Maintenance,789969,02 May 2018,563.33,
TUBE LINES LTD,HIREMECH LTD,Maintenance,789970,02 May 2018,563.33,
TUBE LINES LTD,HIREMECH LTD,Maintenance,791827,18 May 2018,563.33,
TUBE LINES LTD,HIREMECH LTD,Maintenance,791828,18 May 2018,563.33,
LUL NOMINEE SSL LIMITED,PERMALOK FASTENING SYSTEMS LTD,Protective Clothing,1031\5109312963,21 May 2018,563.20,
TFL CORPORATE,AQUENT,Agency Staff,1001\5109297721,02 May 2018,563.20,
TFL CORPORATE,AQUENT,Agency Staff,1001\5109316676,14 May 2018,563.20,
PUBLIC CARRIAGE OFFICE,AGENTIS WORKWEAR LTD,Uniforms,1003\5109327070,25 May 2018,563.00,
TRANSPORT TRADING LTD,BWT UK LTD,Caterers Service Charges,1004\1901658811,25 May 2018,562.75,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109316343,14 May 2018,562.38,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109324522,23 May 2018,562.20,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109306629,21 May 2018,562.03,
LUL NOMINEE SSL LIMITED,SMALL ORDER SPRINGS & PRESSINGS LTD,Fleet,1031\5109313407,25 May 2018,562.00,
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,Fleet,1033\5109309257,23 May 2018,561.60,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100205203,14 May 2018,560.90,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109302053,14 May 2018,560.78,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302176,09 May 2018,560.55,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203231,25 May 2018,560.50,
TUBE LINES LTD,QUATTRO (UK) LTD,Hire Plant & Equipment,791125,11 May 2018,560.50,
TRANSPORT TRADING LTD,JNG CONSTRUCTION & ENGINEERING,Building Maintenance & Repairs,1004\5109320947,25 May 2018,560.41,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109307683,16 May 2018,560.32,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203175,09 May 2018,560.25,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109296153,04 May 2018,560.18,
LONDON BUS SERVICES LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1006\5109305178,21 May 2018,560.00,
LONDON TRANSPORT MUSEUM,SMART TEACHERS,Agency Staff,1011\5109304058,09 May 2018,560.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Signalling Systems,1005\5109300365,09 May 2018,560.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Signalling Systems,1005\5109307433,16 May 2018,560.00,
LUL NOMINEE BCV LIMITED,CEMBRE LTD,Protective Clothing,1033\5109297746,02 May 2018,560.00,
LUL NOMINEE BCV LIMITED,JAFCO TOOLS LTD,Maintenance Materials,1033\5109302304,04 May 2018,560.00,
LUL NOMINEE BCV LIMITED,JAFCO TOOLS LTD,Maintenance Materials,1033\5109302308,04 May 2018,560.00,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109301724,14 May 2018,559.65,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203199,25 May 2018,559.50,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100196888,03 May 2018,559.40,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109292487,30 Apr 2018,559.38,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310578,25 May 2018,559.38,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109316257,14 May 2018,559.38,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109301874,09 May 2018,559.13,
LUL NOMINEE SSL LIMITED,HERTS TOOL COMPANY,Civil Engineering Construction Works,1031\5109314583,14 May 2018,559.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109292557,30 Apr 2018,558.88,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109306230,21 May 2018,558.88,
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,Uniforms,1005\5109312125,02 May 2018,558.60,
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,Uniforms,1005\5109321412,17 May 2018,558.60,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203204,25 May 2018,558.50,
DIAL A RIDE,WOODALL NICHOLSON LTD,Vehicle Repairs & Maintenance,1010\5109316541,09 May 2018,558.00,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109313334,23 May 2018,557.41,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109310992,25 May 2018,556.56,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203212,25 May 2018,556.50,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109324519,23 May 2018,556.20,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109310166,25 May 2018,556.15,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109298004,04 May 2018,556.00,
TUBE LINES LTD,LCR CAPACITORS (EU) LTD,Materials,792259,25 May 2018,556.00,
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,Maintenance Materials,1031\5109295421,02 May 2018,555.94,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203200,25 May 2018,555.25,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308801,23 May 2018,555.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307454,21 May 2018,555.14,
LUL NOMINEE BCV LIMITED,EYRE & ELLISTON LTD,Furniture & Equipment,1033\5109316653,25 May 2018,555.00,
LUL NOMINEE SSL LIMITED,SIEMENS,Electrical & Electronic Engineering,1031\5109299766,09 May 2018,555.00,
LUL NOMINEE BCV LIMITED,COMECH METROLOGY LTD,Track General Maintenance,1033\5109311351,02 May 2018,554.60,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100208319,15 May 2018,554.40,
TFL CORPORATE,RACHEL MOSS,Art And Poetry Installations And Programmes,1001\5109317443,10 May 2018,554.32,
TUBE LINES LTD,REXEL UK LTD,Materials,789844,11 May 2018,554.28,
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109292172,30 Apr 2018,554.12,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109292520,30 Apr 2018,553.51,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109296400,04 May 2018,553.51,
LUL NOMINEE BCV LIMITED,MORGANITE ELECTRICAL CARBON LTD,Fleet,1033\5109298048,02 May 2018,553.50,
DIAL A RIDE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1010\5109305175,21 May 2018,553.46,
LONDON UNDERGROUND LTD,AFFINITY FOR BUSINESS,Water,1005\1900202594,14 May 2018,553.32,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109311709,23 May 2018,553.29,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302173,09 May 2018,552.90,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109313306,23 May 2018,552.90,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302291,09 May 2018,552.79,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900203168,09 May 2018,552.75,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901658736,08 May 2018,552.62,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,788502,18 May 2018,552.35,
DOCKLANDS LIGHT RAILWAY,INNTEL,Hotel Accommodation,1012\1900004757,08 May 2018,552.16,
LONDON TRANSPORT MUSEUM,MCS ELECTRICS,Vehicle Repairs & Maintenance,1011\5109323308,21 May 2018,552.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100192023,30 Apr 2018,551.95,
LONDON BUS SERVICES LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1006\5109292325,30 Apr 2018,551.88,
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109291883,30 Apr 2018,551.76,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100216707,23 May 2018,551.45,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109306619,21 May 2018,551.34,
LONDON UNDERGROUND LTD,CANON UK LTD,Photocopying,1005\1900202936,16 May 2018,551.30,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109296812,04 May 2018,551.20,
LONDON BUS SERVICES LTD,TELENT TECHNOLOGY SERVICES LTD,Computer Consumables,1006\5109295659,02 May 2018,550.94,
LONDON BUS SERVICES LTD,TELENT TECHNOLOGY SERVICES LTD,Computer Consumables,1006\5109313098,25 May 2018,550.94,
LONDON UNDERGROUND LTD,CITY SPRINT (UK) LTD,Couriers,1005\1900202864,09 May 2018,550.87,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,789475,09 May 2018,550.26,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109297780,02 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109297783,02 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109300514,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109301813,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302103,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302144,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302170,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302178,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302180,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302182,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302187,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302209,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302213,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302241,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302254,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302259,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302261,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302287,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302290,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302317,09 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109304746,16 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109304747,16 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109304748,16 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307472,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307477,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307479,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307481,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307482,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307483,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307486,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307509,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307516,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307529,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109307531,21 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308706,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308757,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308758,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308759,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308760,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308783,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308788,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308791,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308792,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308794,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308796,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308802,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308804,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308806,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109308808,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109311363,23 May 2018,550.15,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109311581,23 May 2018,550.15,
