Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TUBE LINES LTD,LAWTON TOOLS LTD,Tools,796337,01 Aug 2018,313.80,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100288131,13 Aug 2018,313.65,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100269744,23 Jul 2018,313.50,
DIAL A RIDE,CLARKINS CAR ACCESSORIES,Vehicle Repairs & Maintenance,1010\5109362602,24 Jul 2018,313.30,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Protective Clothing,1031\5109347036,25 Jul 2018,313.28,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109370381,08 Aug 2018,313.25,
LUL NOMINEE SSL LIMITED,BPP VISUAL LTD,Civil Engineering Construction Works,1031\5109376253,16 Aug 2018,313.20,
TUBE LINES LTD,AVIS BUDGET UK LTD,Vehicle Hire,795575,10 Aug 2018,313.20,
TUBE LINES LTD,AVIS BUDGET UK LTD,Vehicle Hire,795578,10 Aug 2018,313.20,
TUBE LINES LTD,GLENAIR UK LTD,Tools,796596,17 Aug 2018,312.92,
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109344818,23 Jul 2018,312.62,
DIAL A RIDE,CASTLE AUTOMOTIVE & ENG SUPP LTD,Vehicle Repairs & Maintenance,1010\5109362577,30 Jul 2018,312.55,
LONDON UNDERGROUND LTD,CANON UK LTD,Furniture & Equipment,1005\1900204301,23 Jul 2018,312.51,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109359552,25 Jul 2018,312.50,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,MR Construction Costs,1005\5109368410,08 Aug 2018,312.42,
TFL CORPORATE,FLETCHER GALLERY SERVICES LTD.,Art And Poetry Installations And Programmes,1001\5109348408,23 Jul 2018,312.25,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109349476,30 Jul 2018,312.11,
TUBE LINES LTD,JETWAY ASSOCIATES LTD,Materials,796070,27 Jul 2018,312.00,
TUBE LINES LTD,IKEA LIMITED ,Miscellaneous Materials,ADMJGD19050009,22/07/2018,312.00,5712
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357517,13 Aug 2018,311.92,
TUBE LINES LTD,RYGOR COMMERCIALS LTD,Maintenance,795779,27 Jul 2018,311.75,
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,Maintenance Materials,1005\5109368653,06 Aug 2018,311.72,
TUBE LINES LTD,PABLON TOOLS LTD,Consumables,796859,08 Aug 2018,311.72,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109356163,08 Aug 2018,311.69,
TRANSPORT TRADING LTD,AFFINITY WATER LTD,Water,1004\1901659785,08 Aug 2018,311.68,
TRANSPORT TRADING LTD,AFFINITY FOR BUSINESS,Water,1004\1901660442,13 Aug 2018,311.68,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109356221,08 Aug 2018,311.66,
TRANSPORT TRADING LTD,CASTLE WATER LIMITED,Water,1004\1901659474,25 Jul 2018,311.59,
TFL CORPORATE,SUPPLIES TEAM,Computer Hardware,1001\5109360356,15 Aug 2018,311.24,
LONDON UNDERGROUND LTD,BPP VISUAL LTD,Printing,1005\5109368694,06 Aug 2018,311.15,
TUBE LINES LTD,ESS SAFEFORCE,Tools,795891,08 Aug 2018,311.00,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,796397,10 Aug 2018,310.70,
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1005\5109357116,13 Aug 2018,310.66,
LONDON UNDERGROUND LTD,BPP VISUAL LTD,Printing,1005\5109368619,07 Aug 2018,310.25,
TFL CORPORATE,MR K AMISSAH KOOMSON,Professional & Academic Fees - Employees,1001\3000028272,27 Jul 2018,310.00,
LUL NOMINEE SSL LIMITED,4 RAIL SERVICES LTD,Building Maintenance & Repairs,1031\5109376428,17 Aug 2018,310.00,
LUL NOMINEE BCV LIMITED,MORGANITE ELECTRICAL CARBON LTD,Fleet,1033\5109354771,30 Jul 2018,309.60,
LUL NOMINEE BCV LIMITED,MORGANITE ELECTRICAL CARBON LTD,Fleet,1033\5109359887,13 Aug 2018,309.60,
LUL NOMINEE BCV LIMITED,HAWKER ELECTRONICS LTD,Electrical & Electronic Engineering,1033\5109363808,27 Jul 2018,309.55,
TUBE LINES LTD,HAYLEY GROUP PLC,Materials,795753,10 Aug 2018,309.54,
TUBE LINES LTD,INST OF RWAY SIGNAL ENGINEERS,Subscriptions,796107,27 Jul 2018,309.00,
TUBE LINES LTD,MEDWAY SLING COMPANY MKT LTD,Materials,796982,10 Aug 2018,309.00,
TFL CORPORATE,MR AD BELL,Professional & Academic Fees - Employees,1001\3000028300,27 Jul 2018,308.50,
TFL CORPORATE,MR T ERZGRABER,Professional & Academic Fees - Employees,1001\3000028409,03 Aug 2018,308.50,
TFL CORPORATE,MR RJ O'LEARY,Professional & Academic Fees - Employees,1001\3000028502,10 Aug 2018,308.50,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109361226,08 Aug 2018,308.46,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100286574,10 Aug 2018,308.41,
LONDON BUS SERVICES LTD,LONDON BUS & TRUCK LTD,Vehicle Repairs & Maintenance,1006\5109371280,08 Aug 2018,308.00,
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,Furniture & Equipment,1004\5109375427,15 Aug 2018,308.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100291748,16 Aug 2018,307.90,
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,Uniforms,1005\5109364346,30 Jul 2018,307.84,
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,Maintenance Materials,1031\5109346903,25 Jul 2018,307.60,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100286498,10 Aug 2018,307.40,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109360763,13 Aug 2018,307.40,
DIAL A RIDE,CLARK ELECTRICAL IND. LTD,Building Maintenance & Repairs,1010\5109362578,24 Jul 2018,307.04,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1005\1900204259,13 Aug 2018,307.00,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109359077,08 Aug 2018,306.88,
TRANSPORT TRADING LTD,STEELES PROFESSIONAL CLEANING SERVI,Maintenance of Plant & Equipment,1004\5109360479,08 Aug 2018,306.55,
TFL CORPORATE,MEDIAEDGE,Social Media And Digital Advertising Space,1001\5109368119,15 Aug 2018,306.51,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109367090,07 Aug 2018,306.38,
RAIL FOR LONDON LIMITED,ARDENT MANAGEMENT LTD,Professional Engineering Services,1020\5109338551,27 Jul 2018,306.27,
TFL CORPORATE,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1001\1900060985,08 Aug 2018,306.26,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109359088,08 Aug 2018,306.19,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109350131,25 Jul 2018,306.08,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,794549,25 Jul 2018,306.08,
TFL CORPORATE,MR L PARROTT,Staff Travel (Business Fares),1001\3000028235,27 Jul 2018,306.04,
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,Fleet,1033\5109363712,27 Jul 2018,306.00,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,796279,10 Aug 2018,305.63,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109358121,13 Aug 2018,305.58,
TUBE LINES LTD,SMALLBILLS GARAGE,Maintenance,796584,03 Aug 2018,304.90,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109370388,08 Aug 2018,304.70,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109370481,08 Aug 2018,304.70,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109374379,15 Aug 2018,304.70,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109374420,15 Aug 2018,304.70,
TRANSPORT TRADING LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1004\1901660426,08 Aug 2018,304.65,
LONDON TRANSPORT MUSEUM,MR C NIX,Furniture & Equipment,1011\3000003618,03 Aug 2018,304.58,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109356705,08 Aug 2018,304.25,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Stock Issues - Repairables,1033\5109358166,06 Aug 2018,304.24,
LONDON UNDERGROUND LTD,BPP VISUAL LTD,Printing,1005\5109367526,02 Aug 2018,304.22,
DIAL A RIDE,TRADITIONAL BLD & CONTR (ESSEX) LTD,Building Maintenance & Repairs,1010\5109366203,01 Aug 2018,304.11,
TUBE LINES LTD,LEASEDRIVE VELO LIMITED,Vehicles,797635,17 Aug 2018,304.11,
TRANSPORT TRADING LTD,E-ON TRADING AS,Electricity,1004\1901659951,01 Aug 2018,303.78,
TUBE LINES LTD,RS COMPONENTS LTD,Subcontractor Labour,794796,25 Jul 2018,303.74,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109356252,08 Aug 2018,303.60,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109353745,06 Aug 2018,303.49,
RAIL FOR LONDON LIMITED,CORPORATE DOCUMENT SERVICES LTD,Printing For Marketing Materials,1020\5109355953,25 Jul 2018,303.45,
TUBE LINES LTD,SHB HIRE LTD,Vehicle Hire,794917,27 Jul 2018,303.00,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109349989,30 Jul 2018,302.09,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109350001,30 Jul 2018,302.09,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109350002,30 Jul 2018,302.09,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109350003,30 Jul 2018,302.09,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109365713,01 Aug 2018,302.06,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109370476,08 Aug 2018,302.06,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100284077,08 Aug 2018,302.00,
TFL CORPORATE,IDEASBYNET,Management & Support Consultancy,1001\5109364740,30 Jul 2018,302.00,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109361273,08 Aug 2018,301.86,
LUL NOMINEE SSL LIMITED,COMECH METROLOGY,Maintenance of Plant & Equipment,1031\5109371902,10 Aug 2018,301.32,
DIAL A RIDE,KEY INDUSTRIAL EQUIPMENT,Equipment Repairs & Maintenance,1010\5109352910,25 Jul 2018,301.27,
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,Vehicles,795313,27 Jul 2018,301.20,
LONDON UNDERGROUND LTD,MARS DRINKS UK LTD,Caterers Service Charges,1005\5109341989,23 Jul 2018,301.16,
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,Maintenance Materials,1031\5109354394,01 Aug 2018,301.10,
LUL NOMINEE BCV LIMITED,BRADY CORPORATION LTD.,Maintenance Materials,1033\5109352170,30 Jul 2018,301.00,
TUBE LINES LTD,EBAC INDUSTRIAL PRODUCTS LTD,Materials,794793,27 Jul 2018,301.00,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Fleet,1031\5109356151,08 Aug 2018,300.95,
TUBE LINES LTD,HC SLINGSBY PLC,Subcontractor Labour,796749,08 Aug 2018,300.90,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100269694,23 Jul 2018,300.70,
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1005\5109348787,30 Jul 2018,300.60,
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,Maintenance Materials,1031\5109350460,30 Jul 2018,300.55,
LUL NOMINEE BCV LIMITED,PABLON TOOLS LTD,Escalators,1033\5109372522,10 Aug 2018,300.52,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357550,13 Aug 2018,300.51,
TUBE LINES LTD,FASTENER DIRECT LTD,Materials,797006,08 Aug 2018,300.50,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100284704,08 Aug 2018,300.10,
LUL NOMINEE BCV LIMITED,TYLER BROTHERS (S-IN-A) LTD,Stock of Lifts and Escalators,1033\5109372826,13 Aug 2018,300.00,
TFL CORPORATE,CRAIG GOLDSACK LIMITED,Staff Medical Insurance & Treatment,1001\5109376002,16 Aug 2018,300.00,
TFL CORPORATE,MR F.S. HADDAD,Medical Reports,1001\1900061312,13 Aug 2018,300.00,
TRANSPORT TRADING LTD,HARROW SECURITY LIMITED,Security Equipment,1004\5109366897,02 Aug 2018,300.00,
TRANSPORT TRADING LTD,NTRS LTD,Commercial Property Rent,1004\1901660125,30 Jul 2018,300.00,
DIAL A RIDE,S J WOOD SYSTEMS LTD,Vehicle Repairs & Maintenance,1010\5109367377,02 Aug 2018,300.00,
LONDON TRANSPORT MUSEUM,CANNONS MOTOR  SPARES & ACCESS LTD,Vehicle Repairs & Maintenance,1011\5109366842,01 Aug 2018,300.00,
LONDON BUS SERVICES LTD,O2 UK LTD,Telephony Fixed,1006\5109356906,25 Jul 2018,300.00,
TFL CORPORATE,THE CREWING CO,Photography And Video Design And Production,1001\5109366086,01 Aug 2018,300.00,
LONDON UNDERGROUND LTD,PULSE MEDIA,Design & Production Of Maps & Timetable Publicity,1005\5109374949,14 Aug 2018,300.00,
TFL CORPORATE,ABSOLUTE PHOTOGRAPHY LTD,Art And Poetry Installations And Programmes,1001\5109371209,08 Aug 2018,300.00,
TFL CORPORATE,HAUSER & WIRTH AG,Marketing Exhibitions & Events,1001\1900061182,06 Aug 2018,300.00,
LONDON TRANSPORT MUSEUM,SIOBHAN BROWN,Management & Support Consultancy,1011\5109371359,08 Aug 2018,300.00,
LT MUSEUM TRADING LTD,AERIAN,Management & Support Consultancy,1024\5109367904,02 Aug 2018,300.00,
SURFACE TRANSPORT CORP,SECURE ACCESS SCAFFOLDING,Road Maintenance,1002\1900055688,25 Jul 2018,300.00,
LUL NOMINEE SSL LIMITED,TYLER BROTHERS (S-IN-A) LTD,Maintenance Materials,1031\5109362859,25 Jul 2018,300.00,
TUBE LINES LTD,EURO SHEET METAL LIMITED,Materials,796971,08 Aug 2018,300.00,
TUBE LINES LTD,FASTENER DIRECT LTD,Consumables,797007,08 Aug 2018,300.00,
TUBE LINES LTD,PIRTEK,Materials,796905,08 Aug 2018,300.00,
TUBE LINES LTD,PIRTEK,Materials,796936,08 Aug 2018,300.00,
TUBE LINES LTD,SHB HIRE LTD,Vehicle Hire,794900,27 Jul 2018,300.00,
TUBE LINES LTD,SHB HIRE LTD,Vehicle Hire,794902,27 Jul 2018,300.00,
TUBE LINES LTD,SHB HIRE LTD,Vehicle Hire,794903,27 Jul 2018,300.00,
TUBE LINES LTD,SHB HIRE LTD,Vehicle Hire,794910,27 Jul 2018,300.00,
TUBE LINES LTD,SHB HIRE LTD,Vehicle Hire,794914,27 Jul 2018,300.00,
LUL NOMINEE SSL LIMITED,ROCKAFELLA INDUSTRIES,Civil Engineering Construction Works,1031\5109364260,30 Jul 2018,299.99,
TFL CORPORATE,MR TG MARTELL,Professional & Academic Fees - Employees,1001\3000028308,27 Jul 2018,299.75,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100283238,07 Aug 2018,299.70,
TUBE LINES LTD,AMAZON,Meals & Refreshments,ADMJGD19050009,22/07/2018,299.70,5942
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100287797,13 Aug 2018,299.40,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100274097,27 Jul 2018,299.20,
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901660250,30 Jul 2018,299.00,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109350733,30 Jul 2018,298.90,
RAIL FOR LONDON LIMITED,CORPORATE DOCUMENT SERVICES LTD,Statutory Ads Notices Communications & Consultatio,1020\5109363805,13 Aug 2018,298.70,
LUL NOMINEE SSL LIMITED,CORPORATE DOCUMENT SERVICES LTD,Statutory Ads Notices Communications & Consultatio,1031\5109355039,25 Jul 2018,298.70,
LUL NOMINEE SSL LIMITED,CORPORATE DOCUMENT SERVICES LTD,Statutory Ads Notices Communications & Consultatio,1031\5109358262,25 Jul 2018,298.70,
LUL NOMINEE SSL LIMITED,CORPORATE DOCUMENT SERVICES LTD,Statutory Ads Notices Communications & Consultatio,1031\5109363737,13 Aug 2018,298.70,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109356795,08 Aug 2018,298.70,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109359839,23 Jul 2018,298.56,
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,Track General Maintenance,1033\5109363729,27 Jul 2018,298.50,
LUL NOMINEE SSL LIMITED,C E F,Maintenance Materials,1031\5109369121,08 Aug 2018,298.00,
TUBE LINES LTD,PABLON TOOLS LTD,Miscellaneous Materials,ADMJGD19050009,22/07/2018,297.79,5211
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL AVS,Fleet,1031\5109354418,01 Aug 2018,297.66,
TUBE LINES LTD,MEDWAY SLING COMPANY MKT LTD,Materials,796072,27 Jul 2018,297.50,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,793316,17 Aug 2018,297.39,
TUBE LINES LTD,A & D FASTENERS,Materials,795400,27 Jul 2018,297.30,
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Fire and Safety Equipment,1031\5109355813,13 Aug 2018,297.28,
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,Fleet,1031\5109375915,16 Aug 2018,297.00,
LUL NOMINEE BCV LIMITED,PRV ENGINEERING LTD,Electrical & Electronic Engineering,1033\5109372534,15 Aug 2018,297.00,
TUBE LINES LTD,RS COMPONENTS LTD,Tools,795523,08 Aug 2018,296.89,
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Materials,795958,15 Aug 2018,296.65,
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Materials,795959,15 Aug 2018,296.65,
LUL NOMINEE BCV LIMITED,SSE PLC,Electricity,1033\1900006244,30 Jul 2018,296.50,
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,Track General Maintenance,1033\5109350503,30 Jul 2018,296.40,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109356731,08 Aug 2018,296.38,
TUBE LINES LTD,LEASEDRIVE VELO LIMITED,Vehicles,796690,03 Aug 2018,296.36,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,796258,10 Aug 2018,296.21,
TUBE LINES LTD,BUCK & HICKMAN LTD,Materials,774949,25 Jul 2018,296.09,
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,Agency Staff,1002\5109353766,06 Aug 2018,296.00,
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,Agency Staff,1002\5109357682,13 Aug 2018,296.00,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1005\1900204139,01 Aug 2018,296.00,
LONDON UNDERGROUND LTD,BPP VISUAL LTD,Printing,1005\5109368700,06 Aug 2018,295.95,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1005\1900204372,15 Aug 2018,295.81,
TFL CORPORATE,SUPPLIES TEAM,Computer Hardware,1001\5109356288,08 Aug 2018,295.78,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109351287,01 Aug 2018,295.78,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109359525,15 Aug 2018,295.78,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5109359413,13 Aug 2018,295.63,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,795005,27 Jul 2018,295.63,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Protective Clothing,1031\5109360962,15 Aug 2018,295.55,
TRANSPORT TRADING LTD,IMRAN MOHAMMAD,Transys Control - TTL,1004\1901660489,13 Aug 2018,295.50,
TFL CORPORATE,BERENDSEN,Maintenance Materials,1001\5109367568,06 Aug 2018,295.43,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109363412,30 Jul 2018,295.42,
LUL NOMINEE BCV LIMITED,GBM SERVICES LTD,Contracted Services Buildings,1033\5109312790,23 Jul 2018,295.12,
TFL CORPORATE,DAWLEYS,Data Hosting Email Design And Transmission Inc SMS,1001\5109368900,06 Aug 2018,295.00,
TFL CORPORATE,DAWLEYS,Data Hosting Email Design And Transmission Inc SMS,1001\5109375238,15 Aug 2018,295.00,
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109376487,17 Aug 2018,295.00,
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109376489,17 Aug 2018,295.00,
LONDON UNDERGROUND LTD,VIKING PRECISION ENGINEERS LTD,Maintenance Materials,1005\5109368919,06 Aug 2018,295.00,
TUBE LINES LTD,TOWER SUPPLIES,Protective Clothing,796521,03 Aug 2018,295.00,
TUBE LINES LTD,PIZZA HUT,Meals & Refreshments,ADMJGD19050009,22/07/2018,294.62,5812
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109350053,01 Aug 2018,294.42,
DIAL A RIDE,CLARKINS CAR ACCESSORIES,Vehicle Repairs & Maintenance,1010\5109375378,15 Aug 2018,294.30,
TUBE LINES LTD,MARBLE CATERING LTD ,Meals & Refreshments,ADMJGD19050009,22/07/2018,294.20,5812
DIAL A RIDE,NATIONWIDE AIR CONDITIONING LIMITED,Building Maintenance & Repairs,1010\5109366901,08 Aug 2018,293.75,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100271930,24 Jul 2018,293.70,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Storage And Distribution Of Publicity Materials,1001\5109355108,25 Jul 2018,293.45,
PUBLIC CARRIAGE OFFICE,ALERTCOM,Telephony Mobile,1003\5109359655,13 Aug 2018,293.40,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Track General Maintenance,1005\5109352428,01 Aug 2018,293.15,
LUL NOMINEE BCV LIMITED,ROMAG LTD,Fleet,1033\5109291182,25 Jul 2018,292.68,
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,Uniforms,1005\5109364416,30 Jul 2018,292.50,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900204708,13 Aug 2018,292.25,
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\1900204556,08 Aug 2018,292.07,
TFL CORPORATE,INTEGRATED ELECTRONICS LTD,Maintenance Materials,1001\5109375426,15 Aug 2018,292.00,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,795007,27 Jul 2018,291.90,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5109359420,13 Aug 2018,291.90,
TUBE LINES LTD,QUATTRO PLANT LTD,Hire Plant & Equipment,797134,10 Aug 2018,291.48,
LUL NOMINEE SSL LIMITED,A&A ELECTRICAL DISTRIBUTORS LTD,Building Maintenance & Repairs,1031\5109362997,25 Jul 2018,291.21,
LUL NOMINEE SSL LIMITED,MJ QUINN INTEGRATED SERVICES LTD,Building Maintenance & Repairs,1031\5109346370,23 Jul 2018,291.20,
LONDON UNDERGROUND LTD,CORPORATE DOCUMENT SERVICES LTD,Stationery,1005\5109355176,25 Jul 2018,290.84,
LUL NOMINEE SSL LIMITED,GBM SERVICES LTD,Operational Cleaning,1031\5109359954,23 Jul 2018,290.56,
TUBE LINES LTD,LEASEDRIVE VELO LIMITED,Vehicles,796705,03 Aug 2018,290.16,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100293103,17 Aug 2018,290.10,
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109344996,23 Jul 2018,290.10,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Staff Travel (Business Fares),1005\1900204594,13 Aug 2018,290.10,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109349757,30 Jul 2018,290.08,
LONDON UNDERGROUND LTD,JONES NORRIS ADAMS,Building Maintenance & Repairs,1005\5109346446,23 Jul 2018,290.00,
LONDON UNDERGROUND LTD,JONES NORRIS ADAMS,Building Maintenance & Repairs,1005\5109346448,23 Jul 2018,290.00,
LONDON UNDERGROUND LTD,JONES NORRIS ADAMS,Building Maintenance & Repairs,1005\5109346535,23 Jul 2018,290.00,
LUL NOMINEE SSL LIMITED,GILES SECURITY LTD,Building Maintenance & Repairs,1031\5109370775,07 Aug 2018,290.00,
LONDON BUS SERVICES LTD,MOBILE FLEETWASH UK LTD,Vehicle Cleaning,1006\5109367940,08 Aug 2018,290.00,
TUBE LINES LTD,TYLER BROTHERS (S-IN-A) LTD,Materials,797417,15 Aug 2018,290.00,
TUBE LINES LTD,ELMDALE WELDING & ENG SUPPLIES LTD,Consumables,796166,27 Jul 2018,289.90,
LONDON BUS SERVICES LTD,OFFICE DEPOT UK,Caterers Service Charges,1006\5109359484,15 Aug 2018,289.66,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109356281,06 Aug 2018,289.62,
TFL CORPORATE,DAISY COMMUNICATIONS LTD,Telephony Fixed,1001\5109347751,23 Jul 2018,289.60,
TRANSPORT TRADING LTD,DAISY COMMUNICATIONS LTD,Telephony Fixed,1004\5109347748,23 Jul 2018,289.60,
TRANSPORT TRADING LTD,DAISY COMMUNICATIONS LTD,Telephony Fixed,1004\5109360394,13 Aug 2018,289.60,
