Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
VICTORIA COACH STATN LTD,TRAVIS PERKINS,Building Maintenance & Repairs,1008\5109285013,09 Apr 2018,713.56,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109292832,09 Apr 2018,713.40,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109306485,25 Apr 2018,713.40,
TUBE LINES LTD,SHB HIRE LTD,S/Term Vehicle Hire,788794,27 Apr 2018,713.00,
TUBE LINES LTD,SHB HIRE LTD,S/Term Vehicle Hire,788817,27 Apr 2018,713.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271386,09 Apr 2018,712.95,
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,Building Maintenance & Repairs,1005\5109283091,03 Apr 2018,712.82,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109273834,03 Apr 2018,712.68,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109296574,11 Apr 2018,712.61,
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,Pumps & Drainage,1033\5109304991,25 Apr 2018,712.32,
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,Vehicle Repairs & Maintenance,1010\5109293418,04 Apr 2018,712.10,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1031\5109286928,23 Apr 2018,712.05,
TRANSPORT TRADING LTD,DAISY CORPORATE SERVICES LTD,Telephony Fixed,1004\5109276086,09 Apr 2018,711.60,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109272098,09 Apr 2018,711.40,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109284213,23 Apr 2018,711.40,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100185634,23 Apr 2018,710.60,
LUL NOMINEE SSL LIMITED,NSK UK LTD,Fleet,1031\5109273319,16 Apr 2018,710.40,
TUBE LINES LTD,INTERLINK ALLOY SYSTEM,Miscellaneous Materials,ADMJGD19010017,22 Apr 2018,710.40,8911
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1901657409,10 Apr 2018,710.25,
LUL NOMINEE BCV LIMITED,ALSTOM TRANSPORT LTD,Maintenance Materials,1033\5109282553,03 Apr 2018,710.00,
LUL NOMINEE BCV LIMITED,ALSTOM TRANSPORT LTD,Maintenance Materials,1033\5109282554,03 Apr 2018,710.00,
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,787242,11 Apr 2018,709.43,
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,788341,25 Apr 2018,709.43,
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,788360,25 Apr 2018,709.43,
RAIL FOR LONDON LIMITED,CLEVELAND CABLE CO LTD,Electrical Equipment Maintenance,1020\5109295132,23 Apr 2018,709.25,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271376,09 Apr 2018,709.10,
LONDON UNDERGROUND LTD,GOWLING WLG,Legal Fees,1005\5109286749,03 Apr 2018,709.00,
LUL NOMINEE SSL LIMITED,BOC LTD,Protective Clothing,1031\5109273823,03 Apr 2018,708.76,
TFL CORPORATE,O2 UK LTD,Computer Hardware,1001\5109281175,11 Apr 2018,708.63,
SURFACE TRANSPORT CORP,O2 UK LTD,Computer Hardware,1002\5109302341,18 Apr 2018,708.63,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100187497,24 Apr 2018,708.10,
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,Stock Issues - Repairables,1033\5109273403,03 Apr 2018,708.00,
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,Stock Issues - Repairables,1033\5109274768,03 Apr 2018,708.00,
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,Stock Issues - Repairables,1033\5109274772,03 Apr 2018,708.00,
LUL NOMINEE BCV LIMITED,JAMES WALKER UK LTD,Fleet,1033\5109276160,09 Apr 2018,708.00,
TUBE LINES LTD,TOWER SUPPLIES,Stock - Lifts & Escalators,725824,25 Apr 2018,708.00,
LUL NOMINEE BCV LIMITED,CALDERS & GRANDIDGE,Track General Maintenance,1033\5109280064,11 Apr 2018,707.64,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1901657971,10 Apr 2018,705.75,
TRANSPORT TRADING LTD,CORPORATE DOCUMENT SERVICES LTD,Storage And Distribution Of Publicity Materials,1004\5109275946,11 Apr 2018,705.18,
LONDON RIVER SERVICES LTD,ECOLAB LIMITED,Building Maintenance & Repairs,1007\5109277909,09 Apr 2018,704.70,
LONDON UNDERGROUND LTD,MR DJ FERGUSON,Car Mileage,1005\3000069472,06 Apr 2018,704.00,
TUBE LINES LTD,KONECRANES UK LTD,Jub Line Rolling Stock Maintenance,789814,20 Apr 2018,703.84,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100185633,23 Apr 2018,703.10,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109282054,18 Apr 2018,703.00,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,L/Term Vehicle Leasing,788527,27 Apr 2018,702.52,
SURFACE TRANSPORT CORP,NEWSQUEST (LONDON) LTD,Statutory Ads Notices Communications & Consultatio,1002\5109281835,11 Apr 2018,702.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109283848,23 Apr 2018,701.80,
LUL NOMINEE BCV LIMITED,L.B. FOSTER RAIL TECH LTD,Plant & Equipment Purchases,1033\5109287129,03 Apr 2018,701.40,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100170165,05 Apr 2018,700.75,
TUBE LINES LTD,4 RAIL SERVICES LTD,Stn Co-Ord Services,787776,09 Apr 2018,700.60,
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,Rates,1004\1901654394,05 Apr 2018,700.50,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109306423,25 Apr 2018,700.47,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109277721,11 Apr 2018,700.47,
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,Vehicle Repairs & Maintenance,1010\5109307668,26 Apr 2018,700.32,
DIAL A RIDE,CERTAS ENERGY,Vehicle Repairs & Maintenance,1010\5109279600,03 Apr 2018,700.15,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271215,09 Apr 2018,700.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278192,16 Apr 2018,700.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278252,16 Apr 2018,700.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278458,16 Apr 2018,700.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109283325,23 Apr 2018,700.00,
LONDON RIVER SERVICES LTD,CAPITAL PLEASURE BOATS,Building Maintenance & Repairs,1007\5109302172,18 Apr 2018,700.00,
TFL CORPORATE,JAMES O JENKINS,Photography And Video Design And Production,1001\5109293561,05 Apr 2018,700.00,
TFL CORPORATE,VCCP GROUP LLP,Production Artwork And Design For Marketing,1001\5109275281,09 Apr 2018,700.00,
SURFACE TRANSPORT CORP,T-KARTOR SWEDEN AB,Design & Production Of Maps & Timetable Publicity,1002\5109276254,17 Apr 2018,700.00,
SURFACE TRANSPORT CORP,T-KARTOR SWEDEN AB,Design & Production Of Maps & Timetable Publicity,1002\5109288516,20 Apr 2018,700.00,
TFL CORPORATE,DAWLEYS,Data Hosting Email Design And Transmission Inc SMS,1001\5109294491,06 Apr 2018,700.00,
TFL CORPORATE,DAWLEYS,Photography & Video,1001\5109287332,03 Apr 2018,700.00,
LONDON UNDERGROUND LTD,GOWLING WLG,Legal Fees,1005\5109297737,18 Apr 2018,700.00,
LONDON UNDERGROUND LTD,AZTEC CHEMICALS LTD,Stock of Other Spares,1005\5109270881,03 Apr 2018,700.00,
LUL NOMINEE SSL LIMITED,DAVID BROWN GEAR SYSTEMS LTD,Fleet,1031\5109277962,11 Apr 2018,700.00,
LUL NOMINEE SSL LIMITED,OCL RAIL LTD,Civil Engineering Construction Works,1031\5109293620,05 Apr 2018,700.00,
TUBE LINES LTD,CEMBRE LTD,Consumables,787929,20 Apr 2018,700.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278273,16 Apr 2018,699.96,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100189716,26 Apr 2018,699.70,
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,Fleet,1031\5109302248,18 Apr 2018,699.00,
DIAL A RIDE,WOODALL NICHOLSON LTD,Vehicle Repairs & Maintenance,1010\5109307426,26 Apr 2018,698.77,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100179273,16 Apr 2018,698.50,
PUBLIC CARRIAGE OFFICE,ECOURIER,Couriers,1003\1900043251,25 Apr 2018,698.39,
LUL NOMINEE SSL LIMITED,PAGEANTRY ELECTRONICS SYSTEMS,Traffic Signals,1031\5109303419,19 Apr 2018,698.00,
LUL NOMINEE BCV LIMITED,ESSPEE FABRICATIONS LTD,Electrical & Electronic Engineering,1033\5109297675,11 Apr 2018,698.00,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109306302,25 Apr 2018,697.94,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109280191,16 Apr 2018,697.61,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100177865,16 Apr 2018,697.30,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100173256,10 Apr 2018,697.10,
LONDON UNDERGROUND LTD,RAINHAM INDUSTRIAL SERVICES,Electrical Equipment Maintenance,1005\5109280918,11 Apr 2018,697.00,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109284007,03 Apr 2018,696.93,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109306468,25 Apr 2018,696.93,
TUBE LINES LTD,HAYLEY GROUP PLC,Stock in Hand - Track,786874,05 Apr 2018,696.08,
LONDON TRANSPORT MUSEUM,SMART TEACHERS,Agency Staff,1011\5109294236,25 Apr 2018,696.00,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109290905,23 Apr 2018,696.00,
RAIL FOR LONDON LIMITED,ARDENT MANAGEMENT LTD,Professional Engineering Services,1020\5109298906,19 Apr 2018,696.00,
TUBE LINES LTD,VIKING PRECISION ENGINEERS LTD,Repairs Rotating Equipment,788197,05 Apr 2018,696.00,
TUBE LINES LTD,CREACTIVE DESIGN LTD,Stock On Hand,788785,11 Apr 2018,696.00,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109280200,16 Apr 2018,695.85,
TUBE LINES LTD,SHB HIRE LTD,S/Term Vehicle Hire,788824,27 Apr 2018,695.50,
TUBE LINES LTD,PALLETWAYS (UK) LTD,Miscellaneous Haulage Services,788083,20 Apr 2018,695.36,
TFL CORPORATE,WWP TRAINING LIMITED,Staff Training,1001\5109304817,25 Apr 2018,695.00,
TFL CORPORATE,WWP TRAINING LIMITED,Staff Training,1001\5109304819,25 Apr 2018,695.00,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109292860,09 Apr 2018,694.80,
TFL CORPORATE,HOLDING PAGE,Art And Poetry Installations And Programmes,1001\5109295532,11 Apr 2018,694.64,
LUL NOMINEE BCV LIMITED,HOPPECKE INDUSTRIAL BATTERIES,Stock Issues - Repairables,1033\5109288864,19 Apr 2018,694.00,
LUL NOMINEE BCV LIMITED,HOPPECKE INDUSTRIAL BATTERIES,Stock Issues - Repairables,1033\5109288865,19 Apr 2018,694.00,
TRANSPORT TRADING LTD,WJB SERVICES LIMITED,Office Accommodation Moves,1004\5109298893,13 Apr 2018,694.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271436,09 Apr 2018,693.69,
TUBE LINES LTD,QUATTRO PLANT LTD,Hire Plant & Equipment,788214,05 Apr 2018,693.50,
TUBE LINES LTD,QUATTRO PLANT LTD,Hire Plant & Equipment,788218,05 Apr 2018,693.50,
RAIL FOR LONDON LIMITED,HIREMECH LTD,Maintenance Materials,1020\5109303036,25 Apr 2018,693.33,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109296615,11 Apr 2018,693.32,
LONDON BUS SERVICES LTD,CRESSWELL OFFICE SERVICES LIMITED,Building Maintenance & Repairs,1006\5109284973,03 Apr 2018,693.28,
LUL NOMINEE SSL LIMITED,KPK (SHEET METAL) LTD,Fleet,1031\5109294286,05 Apr 2018,693.00,
TUBE LINES LTD,ELECTROHM RESISTORS LTD,Stock On Hand,787970,05 Apr 2018,693.00,
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109271077,09 Apr 2018,692.65,
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109278104,16 Apr 2018,692.65,
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109283496,23 Apr 2018,692.65,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109277599,11 Apr 2018,692.62,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109277604,11 Apr 2018,692.62,
LUL NOMINEE BCV LIMITED,DYNEX SEMICONDUCTOR LTD,Fleet,1033\5109274376,03 Apr 2018,691.44,
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,Maintenance Materials,1033\5109295467,09 Apr 2018,690.90,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109286446,23 Apr 2018,690.77,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100189521,26 Apr 2018,690.55,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100174620,12 Apr 2018,690.35,
TFL CORPORATE,KIM BROWN,Staff Training,1001\5109294660,06 Apr 2018,690.00,
LONDON TRANSPORT MUSEUM,GBN PRIMO LTD,Building Maintenance & Repairs,1011\5109287268,03 Apr 2018,690.00,
LONDON TRANSPORT MUSEUM,APPLE & PEAR STUDIO LTD,Production Artwork And Design For Marketing,1011\5109289610,03 Apr 2018,690.00,
LUL NOMINEE SSL LIMITED,VOITH TURBO LTD,Fleet,1031\5109285011,18 Apr 2018,690.00,
RAIL FOR LONDON LIMITED,XANTA LIMITED,Professional Engineering Services,1020\5109299867,16 Apr 2018,690.00,
TUBE LINES LTD,VIKING PRECISION ENGINEERS LTD,Misc Materials,788195,05 Apr 2018,690.00,
LONDON BUS SERVICES LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1006\5109271369,09 Apr 2018,689.85,
LONDON BUS SERVICES LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1006\5109278617,16 Apr 2018,689.85,
LONDON BUS SERVICES LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1006\5109283410,23 Apr 2018,689.85,
RAIL FOR LONDON LIMITED,EDF ENERGY,Electricity,1020\5109297097,23 Apr 2018,689.70,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5109283141,03 Apr 2018,689.30,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100167165,02 Apr 2018,689.25,
TUBE LINES LTD,HILTI (GB) LTD,Elec Components,787514,18 Apr 2018,689.12,
LONDON UNDERGROUND LTD,SOUTHERN COUNTIES SAW CO LTD,Equipment Repairs & Maintenance,1005\5109295190,23 Apr 2018,689.11,
TUBE LINES LTD,ZEP UK LTD,Stock On Hand,788675,09 Apr 2018,688.32,
TUBE LINES LTD,ZEP UK LTD,Stock On Hand,788676,09 Apr 2018,688.32,
TUBE LINES LTD,ZEP UK LTD,Stock On Hand,789918,25 Apr 2018,688.32,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100187351,24 Apr 2018,688.30,
TRANSPORT TRADING LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1004\5109291467,18 Apr 2018,688.27,
TUBE LINES LTD,PABLON TOOLS LTD ,Misc Materials,790273,27 Apr 2018,687.70,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109277601,11 Apr 2018,687.66,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278204,16 Apr 2018,687.00,
RAIL FOR LONDON LIMITED,DEG SIGNAL LTD (RAMBOLL),Professional Engineering Services,1020\5109295096,09 Apr 2018,686.58,
TRANSPORT TRADING LTD,G M GEOFFREY MICHAEL WARREN,Electricity,1004\1901658479,26 Apr 2018,686.33,
TUBE LINES LTD,VOITH TURBO LTD,Repairs Rotating Equipment,785234,05 Apr 2018,686.25,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109301555,18 Apr 2018,686.17,
TUBE LINES LTD,AIRQUICK (NEWARK) LTD,Jub Line Rolling Stock Maintenance,786810,05 Apr 2018,686.00,
RAIL FOR LONDON LIMITED,ACCESS SELF STORAGE 2 LTD,Management & Support Consultancy,1020\5109290089,04 Apr 2018,685.67,
RAIL FOR LONDON LIMITED,ACCESS SELF STORAGE 2 LTD,Management & Support Consultancy,1020\5109307101,26 Apr 2018,685.67,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100166482,02 Apr 2018,685.20,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109288680,25 Apr 2018,685.00,
TRANSPORT TRADING LTD,WJB SERVICES LIMITED,Office Accommodation Moves,1004\5109300229,16 Apr 2018,685.00,
LONDON UNDERGROUND LTD,PSV GLASS - (ABL HOLDING) LTD,Maintenance Materials,1005\5109296843,25 Apr 2018,685.00,
LONDON UNDERGROUND LTD,PSV GLASS - (ABL HOLDING) LTD,Maintenance Materials,1005\5109296851,25 Apr 2018,685.00,
LONDON UNDERGROUND LTD,PSV GLASS - (ABL HOLDING) LTD,Maintenance Materials,1005\5109296852,25 Apr 2018,685.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1901656354,10 Apr 2018,684.80,
LUL NOMINEE BCV LIMITED,MJ QUINN INTEGRATED SERVICES LTD,Building Maintenance & Repairs,1033\5109280994,03 Apr 2018,684.80,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109272186,09 Apr 2018,684.72,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1901657033,10 Apr 2018,684.60,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271415,09 Apr 2018,684.60,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278317,16 Apr 2018,684.60,
TRANSPORT TRADING LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1004\5109290004,18 Apr 2018,684.08,
LONDON TRANSPORT MUSEUM,MCS ELECTRICS,Vehicle Repairs & Maintenance,1011\5109302640,18 Apr 2018,684.00,
LONDON UNDERGROUND LTD,EDENBECK,Building Maintenance & Repairs,1005\5109304970,25 Apr 2018,683.88,
LONDON UNDERGROUND LTD,CABLECRAFT LTD,Signalling Systems,1005\5109287719,03 Apr 2018,683.41,
LUL NOMINEE SSL LIMITED,PAGEANTRY ELECTRONICS SYSTEMS,Traffic Signals,1031\5109303418,19 Apr 2018,683.00,
LONDON UNDERGROUND LTD,CPS RAIL LTD,MR Construction Costs,1005\5109299180,16 Apr 2018,683.00,
LUL NOMINEE BCV LIMITED,TROTEC LASER T/A SUREGRAVE,Track General Maintenance,1033\5109284936,18 Apr 2018,683.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100185768,23 Apr 2018,682.85,
LONDON UNDERGROUND LTD,AGGREKO UK LTD,MR Construction Costs,1005\5109291488,11 Apr 2018,682.64,
LONDON UNDERGROUND LTD,AGGREKO UK LTD,MR Construction Costs,1005\5109291401,11 Apr 2018,682.64,
TFL CORPORATE,SALESFORCE,Management & Support Consultancy,1001\5109287075,20 Apr 2018,682.50,
LUL NOMINEE BCV LIMITED,JABLITE LTD,Civil Engineering Construction Works,1033\5109186630,09 Apr 2018,682.48,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109282909,18 Apr 2018,682.20,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109283405,23 Apr 2018,682.00,
TUBE LINES LTD,SHB HIRE LTD,S/Term Vehicle Hire,788819,27 Apr 2018,682.00,
TFL CORPORATE,O2 UK LTD,Computer Hardware,1001\5109276270,03 Apr 2018,681.63,
TFL CORPORATE,O2 UK LTD,Computer Hardware,1001\5109276271,03 Apr 2018,681.63,
TFL CORPORATE,O2 UK LTD,Computer Hardware,1001\5109293497,23 Apr 2018,681.63,
LONDON UNDERGROUND LTD,O2 UK LTD,Computer Hardware,1005\5109276272,03 Apr 2018,681.63,
LONDON UNDERGROUND LTD,O2 UK LTD,Computer Hardware,1005\5109285905,18 Apr 2018,681.63,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100189522,26 Apr 2018,681.60,
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,Vehicle Repairs & Maintenance,1010\5109307633,26 Apr 2018,681.58,
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1005\5109278132,16 Apr 2018,681.07,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109306470,25 Apr 2018,680.20,
TFL CORPORATE,66 HARLEY STREET INVESTIGATIONS,Medical Reports,1001\1900059648,03 Apr 2018,680.00,
TUBE LINES LTD,QUATTRO PLANT LTD,Hire Plant & Equipment,787842,05 Apr 2018,679.75,
TUBE LINES LTD,DELATIM LIMITED,Activity Based Subcontract (JNP),789410,25 Apr 2018,679.69,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109296734,11 Apr 2018,679.06,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109278904,16 Apr 2018,678.49,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109283852,23 Apr 2018,678.49,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109284024,03 Apr 2018,677.86,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109306397,25 Apr 2018,677.86,
LUL NOMINEE SSL LIMITED,PNEUMATROL LTD,Stock Issues - Repairables,1031\5109295616,10 Apr 2018,677.80,
LUL NOMINEE SSL LIMITED,PNEUMATROL LTD,Stock Issues - Repairables,1031\5109303393,23 Apr 2018,677.80,
LUL NOMINEE BCV LIMITED,PNEUMATROL LTD,Maintenance Materials,1033\5109299844,16 Apr 2018,677.80,
LUL NOMINEE BCV LIMITED,PNEUMATROL LTD,Maintenance Materials,1033\5109302377,18 Apr 2018,677.80,
LUL NOMINEE BCV LIMITED,PNEUMATROL LTD,Maintenance Materials,1033\5109303381,23 Apr 2018,677.80,
DIAL A RIDE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1010\5109271319,09 Apr 2018,677.70,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Other Professional Fees,1011\5109293488,05 Apr 2018,677.60,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Other Professional Fees,1011\5109297280,11 Apr 2018,677.60,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Other Professional Fees,1011\5109307808,26 Apr 2018,677.60,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109290904,23 Apr 2018,677.46,
TRANSPORT TRADING LTD,LONDON BOROUGH OF MERTON,Rates,1004\1901655308,05 Apr 2018,677.15,
LONDON UNDERGROUND LTD,MULTI-STROKE LTD,Uniforms,1005\5109294948,11 Apr 2018,676.80,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109278984,16 Apr 2018,676.65,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109279770,11 Apr 2018,676.36,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100167323,02 Apr 2018,676.30,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100174874,12 Apr 2018,675.55,
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1033\5109274454,03 Apr 2018,675.33,
TUBE LINES LTD,ATLAS CRANES UK LIMITED,MTC-Motor Veh-Servicin,789148,27 Apr 2018,675.17,
TFL CORPORATE,66 HARLEY STREET INVESTIGATIONS,Medical Reports,1001\1900059681,03 Apr 2018,675.00,
TFL CORPORATE,66 HARLEY STREET INVESTIGATIONS,Medical Reports,1001\1900059716,03 Apr 2018,675.00,
TFL CORPORATE,66 HARLEY STREET INVESTIGATIONS,Medical Reports,1001\1900059841,13 Apr 2018,675.00,
SURFACE TRANSPORT CORP,CAMDEN NEW JOURNAL,Statutory Ads Notices Communications & Consultatio,1002\5109285251,03 Apr 2018,675.00,
TFL CORPORATE,PINDAR CREATIVE,Production Artwork And Design For Marketing,1001\5109283078,18 Apr 2018,675.00,
LUL NOMINEE BCV LIMITED,FLEXI-REEL ALARMED BARRIERS LTD,Escalators,1033\5109289780,11 Apr 2018,675.00,
LUL NOMINEE BCV LIMITED,ARROWVALE ELECTRONICS,Fleet,1033\5109293141,04 Apr 2018,675.00,
LUL NOMINEE BCV LIMITED,ARROWVALE ELECTRONICS,Fleet,1033\5109293142,04 Apr 2018,675.00,
LUL NOMINEE BCV LIMITED,ARROWVALE ELECTRONICS,Fleet,1033\5109293143,04 Apr 2018,675.00,
LUL NOMINEE BCV LIMITED,ARROWVALE ELECTRONICS,Fleet,1033\5109293144,04 Apr 2018,675.00,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109306472,25 Apr 2018,674.64,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Protective Clothing,1031\5109288564,25 Apr 2018,674.59,
