Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
Business Moves Group,Procurement of services to help operate our buildings,Facilities - Soft Services,2017-01-11,94548.25
Aqua Signal & Telegraphic Systems Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-19,37400.00
Aqua Signal & Telegraphic Systems Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-11,30510.00
Aqua Signal & Telegraphic Systems Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-16,26310.18
Haigh Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-11,94039.34
MPH Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-09,65153.62
Aggregate Industries UK Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-13,35264.50
Aggregate Industries UK Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-03,29562.83
Aggregate Industries UK Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-20,26580.32
eMapSite.com Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-20,90000.00
L H Group Services Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-26,30179.10
L H Group Services Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-26,30179.10
West Coast Railway Co Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-19,89250.00
Jones Lang Lasalle Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-27,61200.00
Jones Lang Lasalle Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-11,27140.00
Stoughton Tree Care Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-20,49019.72
Stoughton Tree Care Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-23,37620.00
George Corderoy & Co,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-17,48035.14
George Corderoy & Co,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-27,36962.68
Pole Star,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-04,56802.50
Pole Star,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-04,27850.00
The Post Office,Procurement and operation of our road fleet,Road Fleet,2017-01-13,84505.00
Tinsley Bridge Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-18,52600.00
Centurion Site Services Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-17,33468.00
Centurion Site Services Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-18,25494.25
Centurion Site Services Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-18,25156.44
Capel Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-23,82100.00
UK Power Reserve Ltd,Procurement of utilities to operate the railway,Utilities,2017-01-11,82092.37
Simon Dean Electrical Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-09,80908.50
RedRay LLP,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-04,80551.00
PDF Sports Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-12,40000.00
PDF Sports Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-12,40000.00
Woma (UK) Limited,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-11,78367.18
EMEG Electrical Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-13,78330.12
R S Clare & Co Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-01-17,43932.24
R S Clare & Co Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-01-17,31728.84
Skillsoft UK Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-01-13,75000.00
Omnicom Engineering Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-01-09,37420.00
Omnicom Engineering Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-01-31,37420.00
Gradweb Ltd,Costs of recruitment services to recruit the right people into Network Rail,Recruitment Services,2017-01-19,45375.25
Rothwell Electrical Services Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-27,39688.87
Rothwell Electrical Services Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-17,33287.03
Nash Contract Services Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-20,71181.00
Knight Frank LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-30,70987.50
Robell Control Systems Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-05,70279.75
Cyjax Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-26,70000.00
Shannon Rail Services Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-16,37500.00
Shannon Rail Services Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-23,32500.00
The Railway Mission,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-27,70000.00
Scottish Woodlands Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-05,69777.00
MJ Quinn Integrated Services Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-24,69616.62
RM Penny Plant Hire & Demolition Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-17,39840.00
RM Penny Plant Hire & Demolition Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-14,27710.00
Kelly Integrated Transport Services Ltd,Procurement of services to maintain and deliver small improvements to our buildings,Facilities - Hard Services,2017-01-24,66208.93
Amaro Signalling Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-19,66136.19
Complete Paving Requirements (Scotland) Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-10,35551.00
Complete Paving Requirements (Scotland) Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-10,29561.42
Lend Lease Construction (EMEA) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-20,39220.00
Lend Lease Construction (EMEA) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-20,25450.00
Specialist Computer Centres plc,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-11,64416.27
MFG Construction NW Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-16,64278.11
McCann Erickson Central Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-11,63880.65
Howells Railway Products Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-05,63710.00
Rhodar Ltd,Procurement of services to maintain and deliver small improvements to our buildings,Facilities - Hard Services,2017-01-17,62916.00
NKT Cables GmbH & Co KG,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-17,34107.60
NKT Cables GmbH & Co KG,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-17,27779.00
Bransby Wilson Parking Solutions Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-18,31836.09
Bransby Wilson Parking Solutions Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-18,29650.66
MECX Technical Services Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-04,32582.58
MECX Technical Services Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-04,28615.62
Adey Steel Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-20,34428.00
Adey Steel Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-13,26754.00
Simco External Framing Solutions (UK) Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-19,61136.46
Selectequip Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-04,60766.00
