Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Supplier ID,Comp. reg. no,Charity Number,VCSE Grant,Payment Date,TransNo,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,DYNNIQ UK LTD,Redacted,01490333,N/A,Not yet available,2019-01-04,23779729,1,3018.71,Nil,Urban Traffic Control Signals Orders,Capital,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,DYNNIQ UK LTD,Redacted,01490333,N/A,Not yet available,2019-01-18,23776779,1,18874.28,Nil,Urban Traffic Control Signals Orders,Capital,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,DYNNIQ UK LTD,Redacted,01490333,N/A,Not yet available,2019-01-16,23758737,1,20824.23,Nil,Urban Traffic Control Signals Orders,Capital,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,DYNNIQ UK LTD,Redacted,01490333,N/A,Not yet available,2019-01-16,23777825,1,22407.90,Nil,Urban Traffic Control Signals Orders,Capital,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,TELENT TECHNOLOGY SERVICES LTD,Redacted,00703317,N/A,Not yet available,2019-02-20,23751339,1,1387.40,Nil,Urban Traffic Control Signals Orders,Capital,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,TELENT TECHNOLOGY SERVICES LTD,Redacted,00703317,N/A,Not yet available,2019-02-20,23779720,1,1043.99,Nil,Urban Traffic Control Signals Orders,Capital,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,TELENT TECHNOLOGY SERVICES LTD,Redacted,00703317,N/A,Not yet available,2019-03-18,23782241,1,1481.25,Nil,Urban Traffic Control Signals Orders,Capital,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,TELENT TECHNOLOGY SERVICES LTD,Redacted,00703317,N/A,Not yet available,2019-03-14,23779722,1,7773.22,Nil,Urban Traffic Control Signals Orders,Capital,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,TELENT TECHNOLOGY SERVICES LTD,Redacted,00703317,N/A,Not yet available,2019-03-12,23751223,1,11897.92,Nil,Urban Traffic Control Signals Orders,Capital,Highways,CAT07,Urban Traffic Control,SUBCAT0710,Traffic Management Systems,79650,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,ZEN INTERNET LTD,Redacted,03101568,N/A,Not yet available,2019-03-12,23769844,2,1617.94,Nil,Urban Traffic Control Signals Orders,Capital,ICT,CAT11,Telecoms (Telephone),SUBCAT1110,Telecommunication Services,76510,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,ZEN INTERNET LTD,Redacted,03101568,N/A,Not yet available,2019-02-13,23736006,2,2096.16,Nil,Urban Traffic Control Signals Orders,Capital,ICT,CAT11,Telecoms (Telephone),SUBCAT1110,Telecommunication Services,76510,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,ARK LIGHTING LTD,Redacted,07445260,N/A,Not yet available,2019-02-22,23775613,1,1288.16,Nil,Urban Traffic Control Signals Orders,Capital,Professional Services,CAT08,Consultancy,SUBCAT0802,Television & Radio Aerials - Suppliers & Erectors,76940,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,O D P CONTRACTING LTD,Redacted,8477865,N/A,Not yet available,2019-03-20,23748593,1,660.00,Nil,Urban Traffic Control Signals Orders,Capital,ICT,CAT11,Hardware (ICT),SUBCAT1102,Computer Networking & Cabling,58777,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,O D P CONTRACTING LTD,Redacted,8477865,N/A,Not yet available,2019-03-20,23760553,1,3014.77,Nil,Urban Traffic Control Signals Orders,Capital,ICT,CAT11,Hardware (ICT),SUBCAT1102,Computer Networking & Cabling,58777,Not yet available
Wakefield MDC,E08000036,2019-03-31,BUSINESS,J,Finance,O D P CONTRACTING LTD,Redacted,8477865,N/A,Not yet available,2019-03-20,23760553,2,3420.60,Nil,Urban Traffic Control Signals Orders,Capital,ICT,CAT11,Hardware (ICT),SUBCAT1102,Computer Networking & Cabling,58777,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,GREENCHEM SOLUTIONS LTD,Redacted,05175801,N/A,Not yet available,2019-02-20,23773194,1,640.64,Nil,Vehicle Fuel,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,Chemical Mnfrs,17100,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,GREENCHEM SOLUTIONS LTD,Redacted,05175801,N/A,Not yet available,2019-02-20,23761883,1,640.64,Nil,Vehicle Fuel,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,Chemical Mnfrs,17100,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,GREENCHEM SOLUTIONS LTD,Redacted,05175801,N/A,Not yet available,2019-02-20,23735397,1,655.68,Nil,Vehicle Fuel,Revenue,Culture & Sport,CAT09,Sport,SUBCAT0906,Chemical Mnfrs,17100,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-04,23780287,1,2792.00,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-04,23753180,1,3286.25,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-11,23753170,1,5481.67,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-11,23780769,1,5650.00,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-04,23731657,1,6279.08,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-07,23752423,1,829.95,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-07,23734605,1,909.40,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-28,23738560,1,1019.60,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-11,23751819,1,1094.55,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-08,23751716,1,1102.60,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-05,23761622,1,1104.75,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-09,23779214,1,1123.80,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-01,23772662,1,1139.00,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-25,23739644,1,1317.50,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-27,23757941,1,1360.00,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-07,23782218,1,1411.75,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-09,23739643,1,1581.00,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-08,23753994,1,1639.50,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-20,23780085,1,1685.70,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-12,23732231,1,1947.75,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-15,23757938,1,2187.97,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-11,23773041,1,4134.80,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-08,23738559,1,4615.50,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-03,23753319,1,4746.95,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-29,23737111,1,4852.50,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-03,23761628,1,5084.26,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-05,23782216,1,5127.00,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-04,23738563,1,5823.97,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-28,23760280,1,7588.91,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-28,23753986,1,8057.60,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-09,23762698,1,8196.80,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-28,23772328,1,8201.72,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-27,23738562,1,9693.06,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-27,23776596,1,9787.93,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-11,23761619,1,10118.00,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-28,23760281,1,10119.01,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-28,23781717,1,10244.00,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-28,23781746,1,10246.05,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-03-28,23777285,1,10252.55,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-04,23776541,1,10288.91,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-04,23753982,1,12072.39,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-27,23742360,1,12076.37,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-27,23740072,1,12196.43,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-27,23781272,1,12294.85,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-04,23728703,1,15328.50,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-04,23738561,1,17444.21,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-04,23749620,1,17693.51,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-11,23739516,1,17785.27,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-11,23759113,1,18066.60,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-01-11,23757937,1,18072.62,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,Z,BVACOP Not Applicable,CERTAS ENERGY UK LIMITED T/A BAYFORD OIL,Redacted,04168225,N/A,Not yet available,2019-02-13,23755015,1,18097.71,Nil,Vehicle Fuel,Revenue,Transport,CAT10,Liquid Fuel,SUBCAT1003,Oil Fuel Distributors,54050,Not yet available
