Organisation Name,Organisation Code,Effective Date,Service,Bvacopse,Bvacopse(T),Supplier Name,Purpose Of Spend,Type,TransNo,Seq No,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,TT,Contract
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,228,2022-03-14,16.83,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,238,2022-03-14,17.00,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,240,2022-03-14,19.60,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,242,2022-03-14,21.40,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,243,2022-03-14,23.65,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,232,2022-03-14,24.00,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,236,2022-03-14,26.73,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,237,2022-03-14,26.73,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,230,2022-03-14,29.46,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,244,2022-03-14,29.95,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,239,2022-03-14,30.00,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,229,2022-03-14,49.65,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,235,2022-03-14,50.55,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,233,2022-03-14,50.95,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,234,2022-03-14,50.95,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161545,247,2022-03-14,51.98,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161525,63,2022-01-20,8.58,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161525,62,2022-01-20,26.18,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161525,61,2022-01-20,33.66,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,194,2022-03-28,-17.00,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,195,2022-03-28,-10.68,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,186,2022-03-28,17.10,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,184,2022-03-28,18.99,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,188,2022-03-28,18.99,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,192,2022-03-28,22.29,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,187,2022-03-28,24.65,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,185,2022-03-28,26.46,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,183,2022-03-28,29.97,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,191,2022-03-28,32.74,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,193,2022-03-28,42.94,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,189,2022-03-28,43.48,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161551,190,2022-03-28,90.06,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,188,2022-03-30,0.56,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,186,2022-03-30,1.55,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,187,2022-03-30,3.75,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,193,2022-03-30,7.20,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,194,2022-03-30,7.20,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,173,2022-03-30,9.30,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,178,2022-03-30,10.00,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,175,2022-03-30,10.70,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,176,2022-03-30,10.70,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,177,2022-03-30,10.70,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,179,2022-03-30,13.10,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,180,2022-03-30,13.10,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,195,2022-03-30,13.82,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,183,2022-03-30,16.55,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,174,2022-03-30,20.00,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,172,2022-03-30,23.40,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,171,2022-03-30,23.64,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,192,2022-03-30,24.00,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,190,2022-03-30,25.30,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,181,2022-03-30,26.18,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,182,2022-03-30,33.66,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,189,2022-03-30,33.95,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,191,2022-03-30,33.95,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,184,2022-03-30,35.46,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,185,2022-03-30,65.50,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKES (STORED CARDS),Purchase of Food & Drink,Revenue,161553,198,2022-03-30,70.67,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,Amazon.co.uk QK1CY6675,Purchase of Food & Drink,Revenue,161541,882,2022-03-03,30.48,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161541,960,2022-03-03,1.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161541,974,2022-03-03,3.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161541,895,2022-03-03,7.49,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161541,894,2022-03-03,7.49,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161518,741,2022-01-10,47.94,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161546,916,2022-03-15,1.41,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161546,915,2022-03-15,4.16,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161546,914,2022-03-15,4.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161546,487,2022-03-15,29.96,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161553,736,2022-03-30,2.71,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,Purchase of Food & Drink,Revenue,161553,735,2022-03-30,3.49,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161518,304,2022-01-10,11.66,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161518,662,2022-01-10,29.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161518,654,2022-01-10,33.70,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161518,656,2022-01-10,58.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161518,303,2022-01-10,59.98,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161518,305,2022-01-10,66.60,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161527,578,2022-01-24,2.48,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161527,579,2022-01-24,3.44,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161527,577,2022-01-24,23.74,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161553,757,2022-03-30,11.87,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMKTPLACE AMAZON.CO,Purchase of Food & Drink,Revenue,161553,756,2022-03-30,30.60,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161532,515,2022-02-03,6.00,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161555,1001,2022-04-04,-10.76,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161555,998,2022-04-04,170.74,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161518,762,2022-01-10,-1.57,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161518,699,2022-01-10,5.64,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161518,702,2022-01-10,63.90,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161518,758,2022-01-10,184.47,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161518,306,2022-01-10,241.42,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161544,391,2022-03-10,3.48,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161544,393,2022-03-10,3.86,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161544,392,2022-03-10,179.92,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161546,708,2022-03-15,6.00,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161538,1648,2022-02-21,-2.20,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161538,952,2022-02-21,-0.80,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161538,873,2022-02-21,75.72,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161538,872,2022-02-21,128.24,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161538,951,2022-02-21,170.19,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161538,1647,2022-02-21,182.40,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161527,139,2022-01-24,-179.56,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161527,645,2022-01-24,-5.34,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,ASDA GROCERIES ONLINE,Purchase of Food & Drink,Revenue,161527,703,2022-01-24,-3.10,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
