Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose Of Spend,Type,TransNo,Seq No,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ALDI,Purchase of Food & Drink,Revenue,161338,302,2020-10-05,62.26,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,BRAKE BROS LTD,Purchase of Food & Drink,Revenue,161369,454,2020-12-09,62.35,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Purchase of Food & Drink,Revenue,161371,142,2020-12-14,63.11,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Purchase of Food & Drink,Revenue,161356,284,2020-11-13,63.33,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161349,183,2020-10-28,63.81,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Purchase of Food & Drink,Revenue,161340,429,2020-10-09,63.85,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161353,249,2020-11-06,63.86,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,MUSCLE FOODS LIMITED,Purchase of Food & Drink,Revenue,161349,280,2020-10-28,64.42,Nil,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161354,419,2020-11-11,64.92,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161338,357,2020-10-05,65.43,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,LIDL UK,Purchase of Food & Drink,Revenue,161339,379,2020-10-07,65.50,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,JUST EAT,Purchase of Food & Drink,Revenue,161355,117,2020-11-12,66.00,Nil,"EATING PLACES, RESTAURANTS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161375,189,2020-12-18,66.27,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,161356,206,2020-11-13,66.76,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161342,45,2020-10-14,67.06,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,LIDL UK,Purchase of Food & Drink,Revenue,161339,519,2020-10-07,67.33,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Purchase of Food & Drink,Revenue,161355,81,2020-11-12,68.00,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,161356,11,2020-11-13,68.71,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161340,301,2020-10-09,68.83,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161362,225,2020-11-25,68.95,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161375,263,2020-12-18,69.28,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,WETHERBY WHALER,Purchase of Food & Drink,Revenue,161373,288,2020-12-16,69.60,Nil,"EATING PLACES, RESTAURANTS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161376,143,2020-12-21,70.17,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161346,251,2020-10-21,71.07,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Purchase of Food & Drink,Revenue,161356,175,2020-11-13,71.22,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161349,187,2020-10-28,71.73,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161377,156,2020-12-22,72.24,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161370,324,2020-12-11,72.30,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161358,254,2020-11-18,72.51,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ALDI,Purchase of Food & Drink,Revenue,161359,162,2020-11-20,72.75,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,BENNETS BUTCHERS,Purchase of Food & Drink,Revenue,161338,374,2020-10-05,73.00,Nil,"FREEZER, LOCKER MEAT PROVISIONERS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Purchase of Food & Drink,Revenue,161340,22,2020-10-09,73.13,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161377,42,2020-12-22,73.44,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161349,224,2020-10-28,73.75,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,L,Cultural and Related Services,BOOKER LIMITED,Purchase of Food & Drink,Revenue,161350,78,2020-10-30,74.32,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ALDI,Purchase of Food & Drink,Revenue,161362,227,2020-11-25,74.56,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161358,131,2020-11-18,76.37,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161339,187,2020-10-07,76.80,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161376,145,2020-12-21,78.53,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,B & M RETAIL LTD,Purchase of Food & Drink,Revenue,161378,106,2020-12-24,78.77,Nil,MISCELLANEOUS GENERAL MERCHANDISE,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161376,35,2020-12-21,78.92,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,LIDL UK,Purchase of Food & Drink,Revenue,161376,161,2020-12-21,79.18,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Purchase of Food & Drink,Revenue,161340,112,2020-10-09,79.31,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161346,30,2020-10-21,79.46,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,S J FISHWICK LTD,Purchase of Food & Drink,Revenue,161369,390,2020-12-09,79.66,Nil,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Purchase of Food & Drink,Revenue,161369,408,2020-12-09,79.96,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161358,321,2020-11-18,80.78,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,161339,290,2020-10-07,80.86,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,AMAZON,Purchase of Food & Drink,Revenue,161341,75,2020-10-13,80.97,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161367,122,2020-12-03,81.04,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161340,178,2020-10-09,81.58,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161350,87,2020-10-30,82.08,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161346,23,2020-10-21,82.58,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161358,220,2020-11-18,82.87,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Purchase of Food & Drink,Revenue,161353,137,2020-11-06,83.20,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161377,104,2020-12-22,83.52,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161367,185,2020-12-03,84.08,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,S J FISHWICK LTD,Purchase of Food & Drink,Revenue,161365,257,2020-12-01,84.59,Nil,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161349,123,2020-10-28,84.74,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ALDI,Purchase of Food & Drink,Revenue,161340,256,2020-10-09,85.48,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Purchase of Food & Drink,Revenue,161353,332,2020-11-06,85.78,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161340,295,2020-10-09,85.87,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161340,69,2020-10-09,86.67,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,161356,82,2020-11-13,86.79,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161347,172,2020-10-23,87.12,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161358,213,2020-11-18,87.42,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161358,257,2020-11-18,89.45,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Purchase of Food & Drink,Revenue,161346,28,2020-10-21,90.24,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161377,185,2020-12-22,90.37,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161346,4,2020-10-21,90.63,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161346,31,2020-10-21,90.63,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,S J FISHWICK LTD,Purchase of Food & Drink,Revenue,161365,63,2020-12-01,91.50,Nil,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161353,153,2020-11-06,91.82,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Purchase of Food & Drink,Revenue,161362,114,2020-11-25,92.35,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Purchase of Food & Drink,Revenue,161355,103,2020-11-12,95.12,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161358,66,2020-11-18,95.57,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161364,158,2020-11-27,95.63,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,TESCO,Purchase of Food & Drink,Revenue,161356,172,2020-11-13,95.77,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,SAINSBURYS LTD,Purchase of Food & Drink,Revenue,161338,144,2020-10-05,96.15,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,Z,BVACOP Not Applicable,BOOKER LIMITED,Purchase of Food & Drink,Revenue,161367,91,2020-12-03,96.15,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161370,92,2020-12-11,96.58,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161376,72,2020-12-21,97.43,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,TESCO,Purchase of Food & Drink,Revenue,161356,189,2020-11-13,97.98,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161359,118,2020-11-20,98.15,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161377,62,2020-12-22,98.38,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,161339,516,2020-10-07,98.42,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,161356,122,2020-11-13,98.49,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161339,98,2020-10-07,99.22,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,161339,453,2020-10-07,100.26,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,161356,183,2020-11-13,100.28,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161339,46,2020-10-07,100.34,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,161356,281,2020-11-13,100.47,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,W M MORRISONS,Purchase of Food & Drink,Revenue,161355,244,2020-11-12,100.53,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,W M MORRISONS,Purchase of Food & Drink,Revenue,161356,163,2020-11-13,100.78,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161345,90,2020-10-19,100.85,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161346,18,2020-10-21,100.95,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161338,288,2020-10-05,101.56,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ASDA STORES LTD,Purchase of Food & Drink,Revenue,161354,388,2020-11-11,101.79,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,TESCO,Purchase of Food & Drink,Revenue,161339,26,2020-10-07,102.19,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
