Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200015074,1,201810,Barclaycard - Global Commercial Payments,13,2019-01-15,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200011981,1,201810,Barclaycard - Global Commercial Payments,457,2019-01-22,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200012418,1,201810,Barclaycard - Global Commercial Payments,300,2019-01-22,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200013323,1,201810,Barclaycard - Global Commercial Payments,27,2019-01-22,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200013334,1,201810,Barclaycard - Global Commercial Payments,298,2019-01-22,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200013731,1,201810,Barclaycard - Global Commercial Payments,40,2019-01-22,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200013841,1,201810,Barclaycard - Global Commercial Payments,455,2019-01-22,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200014246,1,201810,Barclaycard - Global Commercial Payments,264,2019-01-03,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200014573,1,201810,Barclaycard - Global Commercial Payments,250.99,2019-01-03,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014949,1,201810,Barclaycard - Global Commercial Payments,60,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200013958,1,201810,Barclaycard - Global Commercial Payments,125.42,2019-01-22,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014301,1,201810,Barclaycard - Global Commercial Payments,150.5,2019-01-03,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200013789,1,201810,Barclaycard - Global Commercial Payments,150.5,2019-01-22,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200014502,1,201810,Barclaycard - Global Commercial Payments,150.5,2019-01-03,
Schools,Supplies and Services,"Licenses, Housing, Fees",200015687,1,201810,Barclaycard - Global Commercial Payments,40,2019-01-29,
Schools,Supplies and Services,"Licenses, Housing, Fees",200015265,1,201810,Barclaycard - Global Commercial Payments,40,2019-01-29,
Schools,Supplies and Services,"Licenses, Housing, Fees",200014941,1,201810,Barclaycard - Global Commercial Payments,40,2019-01-10,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",200014675,1,201810,Barclaycard - Global Commercial Payments,33.75,2019-01-03,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014335,1,201810,Barclaycard - Global Commercial Payments,23.02,2019-01-08,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014725,1,201810,Barclaycard - Global Commercial Payments,33.97,2019-01-08,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014774,1,201810,Barclaycard - Global Commercial Payments,32.5,2019-01-08,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014837,1,201810,Barclaycard - Global Commercial Payments,12.93,2019-01-08,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014953,1,201810,Barclaycard - Global Commercial Payments,132.28,2019-01-08,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014333,1,201810,Barclaycard - Global Commercial Payments,76.89,2019-01-08,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014042,1,201810,Barclaycard - Global Commercial Payments,7.1,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014337,1,201810,Barclaycard - Global Commercial Payments,40,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014338,1,201810,Barclaycard - Global Commercial Payments,20,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014733,1,201810,Barclaycard - Global Commercial Payments,70.06,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014871,1,201810,Barclaycard - Global Commercial Payments,99.6,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014872,1,201810,Barclaycard - Global Commercial Payments,3.67,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014873,1,201810,Barclaycard - Global Commercial Payments,98,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014902,1,201810,Barclaycard - Global Commercial Payments,78.36,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014938,1,201810,Barclaycard - Global Commercial Payments,118,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014939,1,201810,Barclaycard - Global Commercial Payments,51.36,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200014955,1,201810,Barclaycard - Global Commercial Payments,12.49,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015060,1,201810,Barclaycard - Global Commercial Payments,172.2,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015061,1,201810,Barclaycard - Global Commercial Payments,30,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015062,1,201810,Barclaycard - Global Commercial Payments,51.48,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015085,1,201810,Barclaycard - Global Commercial Payments,95.1,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015149,1,201810,Barclaycard - Global Commercial Payments,94.24,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015150,1,201810,Barclaycard - Global Commercial Payments,76,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015202,1,201810,Barclaycard - Global Commercial Payments,63.28,2019-01-22,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015229,1,201810,Barclaycard - Global Commercial Payments,10,2019-01-22,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015230,1,201810,Barclaycard - Global Commercial Payments,10,2019-01-22,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015369,1,201810,Barclaycard - Global Commercial Payments,68.49,2019-01-22,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015370,1,201810,Barclaycard - Global Commercial Payments,10.69,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015371,1,201810,Barclaycard - Global Commercial Payments,84,2019-01-22,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015372,1,201810,Barclaycard - Global Commercial Payments,1,2019-01-22,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015433,1,201810,Barclaycard - Global Commercial Payments,35,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015434,1,201810,Barclaycard - Global Commercial Payments,20,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015497,1,201810,Barclaycard - Global Commercial Payments,34.47,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015498,1,201810,Barclaycard - Global Commercial Payments,150.5,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015567,1,201810,Barclaycard - Global Commercial Payments,91.31,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015568,1,201810,Barclaycard - Global Commercial Payments,56.1,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015643,1,201810,Barclaycard - Global Commercial Payments,50,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015644,1,201810,Barclaycard - Global Commercial Payments,885,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015900,1,201810,Barclaycard - Global Commercial Payments,80.45,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015901,1,201810,Barclaycard - Global Commercial Payments,35.92,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015902,1,201810,Barclaycard - Global Commercial Payments,5.85,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015970,1,201810,Barclaycard - Global Commercial Payments,74.25,2019-01-29,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",200015971,1,201810,Barclaycard - Global Commercial Payments,20.04,2019-01-29,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",200015075,1,201810,Barclaycard - Global Commercial Payments,53.28,2019-01-22,
Office of the Chief Executive,Supplies and Services,"Licenses, Housing, Fees",200014556,1,201810,Barclaycard - Global Commercial Payments,916.41,2019-01-03,
Office of the Chief Executive,Supplies and Services,"Licenses, Housing, Fees",200014557,1,201810,Barclaycard - Global Commercial Payments,916.41,2019-01-03,
Office of the Chief Executive,Supplies and Services,"Licenses, Housing, Fees",200014558,1,201810,Barclaycard - Global Commercial Payments,916.41,2019-01-03,
Office of the Chief Executive,Supplies and Services,"Licenses, Housing, Fees",200014559,1,201810,Barclaycard - Global Commercial Payments,916.41,2019-01-03,
Office of the Chief Executive,Supplies and Services,"Licenses, Housing, Fees",200014846,1,201810,Barclaycard - Global Commercial Payments,1455.08,2019-01-03,
Office of the Chief Executive,Supplies and Services,"Licenses, Housing, Fees",200015023,1,201810,Barclaycard - Global Commercial Payments,200,2019-01-29,
Corporate Resources,Supplies and Services,Advertising,200009492,1,201810,Barclaycard - Global Commercial Payments,16.47,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200009550,1,201810,Barclaycard - Global Commercial Payments,3.32,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200009627,1,201810,Barclaycard - Global Commercial Payments,2.95,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200009985,1,201810,Barclaycard - Global Commercial Payments,10.89,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200010575,1,201810,Barclaycard - Global Commercial Payments,8.63,2019-01-03,
Corporate Resources,Supplies and Services,Advertising,200011546,1,201810,Barclaycard - Global Commercial Payments,21.71,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200011825,1,201810,Barclaycard - Global Commercial Payments,35.38,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200011945,1,201810,Barclaycard - Global Commercial Payments,43.35,2019-01-03,
Corporate Resources,Supplies and Services,Advertising,200011961,1,201810,Barclaycard - Global Commercial Payments,68.85,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200012000,1,201810,Barclaycard - Global Commercial Payments,18.48,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200013018,1,201810,Barclaycard - Global Commercial Payments,33.75,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200013117,1,201810,Barclaycard - Global Commercial Payments,15.25,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200013344,1,201810,Barclaycard - Global Commercial Payments,1.46,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200013345,1,201810,Barclaycard - Global Commercial Payments,1.91,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200013479,1,201810,Barclaycard - Global Commercial Payments,3.33,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200013533,1,201810,Barclaycard - Global Commercial Payments,7,2019-01-03,
Corporate Resources,Supplies and Services,Advertising,200013553,1,201810,Barclaycard - Global Commercial Payments,2.67,2019-01-08,
Corporate Resources,Supplies and Services,Advertising,200013578,1,201810,Barclaycard - Global Commercial Payments,3.32,2019-01-08,
Corporate Resources,Supplies and Services,Advertising,200014134,1,201810,Barclaycard - Global Commercial Payments,7.13,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200014253,1,201810,Barclaycard - Global Commercial Payments,39.36,2019-01-08,
Corporate Resources,Supplies and Services,Advertising,200014353,1,201810,Barclaycard - Global Commercial Payments,3.66,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200014430,1,201810,Barclaycard - Global Commercial Payments,3.07,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200014601,1,201810,Barclaycard - Global Commercial Payments,1.35,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200014914,1,201810,Barclaycard - Global Commercial Payments,28.45,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200014915,1,201810,Barclaycard - Global Commercial Payments,7.95,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200015271,1,201810,Barclaycard - Global Commercial Payments,3.02,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200015289,1,201810,Barclaycard - Global Commercial Payments,2.49,2019-01-22,
Corporate Resources,Supplies and Services,Advertising,200014352,1,201810,Barclaycard - Global Commercial Payments,133.28,2019-01-22,
"Care, Wellbeing & Learning",Supplies and Services,Advertising,200014268,1,201810,Barclaycard - Global Commercial Payments,150,2019-01-03,
Corporate Resources,Supplies and Services,Other Running Costs,200013600,1,201810,Barclaycard - Global Commercial Payments,158.33,2019-01-03,
Communities & Environment,Supplies and Services,Other Running Costs,200013621,1,201810,Barclaycard - Global Commercial Payments,25,2019-01-08,
Communities & Environment,Supplies and Services,Other Running Costs,200013806,1,201810,Barclaycard - Global Commercial Payments,15.9,2019-01-03,
Communities & Environment,Supplies and Services,Other Running Costs,200013996,1,201810,Barclaycard - Global Commercial Payments,100,2019-01-03,
"Care, Wellbeing & Learning",Supplies and Services,Miscellaneous Supplies,200010197,1,201810,Barclaycard - Global Commercial Payments,67.1,2019-01-29,
"Care, Wellbeing & Learning",Supplies and Services,Miscellaneous Supplies,200015191,1,201810,Barclaycard - Global Commercial Payments,32,2019-01-10,
