Strategic Group,Spend Level,Spend Level2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42223746,2,201012,CARTER ICT,2600.00,2011-03-25
Learning and Children,Employees,Indirect Employee Expenses,42223749,2,201012,TRIBAL EDUCATION LTD,1100.00,2011-03-25
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42223751,2,201012,CARTER ICT,2400.00,2011-03-25
Learning and Children,Third Party Payments,Third Party Payments,42223767,2,201012,PINNACLE SCHOOLS (GATESHEAD) LIMITED,634502.41,2011-03-24
Learning and Children,Supplies and Services,Comms & Computing,42223797,2,201012,O2 (UK) LTD,839.68,2011-03-25
Learning and Children,Supplies and Services,Comms & Computing,42223822,2,201012,APPLE RETAIL UK LTD,5757.57,2011-03-24
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42223961,2,201012,LANSDOWNE CLINIC,650.00,2011-03-24
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42223965,2,201012,REDACTED - Personal Information,424.88,2011-03-24
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42223998,2,201012,HMCS,2225.00,2011-03-24
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42224000,2,201012,HMCS,2225.00,2011-03-24
Learning and Children,Third Party Payments,Third Party Payments,42225102,2,201012,GROUNDWORK NORTH EAST,1025.00,2011-03-28
Learning and Children,Third Party Payments,Third Party Payments,42225104,2,201012,GROUNDWORK NORTH EAST,2500.00,2011-03-28
Learning and Children,Third Party Payments,Third Party Payments,42225106,2,201012,GROUNDWORK NORTH EAST,2100.00,2011-03-28
Learning and Children,Supplies and Services,Internal Recharges,42225134,2,201012,WHOOPS CHILD SAFETY PROJECT,922.50,2011-03-28
Learning and Children,Supplies and Services,Internal Recharges,42225140,2,201012,GATESHEAD & SOUTH TYNESIDE SIGHT SERVICE,2500.00,2011-03-28
Learning and Children,Supplies and Services,Internal Recharges,42225144,2,201012,ALD HAIRDRESSING TRAINING ACADEMY,12000.00,2011-03-28
Learning and Children,Supplies and Services,Internal Recharges,42225156,2,201012,ALD HAIRDRESSING TRAINING ACADEMY,2440.26,2011-03-28
Learning and Children,Supplies and Services,Internal Recharges,42225161,2,201012,GVOC,3333.33,2011-03-28
Learning and Children,Supplies and Services,Internal Recharges,42225164,2,201012,WAYOUT IN GATESHEAD,2640.00,2011-03-28
Learning and Children,Supplies and Services,Internal Recharges,42225170,2,201012,EQUAL ARTS,2500.00,2011-03-28
Learning and Children,Supplies and Services,Internal Recharges,42225188,2,201012,LYNDHURST CENTRE,2500.00,2011-03-28
Learning and Children,Supplies and Services,Internal Recharges,42225193,2,201012,INTERFACE PROJECT,1580.00,2011-03-28
Learning and Children,Supplies and Services,Internal Recharges,42225197,2,201012,GROUNDWORK NORTH EAST,1675.00,2011-03-28
Learning and Children,Supplies and Services,Miscellaneous Supplies,42225201,2,201012,HONEYWELL CONTROL SYSTEMS LTD,945.13,2011-03-28
Learning and Children,Third Party Payments,Third Party Payments,42225247,2,201012,BARNARDOS,1162.00,2011-03-28
Learning and Children,Supplies and Services,Miscellaneous Supplies,42225250,2,201012,CASCAID,718.00,2011-03-28
Learning and Children,Employees,Indirect Employee Expenses,42225286,2,201012,GATESHEAD YOUTH COUNCIL,1320.00,2011-03-28
Learning and Children,Supplies and Services,Miscellaneous Supplies,42225287,2,201012,PSL SECURITY SYSTEMS,360.00,2011-03-28
Learning and Children,Third Party Payments,Third Party Payments,42225290,2,201012,GATESHEAD PCT - PROVIDER,17500.00,2011-03-28
Learning and Children,Third Party Payments,Third Party Payments,42225291,2,201012,DURHAM COUNTY COUNCIL,19697.81,2011-03-28
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42225298,2,201012,OPEN COLLEGE NETWORK NORTH EAST REGION (OCNNER),1844.50,2011-03-28
Learning and Children,Third Party Payments,Third Party Payments,42225310,2,201012,NECA SERVICES LTD,47954.82,2011-03-28
Learning and Children,Supplies and Services,Miscellaneous Supplies,42225322,3,201012,REDACTED - Personal Information,300.00,2011-03-28
Learning and Children,Supplies and Services,Miscellaneous Supplies,42225322,4,201012,REDACTED - Personal Information,200.00,2011-03-28
Learning and Children,Employees,Indirect Employee Expenses,42225324,2,201012,ALISON JOHN & ASSOCIATES,582.37,2011-03-28
Learning and Children,Employees,Indirect Employee Expenses,42225326,2,201012,CORE CHILDREN'S SERVICES LTD,416.00,2011-03-28
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42225330,2,201012,REDACTED - Personal Information,364.57,2011-03-28
Learning and Children,Third Party Payments,Third Party Payments,42225331,2,201012,GATESHEAD COLLEGE,1200.00,2011-03-28
Learning and Children,Third Party Payments,Third Party Payments,42225332,2,201012,GROUNDWORK NORTH EAST,1000.00,2011-03-28
Learning and Children,Third Party Payments,Third Party Payments,42225333,2,201012,GROUNDWORK NORTH EAST,1750.00,2011-03-28
Learning and Children,Supplies and Services,Catering & Provisions,42225334,4,201012,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,35.10,2011-03-28
Learning and Children,Supplies and Services,Catering & Provisions,42225334,5,201012,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,205.70,2011-03-28
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42225334,3,201012,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,727.50,2011-03-28
Learning and Children,Supplies and Services,Catering & Provisions,42225335,4,201012,TIK TOK,198.90,2011-03-28
Learning and Children,Supplies and Services,Catering & Provisions,42225335,5,201012,TIK TOK,890.80,2011-03-28
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42225335,3,201012,TIK TOK,2473.50,2011-03-28
Learning and Children,Supplies and Services,Catering & Provisions,42225337,4,201012,GATESHEAD JEWISH NURSERY SCHOOL,436.50,2011-03-28
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42225337,3,201012,GATESHEAD JEWISH NURSERY SCHOOL,1309.50,2011-03-28
Learning and Children,Supplies and Services,Catering & Provisions,42225339,4,201012,BRIDGES NURSERY,46.80,2011-03-28
Learning and Children,Supplies and Services,Catering & Provisions,42225339,5,201012,BRIDGES NURSERY,201.80,2011-03-28
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42225339,3,201012,BRIDGES NURSERY,582.00,2011-03-28
Learning and Children,Supplies and Services,Catering & Provisions,42225342,4,201012,TRINITY CORNER NURSERY,40.95,2011-03-28
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42225342,3,201012,TRINITY CORNER NURSERY,727.50,2011-03-28
Learning and Children,Supplies and Services,Catering & Provisions,42225350,4,201012,MULBERRY BUSH PRIVATE DAY NURS,58.50,2011-03-28
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42225350,3,201012,MULBERRY BUSH PRIVATE DAY NURS,727.50,2011-03-28
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42225383,2,201012,GATESHEAD COLLEGE,1190.00,2011-03-28
Learning and Children,Supplies and Services,Miscellaneous Supplies,42225388,2,201012,REDACTED - Personal Information,2500.00,2011-03-28
Learning and Children,Supplies and Services,Miscellaneous Supplies,42225391,2,201012,OGILVIE COMMUNICATIONS LTD,1100.00,2011-03-28
Learning and Children,Supplies and Services,Miscellaneous Supplies,42225392,2,201012,GATESHEAD PRE-SCHOOL LEARNING,6000.00,2011-03-28
Learning and Children,Third Party Payments,Third Party Payments,42225394,2,201012,GATESHEAD PRE-SCHOOL LEARNING,13000.00,2011-03-28
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42225415,2,201012,INITIAL WASHROOM SOLUTIONS,358.20,2011-03-28
Learning and Children,Employees,Indirect Employee Expenses,42225417,2,201012,OPEN UNIVERSITY,3545.00,2011-03-28
Learning and Children,Supplies and Services,Miscellaneous Supplies,42225431,2,201012,GATESHEAD YOUTH COUNCIL,3308.86,2011-03-28
Learning and Children,Employees,Indirect Employee Expenses,42225440,2,201012,SUNDERLAND CITY COUCIL,1400.00,2011-03-28
Learning and Children,Employees,Indirect Employee Expenses,42225446,2,201012,OPEN UNIVERSITY,650.00,2011-03-28
Learning and Children,Supplies and Services,Miscellaneous Supplies,42225453,2,201012,ELITE FITNESS STUDIO,500.00,2011-03-28
Learning and Children,Supplies and Services,"Printing, Stationery etc",42225454,2,201012,CANON (UK) LTD,385.03,2011-03-28
Learning and Children,Employees,Indirect Employee Expenses,42225468,2,201012,NORTH EAST AMBULANCE SERVICE,420.00,2011-03-29
Learning and Children,Supplies and Services,"Printing, Stationery etc",42225469,2,201012,CANON (UK) LTD,24407.96,2011-03-29
Learning and Children,Supplies and Services,"Printing, Stationery etc",42225470,2,201012,CANON (UK) LTD,3790.19,2011-03-29
Learning and Children,Supplies and Services,"Printing, Stationery etc",42225472,2,201012,CANON (UK) LTD,3282.53,2011-03-29
Learning and Children,Supplies and Services,"Printing, Stationery etc",42225474,2,201012,CANON (UK) LTD,1646.58,2011-03-29
Learning and Children,Supplies and Services,"Printing, Stationery etc",42225476,2,201012,CANON (UK) LTD,728.15,2011-03-29
Learning and Children,Supplies and Services,"Printing, Stationery etc",42225477,2,201012,CANON (UK) LTD,1090.80,2011-03-29
Learning and Children,Supplies and Services,"Printing, Stationery etc",42225498,2,201012,CANON (UK) LTD,4614.09,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42225709,2,201012,BARNADOS NURSERIES N E,1207.00,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42225715,2,201012,NORTH EAST AUTISM SOCIETY,615.00,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42225723,2,201012,NORTH EAST AUTISM SOCIETY,1394.00,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42225730,2,201012,NORTH EAST AUTISM SOCIETY,656.00,2011-03-29
Learning and Children,Transfer Payments,Transfer Payments,42225751,2,201012,REDACTED - Personal Information,653.00,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42225752,2,201012,NORTH EAST AUTISM SOCIETY,820.00,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42225756,2,201012,NORTH EAST AUTISM SOCIETY,971.00,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42225776,2,201012,CROSSROADS CARE,1180.00,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42225786,2,201012,CROSSROADS CARE,2124.00,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42225791,2,201012,CROSSROADS CARE,1014.80,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42225793,2,201012,CROSSROADS CARE,1380.60,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42226219,2,201012,SWIIS FOSTER CARE LTD,1430.00,2011-03-29
Learning and Children,Supplies and Services,Advertising,42226223,2,201012,DANDY EVENT & PARTY SPECIALISTS,1158.15,2011-03-29
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42226233,2,201012,ARGOS BUSINESS SOLUTIONS,376.22,2011-03-29
Learning and Children,Transfer Payments,Transfer Payments,42226249,3,201012,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,100.50,2011-03-30
Learning and Children,Transfer Payments,Transfer Payments,42226249,4,201012,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,321.25,2011-03-30
Learning and Children,Transfer Payments,Transfer Payments,42226274,2,201012,YELLOW WELLIES,737.17,2011-03-30
Learning and Children,Employees,Indirect Employee Expenses,42226277,2,201012,REDACTED - Personal Information,530.00,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42226291,2,201012,NORTHUMBERLAND COUNTY COUNCIL,10355.00,2011-03-29
Learning and Children,Third Party Payments,Third Party Payments,42226299,2,201012,CITY OF SUNDERLAND,8413.37,2011-03-29
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42226313,2,201012,R N I B,650.00,2011-03-29
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42226569,2,201012,REDACTED - Personal Information,400.00,2011-03-30
Learning and Children,Employees,Indirect Employee Expenses,42226628,2,201012,DIGITAL VOICE,1785.00,2011-03-30
Learning and Children,Employees,Agency Staff,42226647,2,201012,RANDSTAD EDUCATION LTD,540.00,2011-03-30
Learning and Children,Employees,Agency Staff,42226651,2,201012,RANDSTAD EDUCATION LTD,890.00,2011-03-30
Learning and Children,Employees,Agency Staff,42226863,2,201012,CAPITA EDUCATION RESOURCING,675.00,2011-03-30
Learning and Children,Employees,Agency Staff,42226871,2,201012,CAPITA EDUCATION RESOURCING,675.00,2011-03-30
Learning and Children,Supplies and Services,Catering & Provisions,42226874,2,201012,ROUTE 26 COMMUNITY PROJECT,1608.40,2011-03-30
Learning and Children,Employees,Agency Staff,42226875,2,201012,RANDSTAD EDUCATION LTD,540.00,2011-03-30
Learning and Children,Supplies and Services,Catering & Provisions,42226882,2,201012,ROUTE 26 COMMUNITY PROJECT,1804.80,2011-03-30
Learning and Children,Supplies and Services,Catering & Provisions,42226884,2,201012,ROUTE 26 COMMUNITY PROJECT,843.20,2011-03-30
Learning and Children,Supplies and Services,Miscellaneous Supplies,42226886,2,201012,NATIONWIDE COMMUNITY LEARNING PARTNERSHIP,800.00,2011-03-30
Learning and Children,Supplies and Services,Miscellaneous Supplies,42226889,2,201012,NATIONWIDE COMMUNITY LEARNING PARTNERSHIP,499.00,2011-03-30
Learning and Children,Supplies and Services,Miscellaneous Supplies,42226891,2,201012,NATIONWIDE COMMUNITY LEARNING PARTNERSHIP,499.00,2011-03-30
Learning and Children,Employees,Indirect Employee Expenses,42226892,2,201012,GATESHEAD COLLEGE,8800.00,2011-03-30
Learning and Children,Employees,Agency Staff,42226901,2,201012,RANDSTAD EDUCATION LTD,890.00,2011-03-30
Learning and Children,Supplies and Services,Miscellaneous Supplies,42226902,2,201012,NATIONWIDE COMMUNITY LEARNING PARTNERSHIP,499.00,2011-03-30
Learning and Children,Supplies and Services,Miscellaneous Supplies,42226904,2,201012,NATIONWIDE COMMUNITY LEARNING PARTNERSHIP,499.00,2011-03-30
Learning and Children,Employees,Agency Staff,42226909,2,201012,RANDSTAD EDUCATION LTD,890.00,2011-03-30
Learning and Children,Employees,Agency Staff,42226913,2,201012,RANDSTAD EDUCATION LTD,890.00,2011-03-30
Learning and Children,Employees,Agency Staff,42226914,2,201012,RANDSTAD EDUCATION LTD,555.00,2011-03-30
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42226927,2,201012,ZODIAC TRAINING LTD,500.00,2011-03-30
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42226929,2,201012,ZODIAC TRAINING LTD,2350.00,2011-03-30
Learning and Children,Employees,Agency Staff,42226932,2,201012,RANDSTAD EDUCATION LTD,890.00,2011-03-30
Learning and Children,Employees,Agency Staff,42226933,2,201012,RANDSTAD EDUCATION LTD,540.00,2011-03-30
Learning and Children,Supplies and Services,"Printing, Stationery etc",42226937,2,201012,CANON (UK) LTD,447.88,2011-03-30
Learning and Children,Transfer Payments,Transfer Payments,42226956,2,201012,KAY PILLANS T/A BELGICA GUEST HOUSE,840.00,2011-03-30
Learning and Children,Supplies and Services,"Printing, Stationery etc",42226997,2,201012,CANON (UK) LTD,638.30,2011-03-30
Learning and Children,Supplies and Services,"Printing, Stationery etc",42226999,2,201012,CANON (UK) LTD,393.12,2011-03-30
Learning and Children,Premises,Miscellaneous Premises,42227021,2,201012,JOE ROONEY LTD,3607.85,2011-03-30
Learning and Children,Supplies and Services,Comms & Computing,42227030,2,201012,VANTAGE TECHNOLOGIES LTD,2000.00,2011-03-30
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42227042,2,201012,ERS LTD,782.65,2011-03-30
Learning and Children,Supplies and Services,Miscellaneous Supplies,42227048,3,201012,SNAPDRAGON DANCE COMPANY,595.00,2011-03-30
Learning and Children,Supplies and Services,Miscellaneous Supplies,42227048,4,201012,SNAPDRAGON DANCE COMPANY,595.00,2011-03-30
Learning and Children,Premises,Miscellaneous Premises,42227059,2,201012,PSL SECURITY SYSTEMS,1786.00,2011-03-30
Learning and Children,Supplies and Services,Miscellaneous Supplies,42227062,2,201012,KIDZ R FIT,540.00,2011-03-30
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42227070,2,201012,CLARITY IN TRAINING & COACHING LTD,4702.50,2011-03-30
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42227073,2,201012,ACTION ADVERTISING LTD,1128.00,2011-03-30
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42227081,2,201012,MOTHERCARE UK LTD,597.38,2011-03-30
Learning and Children,Supplies and Services,Miscellaneous Supplies,42227122,2,201012,NATIONWIDE COMMUNITY LEARNING PARTNERSHIP,3250.00,2011-03-30
Learning and Children,Premises,Security & Insurance,42227132,2,201012,ADT FIRE & SECURITY PLC,424.39,2011-03-30
Learning and Children,Supplies and Services,Miscellaneous Supplies,42227134,2,201012,RELATE NORTHUMBERLAND & TYNESIDE,800.52,2011-03-30
Learning and Children,Employees,Indirect Employee Expenses,42227151,2,201012,JIGSAW THERAPY SERVICES,3575.00,2011-03-30
Learning and Children,Employees,Agency Staff,42227164,2,201012,TEACHING PERSONNEL LTD,548.75,2011-03-30
Learning and Children,Supplies and Services,Internal Recharges,42227168,2,201012,A Q A,650.10,2011-03-30
