,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STRAIGHT MANUFACTURING LTD,55465754,2020-01-18,924.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TGI MEDIA,55467253,2021-02-01,500.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,THE FORUM MUSIC STUDIOS,55466072,2021-01-19,500.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,THE HELPING HAND COMPANY (LEDBURY) LTD,55466996,2021-01-28,2166.90,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,THE INTERNATIONAL RAILWAY HERITGAE CONSULTANCY LTD,55465780,2021-01-21,18538.00,Consultancy Fees,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,THE INTERNATIONAL RAILWAY HERITGAE CONSULTANCY LTD,55465781,2021-01-21,18538.00,Consultancy Fees,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,THEATRE HULLABALOO,55467264,2021-02-03,1000.00,Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RECYCLING SERVICES LIMITED,55466456,2021-01-22,1935.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RECYCLING SERVICES LIMITED,55465799,2021-01-14,905.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RECYCLING SERVICES LIMITED,55465652,2021-01-13,1715.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RECYCLING SERVICES LIMITED,55465503,2021-01-11,3250.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RECYCLING SERVICES LIMITED,55466461,2021-01-21,3180.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RECYCLING SERVICES LIMITED,55467357,2021-01-31,5545.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TRACKS,55465437,2021-02-01,1500.00,Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,U HIRE LTD,55465892,2020-12-31,840.00,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,U HIRE LTD,55465438,2020-10-31,880.00,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,UK CONTAINER MAINTENANCE LTD,55466798,2020-12-14,876.87,Litter Bins,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,UK THEATRE,55467569,2020-12-15,3725.00,Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,VIVEDIA LTD,55463570,2020-11-19,3300.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,WELL INFORMED LIMITED,57534788,2021-02-10,1110.00,Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,WOODCRAFT UK LTD,55465422,2021-01-10,902.00,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,CRITIQOM LIMITED,55465175,2020-12-31,994.02,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,CRITIQOM LIMITED,55465175,2020-12-31,994.02,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,CRITIQOM LIMITED,55467120,2021-01-29,2313.10,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,CRITIQOM LIMITED,55467120,2021-01-29,2313.10,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,CRITIQOM LIMITED,55467122,2021-01-30,1931.02,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,CRITIQOM LIMITED,55467122,2021-01-30,1931.02,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,G & A SECURITY,55465303,2021-01-04,1407.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,GOOSEPOOL HOTEL,55466367,2021-02-07,565.71,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,NEW CHAPTER HOUSING LTD,55465951,2021-01-15,1445.50,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,NEW CHAPTER HOUSING LTD,55466236,2021-01-22,1445.50,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,NEW CHAPTER HOUSING LTD,55466923,2021-01-29,1475.00,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LIMITED,55467571,2020-11-02,1500.00,Ict Hardware Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LIMITED,55466452,2021-01-22,8075.00,Ict Hardware Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LIMITED,55466452,2021-01-22,8075.00,Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,ARCUS CONSULTING LLP,55467078,2021-01-31,1188.00,Responsive - Void E.P.C.,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,B & Q PLC,55467547,2021-02-07,833.33,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,B & Q PLC,55465418,2021-01-10,1079.16,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,B & Q PLC,55465797,2021-01-17,625.00,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,B & Q PLC,55466256,2021-01-24,804.17,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,B & Q PLC,55466988,2021-01-31,1233.35,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,BCS PRESERVATION LIMITED,55467625,2021-02-08,890.00,Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,BCS PRESERVATION LIMITED,55467643,2021-02-08,1284.00,Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,CRS COMMUNICATIONS LTD,55465692,2021-01-14,512.40,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,DARLINGTON DOOR SERVICES LTD,55466343,2021-02-05,541.67,Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EASBY FLOORING LTD,55466488,2021-01-12,599.03,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EASBY FLOORING LTD,55465627,2021-01-13,593.94,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533350,2021-01-05,916.40,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533354,2021-01-05,943.23,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533132,2021-01-07,637.04,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533172,2021-01-05,714.21,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533226,2021-01-05,663.26,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533200,2021-01-05,608.83,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533138,2021-01-05,618.57,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533160,2021-01-05,614.39,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533264,2021-01-05,628.91,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533240,2021-01-05,1197.11,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533348,2021-01-05,1356.85,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57533338,2021-01-05,797.87,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,HOUSEMARK LTD,55465364,2021-01-07,7591.00,Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,HQN LTD,55465227,2021-01-06,820.00,Conferences & Seminars,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,INTERCARD LTD,55466136,2021-01-31,525.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,JTL CONSTRUCTION LTD,55465513,2020-12-11,4635.00,Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,JTL CONSTRUCTION LTD,55465513,2020-12-11,4635.00,Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,JTL CONSTRUCTION LTD,55465514,2020-12-11,2923.50,Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,JTL CONSTRUCTION LTD,55465514,2020-12-11,2923.50,Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,JTM SERVICES,55466975,2021-01-28,819.77,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,MITIE PROPERTY SERVICES (NORTH EAST) LTD,55467057,2021-01-29,1281.63,Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,PERVASIC LTD,55466600,2021-01-27,16125.00,Ict Software Purchase,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55467047,2021-01-31,743.00,Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55467047,2021-01-31,743.00,Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55467235,2021-02-01,3915.00,Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55466118,2021-01-25,678.00,Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55466119,2021-01-14,798.00,Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55466132,2020-01-13,2435.00,Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,STOCKTON ON TEES BOROUGH COUNCIL,55466730,2021-01-26,803.00,Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,TYNETEC LTD,55465238,2021-01-06,1438.80,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,UPNORTH ENGINEERING SERVICES LTD,55466448,2021-01-13,711.28,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Planning & Development Implementation,NEWSQUEST MEDIA GROUP,55466603,2021-01-26,658.22,Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Planning & Development Implementation,NEWSQUEST MEDIA GROUP,55465209,2021-01-04,821.25,Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,ABBEY & OWEN,55465228,2021-01-06,4427.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55466055,2021-01-19,670.66,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,AT WAGGOTT HAULAGE,55467068,2021-01-31,9748.50,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BGP CONSULTING LIMITED,55467327,2021-01-31,2300.00,Consultancy Fees,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BIKE STOP DARLINGTON LTD,55465121,2021-01-04,14229.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLUMILK,55465375,2021-01-08,800.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLUMILK,55466450,2021-01-21,5000.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BRAMBLEDOWN LANDSCAPES,55466762,2021-01-26,5718.63,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON SOUTHERN,55465815,2021-01-17,688.59,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON SOUTHERN,55467330,2021-01-31,689.65,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BUILDING SOFTWARE LTD,55467266,2021-02-01,13450.00,Traffic Management,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CID GROUP LLP,55467362,2021-02-04,503.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465451,2020-12-31,574.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465453,2020-11-30,651.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465454,2020-11-30,861.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465457,2020-11-30,605.50,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465461,2020-10-31,682.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465465,2020-10-31,638.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465466,2020-10-31,902.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55466991,2021-01-31,540.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55467016,2021-01-31,624.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55466981,2021-01-28,501.05,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465455,2020-11-30,609.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465460,2020-10-31,814.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465467,2020-10-31,880.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55465468,2020-10-31,638.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,COMPASS ROYSTON TRAVEL LTD,55465549,2020-11-30,900.00,Transport,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,COMPASS ROYSTON TRAVEL LTD,55464644,2020-12-30,2520.00,Transport,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DE-POEL,11137955,2021-02-22,561.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DE-POEL,11137955,2021-02-22,867.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DE-POEL,11137954,2021-02-14,886.79,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DE-POEL,11137954,2021-02-14,611.45,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DE-POEL,11137955,2021-02-22,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DE-POEL,11137955,2021-02-22,527.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DE-POEL,11137955,2021-02-22,886.79,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DE-POEL,11137255,2021-01-31,867.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DE-POEL,11137255,2021-01-31,514.02,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
