,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,TK ACCESS SOLUTION LTD,55485606,2021-09-07,540.32,Cyclical-Lift Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,TK ACCESS SOLUTION LTD,55487868,2021-09-30,1050.00,Cyclical-Lift Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,TYNETEC A GROUP BRAND OF LEGRAND ELECTRIC LTD,55485978,2021-09-10,4566.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,TYNETEC A GROUP BRAND OF LEGRAND ELECTRIC LTD,55487916,2021-09-30,1564.86,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,TYNETEC A GROUP BRAND OF LEGRAND ELECTRIC LTD,55488574,2021-10-07,4748.60,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,UPNORTH ENGINEERING SERVICES LTD,55485617,2021-09-07,835.56,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,WAVE,57557004,2021-09-16,772.61,Water Charges,PREMISES,WATER SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,WAVE,57557008,2021-09-16,511.68,Water Charges,PREMISES,WATER SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,WELL HANDLED LTD,55488365,2021-10-06,500.00,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Managing Director,HALLMARK REAL ESTATE GROUP,55486164,2021-08-10,631.01,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Managing Director,HALLMARK REAL ESTATE GROUP,55486162,2021-09-14,642.26,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Planning & Development Implementation,KILLGERM CHEMICALS LTD,55486094,2021-09-02,876.06,Pest Control,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Planning & Development Implementation,NEXUS PLANNING,55485993,2021-08-31,3600.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Planning Policy & Economic Strategy,APSE PUBLICATIONS,55487246,2021-09-28,5200.00,Government Grants & Contributions,INCOME,GOVERNMENT GRANTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Planning Policy & Economic Strategy,BURO HAPPOLD LIMITED,55487242,2021-09-28,19500.00,Government Grants & Contributions,INCOME,GOVERNMENT GRANTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,AT WAGGOTT HAULAGE,55487611,2021-09-30,9646.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BGP CONSULTING LIMITED,55487739,2021-09-29,2371.87,Consultancy Fees,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BGP CONSULTING LIMITED,55487810,2021-09-30,1250.00,Consultancy Fees,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BGP CONSULTING LIMITED,55487811,2021-09-30,1000.00,Consultancy Fees,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BGP CONSULTING LIMITED,55486288,2021-08-31,1880.00,Consultancy Fees,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55487516,2021-10-15,5194.44,Consultancy Fees,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55485390,2021-09-23,6660.80,Consultancy Fees,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55484408,2021-09-13,4751.84,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55486091,2021-08-31,4484.00,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLUMILK,55485076,2021-09-30,675.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLUMILK,55486464,2021-09-16,3681.25,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55482571,2021-07-31,560.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55486514,2021-09-19,707.02,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55487267,2021-09-26,703.46,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55483632,2021-08-31,688.15,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55486016,2021-09-12,683.88,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,BUCHANAN COMPUTING LTD,55486150,2021-09-15,3808.00,Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CARMEL SAFETY TRAINING SERVICES LTD,55487440,2021-06-24,580.00,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CID GROUP LLP,55486438,2021-09-17,1098.24,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CID GROUP LLP,55486439,2021-09-17,661.30,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CID GROUP LLP,55487646,2021-09-29,595.90,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55487879,2021-09-30,528.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DIVA CREATIVE LIMITED,55487223,2021-09-24,634.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,DSD CONSTRUCTION LTD,55486821,2021-09-20,16912.66,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,57557974,2021-10-04,21877.66,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,FINDLAY SURVEYS,55486025,2021-09-13,1175.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145724,2021-10-03,611.45,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145724,2021-10-03,611.45,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145724,2021-10-03,548.88,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145724,2021-10-03,867.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145724,2021-10-03,561.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145724,2021-10-03,886.79,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145724,2021-10-03,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145724,2021-10-03,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145724,2021-10-03,527.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,611.45,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,527.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,561.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,886.79,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,867.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,561.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,886.79,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,611.45,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,548.88,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,561.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,867.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,527.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,886.79,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,611.45,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,548.88,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GRANT THORNTON UK LLP,55487048,2021-09-22,6000.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,GROUNDFORCE VP PLC,55485102,2021-08-31,683.42,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,KIELY BROS,55486628,2021-09-30,436724.24,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,LIGHT & ENERGY DISTRIBUTION LIMITED,55487225,2021-09-24,1048.86,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,LIGHT & ENERGY DISTRIBUTION LIMITED,55486944,2021-09-21,2111.10,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,LIGHT & ENERGY DISTRIBUTION LIMITED,55487027,2021-09-21,2856.10,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,LIGHT & ENERGY DISTRIBUTION LIMITED,55487228,2021-09-24,5943.54,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MIDDLESBROUGH BOROUGH COUNCIL,55487555,2021-09-30,3748.00,Statutory Testing,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55485873,2021-09-10,4368.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55486423,2021-09-16,1256.68,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55485526,2021-09-08,4368.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55485674,2021-09-07,2790.43,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55485975,2021-09-10,979.82,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55485524,2021-09-08,2790.43,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55485872,2021-09-10,2790.43,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55485962,2021-09-09,2790.43,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55485963,2021-09-09,3744.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55485609,2021-09-07,584.54,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MRC ROADS LIMITED,55488449,2021-09-30,1273.93,Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,MRC ROADS LIMITED,55488447,2021-09-30,1154.52,Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,NEW COLLEGE DURHAM,55487415,2021-09-28,2400.00,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,NORTHUMBERLAND COUNTY COUNCIL,55485799,2021-09-09,1732.80,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,NORTHUMBERLAND COUNTY COUNCIL,55485972,2021-09-10,560.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,NORTHUMBERLAND COUNTY COUNCIL,55485972,2021-09-10,1502.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,PREMIER ROAD MARKINGS LIMITED,55486136,2021-08-22,528.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,PREMIER ROAD MARKINGS LIMITED,55486135,2021-07-26,1573.17,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,PUDSEY DIAMOND ENGINEERING,55487595,2021-09-29,1018.91,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,SAINT-GOBAIN BLDG DIST LTD - T/A JEWSON,55485703,2021-09-06,552.15,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,SCARLET BAND MOTORS SERVICES,55486083,2021-09-01,5825.20,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,SCARLET BAND MOTORS SERVICES,55486086,2021-09-01,7593.30,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,SCARLET BAND MOTORS SERVICES,55486084,2021-09-01,1394.11,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,SCARLET BAND MOTORS SERVICES,55486085,2021-09-01,1263.80,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,SCARLET BAND MOTORS SERVICES,55486092,2021-09-01,1357.79,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Transport and Capital Projects,SCARLET BAND MOTORS SERVICES,55486093,2021-09-01,1264.52,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
