Body Name,Portfolio,Organisation Code,Org Code Description,Object Code,Object Code Description,GL Date,Invoice No,Value,Supplier,Category,Category Description,Supplier No
SHEFFIELD CITY COUNCIL,COMMUNITIES,42017,TRANSPORT CONTRACT,7060,EXTERNAL VEHICLE HIRE,2015-09-08,CTL6518,960.00,CENTRAL TRAVEL SHEFFIELD LTD,,TAXIS & PRIVATE HIRE,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42017,TRANSPORT CONTRACT,7060,EXTERNAL VEHICLE HIRE,2015-09-08,10483,252.40,PHILS TRAVEL,,TAXIS & PRIVATE HIRE,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42017,TRANSPORT CONTRACT,7060,EXTERNAL VEHICLE HIRE,2015-09-08,10477,467.60,PHILS TRAVEL,,TAXIS & PRIVATE HIRE,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9160,PARTNERSHIP CONTRACTS,2015-09-08,SIJ00008490,331.28,REDACTED PERSONAL DATA,,"HOUSING ASSOCIATIONS, SOCIETIE",
SHEFFIELD CITY COUNCIL,COMMUNITIES,42017,TRANSPORT CONTRACT,7060,EXTERNAL VEHICLE HIRE,2015-09-08,CTL6522,252.80,CENTRAL TRAVEL SHEFFIELD LTD,,TAXIS & PRIVATE HIRE,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49532,HOUSING SOLUTIONS ADMIN,8350,MISCELLANEOUS EXPENSES,2015-09-08,826148,1403.88,PICKFORDS,,REMOVALS - OVERSEAS,
SHEFFIELD CITY COUNCIL,CYPF,39513,BANDED FUNDING,9050,OTHER LOCAL AUTHORITIES,2015-09-08,8004127635,12770.23,STAFFORDSHIRE COUNTY COUNCIL,,LOCAL GOVERNMENT,
SHEFFIELD CITY COUNCIL,PLACE,24410,THE MOOR INDOOR MARKET,6030,REPAIRS AND MTCE - RESPONSIVE,2015-09-08,4467754922,401.86,KALON PLC,,PAINT MNFRS,
SHEFFIELD CITY COUNCIL,PLACE,21197,OFF THE SHELF,8440,FEE EXPENSES,2015-09-08,17159,800.00,INFO DISPLAY LTD,,INFORMATION SERVICES,
SHEFFIELD CITY COUNCIL,PLACE,24419,MARKETS HQ,8020,EQUIPMENT LEASE/ RENTAL/ HIRE,2015-09-08,12569,304.34,KPR MIDLINK LIMITED,,COMPUTER SYSTEMS & SOFTWARE (D,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42017,TRANSPORT CONTRACT,7060,EXTERNAL VEHICLE HIRE,2015-09-08,39718,269.60,CITIZENSHIP FIRST,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2015-09-08,5210,377.50,NEW LEAF SIGN & DESIGN LTD,,SIGN & POSTER WRITERS,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2015-09-08,5207,307.20,NEW LEAF SIGN & DESIGN LTD,,SIGN & POSTER WRITERS,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2015-09-08,5209,367.00,NEW LEAF SIGN & DESIGN LTD,,SIGN & POSTER WRITERS,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2015-09-08,19937,2049.00,JOHN BAXTERS & SONS LTD,,PRINTERS,
SHEFFIELD CITY COUNCIL,CYPF,90620,KING EDWARDS (UP),1193,CONSULTANTS FEES,2015-09-08,554631,8119.11,TURNER & TOWNSEND,,BUILDING CONSULTANTS,
SHEFFIELD CITY COUNCIL,PLACE,97419,FLAT ROOFING,1192,DESIGN FEES,2015-09-08,554749,10352.13,TURNER & TOWNSEND,,BUILDING CONSULTANTS,
SHEFFIELD CITY COUNCIL,PLACE,23084,SCRIF PROG MGR SUP,8460,CONSULTANTS FEES,2015-09-08,554577,9459.44,TURNER & TOWNSEND,,BUILDING CONSULTANTS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8350,MISCELLANEOUS EXPENSES,2015-09-08,TT1508250136,250.00,EPYX LIMITED,,COMPUTER SYSTEMS & SOFTWARE (D,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2015-09-08,A9980110327,4445.67,ATS EUROMASTER LTD,,TYRE DEALERS,
SHEFFIELD CITY COUNCIL,PLACE,22151,LAND DRAINAGE & FLOOD MGMT,5750,TRAINING EXPENDITURE,2015-09-08,CO272468C529,698.00,EMAP PUBLISHING LIMITED,,MARKETING CONSULTANTS,
SHEFFIELD CITY COUNCIL,CYPF,33066,PROVIDER CONTRACT AUG14-JUL15,9120,OTHER AGENCIES,2015-09-08,SOARCO/1945/SOARCO/2021,634.85,SOAR,,EDUCATIONAL TRAINING PROVIDERS,
SHEFFIELD CITY COUNCIL,PLACE,21352,CREMATORIA,6020,REPAIRS AND MTCE - PROGRAMMED,2015-09-08,2905,2815.00,FURNACE CONSTRUCTION CREMATORS LIMITED,,FURNACES,
SHEFFIELD CITY COUNCIL,CYPF,33066,PROVIDER CONTRACT AUG14-JUL15,9120,OTHER AGENCIES,2015-09-08,SOARCO/1944/SOARCO/2020,915.40,SOAR,,EDUCATIONAL TRAINING PROVIDERS,
SHEFFIELD CITY COUNCIL,CYPF,90747,HALLAM RECONFIGURATION,1193,CONSULTANTS FEES,2015-09-08,554403,3500.00,TURNER & TOWNSEND,,BUILDING CONSULTANTS,
SHEFFIELD CITY COUNCIL,PLACE,21302,PEACE GARDENS,6030,REPAIRS AND MTCE - RESPONSIVE,2015-09-08,3222,400.00,NO GRAFFITI LTD,,GRAFFITI REMOVERS,
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1143,COMPENSATION,2015-09-08,827487,379.06,PICKFORDS,,REMOVALS - OVERSEAS,
SHEFFIELD CITY COUNCIL,PLACE,22072,ADMIN SUPPORT,8390,STATIONERY,2015-09-08,6900853674,368.97,LYRECO UK LTD,,OFFICE FURNITURE & EQUIPMENT,
SHEFFIELD CITY COUNCIL,RESOURCES,15230,ASSETS MANAGEMENT HQ,8390,STATIONERY,2015-09-08,6900853673,276.49,LYRECO UK LTD,,OFFICE FURNITURE & EQUIPMENT,
SHEFFIELD CITY COUNCIL,PLACE,21302,PEACE GARDENS,8540,SECURITY SERVICES,2015-09-08,INV073045,1576.35,CONSTANT SECURITY SERVICES LIMITED,,SECURITY SERVICES,
SHEFFIELD CITY COUNCIL,CYPF,39569,COMMUNITY YOUTH TEAMS,8440,FEE EXPENSES,2015-09-08,11193,675.00,MANOR DEVELOPMENT COMPANY LIMITED,,OFFICE RENTAL,
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,8390,STATIONERY,2015-09-08,6900853730,266.00,LYRECO UK LTD,,OFFICE FURNITURE & EQUIPMENT,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46024,APR 1 - HEALTH FUNDING,8390,STATIONERY,2015-09-08,6900853602,332.62,LYRECO UK LTD,,OFFICE FURNITURE & EQUIPMENT,
SHEFFIELD CITY COUNCIL,CYPF,33066,PROVIDER CONTRACT AUG14-JUL15,9120,OTHER AGENCIES,2015-09-08,INV000662,560.00,GRACE OWEN NURSERY SCHOOL,,NURSERY SCHOOLS,
SHEFFIELD CITY COUNCIL,CYPF,32183,GOVERNOR SUPPORT TEAM,8270,SUBSCRIPTIONS,2015-09-08,37193,288.00,NATIONAL GOVERNORS' ASSOCIATION,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,CYPF,33066,PROVIDER CONTRACT AUG14-JUL15,9120,OTHER AGENCIES,2015-09-08,TERM3,497.30,LONGLEY ORGANISED COMMUNITY ASSOCIATION,,COMMUNITY CENTRES,
SHEFFIELD CITY COUNCIL,CYPF,33066,PROVIDER CONTRACT AUG14-JUL15,9120,OTHER AGENCIES,2015-09-08,TERM1,480.80,LONGLEY ORGANISED COMMUNITY ASSOCIATION,,COMMUNITY CENTRES,
SHEFFIELD CITY COUNCIL,CYPF,33066,PROVIDER CONTRACT AUG14-JUL15,9120,OTHER AGENCIES,2015-09-08,TERM2,481.50,LONGLEY ORGANISED COMMUNITY ASSOCIATION,,COMMUNITY CENTRES,
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,6090,WASTE DISPOSAL,2015-09-08,884473,325.91,SRCL LTD,,MEDICAL WASTE DISPOSAL,
SHEFFIELD CITY COUNCIL,PLACE,24418,SYFP & FC,6270,SERVICE / PFI UNITARY CHARGE,2015-09-08,94500,17016.76,SOLOGLADE,,PROPERTY DEVELOPERS,
SHEFFIELD CITY COUNCIL,PLACE,24418,SYFP & FC,6210,RENTS,2015-09-08,94499,61913.35,SOLOGLADE,,PROPERTY DEVELOPERS,
SHEFFIELD CITY COUNCIL,CYPF,39357,SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2015-09-08,350,7999.65,MASKK,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,CYPF,33066,PROVIDER CONTRACT AUG14-JUL15,9120,OTHER AGENCIES,2015-09-08,28041508,653.10,LEARN FOR LIFE ENTERPRISE LIMITED,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,CYPF,33066,PROVIDER CONTRACT AUG14-JUL15,9120,OTHER AGENCIES,2015-09-08,1503,590.00,MANOR TRAINING & RESOURCE CENTRE LTD,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,CYPF,39357,SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2015-09-08,1603,4722.10,SUNSETTERS CLUB,,NURSERIES & CRECHES,
SHEFFIELD CITY COUNCIL,CYPF,33066,PROVIDER CONTRACT AUG14-JUL15,9120,OTHER AGENCIES,2015-09-08,1502,310.00,MANOR TRAINING & RESOURCE CENTRE LTD,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,PLACE,28101,MARKETING SHEFFIELD,8600,MOBILE TELEPHONES,2015-09-08,100020000000000000,369.90,DERBYSHIRE COUNTY COUNCIL,,LOCAL GOVERNMENT,
SHEFFIELD CITY COUNCIL,CYPF,38188,YOUTH SERVICE,9120,OTHER AGENCIES,2015-09-08,7853,300.00,SHEFFIELD FUTURES,,COUNSELLING & ADVICE SERVICES,
SHEFFIELD CITY COUNCIL,CYPF,33141,CITY DEAL,9120,OTHER AGENCIES,2015-09-08,T193,4941.00,THE EMPLOYERS FORUM,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,6090,TIPPING COSTS,2015-09-08,0000045123AA,4569.04,VIRIDOR WASTE MANAGEMENT,,WASTE DISPOSAL SERVICES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,6090,TIPPING COSTS,2015-09-08,0000045119AA,2483.52,VIRIDOR WASTE MANAGEMENT,,WASTE DISPOSAL SERVICES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,6090,TIPPING COSTS,2015-09-08,0000045116AA,324.48,VIRIDOR WASTE MANAGEMENT,,WASTE DISPOSAL SERVICES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49356,ESTATE & ENVIORMENTAL SERVICES,6090,TIPPING COSTS,2015-09-08,0000045122AA,3271.84,VIRIDOR WASTE MANAGEMENT,,WASTE DISPOSAL SERVICES,
SHEFFIELD CITY COUNCIL,PLACE,24205,KEEP SHEFFIELD WORKING,8440,FEE EXPENSES,2015-09-08,ST111517,562.50,S4S (UK) LTD,,MEDICAL & DENTAL LABORATORIES,
SHEFFIELD CITY COUNCIL,PLACE,24205,KEEP SHEFFIELD WORKING,8440,FEE EXPENSES,2015-09-08,010615/KS,500.00,ARKOTE LTD,,CUTTING TOOLS & MACHINERY,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2015-09-08,12/130/SM,685.00,PAA LTD,,ENTERTAINMENT AGENCIES,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2015-09-08,12/129/SM,715.00,PAA LTD,,ENTERTAINMENT AGENCIES,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2015-09-08,20019,630.00,JOHN BAXTERS & SONS LTD,,PRINTERS,
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1143,COMPENSATION,2015-09-08,827987,379.06,PICKFORDS,,REMOVALS - OVERSEAS,
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1143,COMPENSATION,2015-09-08,827723,379.06,PICKFORDS,,REMOVALS - OVERSEAS,
SHEFFIELD CITY COUNCIL,PLACE,97414,ARBOURTHORNE 5M'S REFURB,1143,COMPENSATION,2015-09-08,828026,379.06,PICKFORDS,,REMOVALS - OVERSEAS,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2015-09-08,47251,2429.00,EVOLUTION PRINT LTD,,PRINTERS,
SHEFFIELD CITY COUNCIL,PLACE,25070,TREE TEAM,6370,GROUNDS MTCE AND ARBORICULTURE,2015-09-08,2012,380.00,SHEFFIELD TREE CARE,,TREE WORK & FORESTRY SERVICES,
SHEFFIELD CITY COUNCIL,CYPF,90763,ROWAN EXPANSION,1193,CONSULTANTS FEES,2015-09-08,554402,3351.22,TURNER & TOWNSEND,,BUILDING CONSULTANTS,
SHEFFIELD CITY COUNCIL,CYPF,33048,LSE SUB-CONTRACTORS,9120,OTHER AGENCIES,2015-09-08,124,8800.00,THE REALLY NEET PROJECT LTD,,EDUCATIONAL SERVICES,
SHEFFIELD CITY COUNCIL,RESOURCES,15213,CORPORATE MAIL,8570,POSTAGE & DELIVERY,2015-09-08,9050445073,8716.55,ROYAL MAIL GROUP LTD,,DELIVERY SERVICES,
SHEFFIELD CITY COUNCIL,RESOURCES,15213,CORPORATE MAIL,8570,POSTAGE & DELIVERY,2015-09-08,9050479080,768.41,ROYAL MAIL GROUP LTD,,DELIVERY SERVICES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49192,HIGH SUPPORT PROJECT,8590,LANDLINE TELEPHONES,2015-09-08,VP45837270Q03301WM,271.78,BRITISH TELECOMMUNICATIONS PLC,,TELECOMMUNICATION SERVICES,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2015-09-08,116233,354.65,F R SHARROCK LTD,,AGRICULTURAL ENGINEERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2015-09-08,116231,324.58,F R SHARROCK LTD,,AGRICULTURAL ENGINEERS,
SHEFFIELD CITY COUNCIL,PLACE,22239,CONTRACTOR PAYMENTS - AMEY,6150,ELECTRICITY - STREET LIGHTING,2015-09-08,11659150930,5160.72,E.ON,,ELECTRICITY COMPANIES,
SHEFFIELD CITY COUNCIL,RESOURCES,15195,UTILITIES,6150,ELECTRICITY,2015-09-08,602043353,1025.18,BRITISH GAS BUSINESS,,GAS COMPANIES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,1126.92,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,428.28,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,431.08,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,309.92,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,1325.04,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,662.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,418.80,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2015-09-08,J1271104,344.64,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2015-09-08,J1271104,338.40,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,894.24,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,618.92,SERENTA HOMECARE LTD,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,1945.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,706.56,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2015-09-08,J1271104,410.72,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,279.44,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2015-09-08,J1271104,547.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,356.92,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,3065.12,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,1402.72,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,760.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,673.84,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,360.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,1274.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,1032.92,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,762.96,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,595.32,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,1206.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,1456.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,815.44,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,488.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,575.52,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,603.88,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,277.92,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,631.80,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,3347.28,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,812.72,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,1188.64,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,927.40,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,267.72,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,420.40,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,666.80,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,7590.00,SY CARE & SUPPORT SHEFFIELD,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,670.16,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2015-09-08,J1271104,264.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,782.40,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,615.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-09-08,J1271104,429.20,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-09-08,J1271104,1119.68,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,4260,DIRECT PAYMENTS,2015-09-08,J1271104,833.38,THE ROWAN ORGANISATION MANAGED ACCOUNTS,Social Community Care,CAREFIRST DIRECT PAYMENTS,
