Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-02-26,6003208223,2996,0,2996,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208549,2996,0,2996,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208646,2996,0,2996,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208691,2996,0,2996,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208870,2996,0,2996,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208935,5392.8,0,5392.8,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208760,7887.88,0,7887.88,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208828,2996,0,2996,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208525,4793.6,0,4793.6,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208963,4793.6,0,4793.6,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208545,5992,0,5992,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208180,9587.2,0,9587.2,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208413,13908.44,0,13908.44,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208119,806.95,0,806.95,Argos Ltd,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2021-02-26,1600661739,33453.6,5575.6,27878,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2021-02-26,601307378,799.61,0,799.61,Ays Estates Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208344,1273.78,0,1273.78,Be Cvs Payments,Service Reform (Corp Bus & Transform),Gas,
Salford City Council,2021-02-26,6003208623,21616.51,0,21616.51,Be Cvs Payments,Service Reform (Corp Bus & Transform),Gas,
Salford City Council,2021-02-26,6003208719,632.37,61.88,570.49,Brake Bros Ltd,Service Reform (Corp Bus & Transform),Food and refreshments,
Salford City Council,2021-02-26,601307384,1515.02,0,1515.02,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307380,2020.03,0,2020.03,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307385,2020.03,0,2020.03,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307387,2319.38,0,2319.38,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307379,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307381,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307382,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307383,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307386,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208224,519.96,0,519.96,Currys Online,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2021-02-26,6003208813,538.98,0,538.98,Currys Online,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2021-02-26,6003208154,917.99,0,917.99,Dsvcs.Co.Uk,Place Directorate,Clothing & Uniforms,
Salford City Council,2021-02-26,601307420,1380.66,0,1380.66,Ena Investment Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307417,2414.51,0,2414.51,Fairtrade Properties Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307326,509.76,84.96,424.8,Firemark Ltd,People (Childrens) Service Group,Fire Equipment,
Salford City Council,2021-02-26,1600661877,26316,0,26316,Gmw Mental Health NHS FT,Public Health,Payts to Agencies,
Salford City Council,2021-02-26,1600661868,709831,0,709831,Gmw Mental Health NHS FT,Public Health,Payts to Agencies,
Salford City Council,2021-02-26,1600662425,2500,0,2500,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-02-26,1600662426,1415.32,0,1415.32,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-02-26,1600662413,4600,0,4600,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-02-26,1600662423,4600,0,4600,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-02-26,1600661757,20932.8,3488.8,17444,Greater Manchester Combined,Place Directorate,Payts to Other LA's,
Salford City Council,2021-02-26,1600661964,18960,3160,15800,Greater Manchester Treestation Ltd,Place Directorate,Contractors,
Salford City Council,2021-02-26,6003208339,672,0,672,Isc2,Service Reform (Corp Bus & Transform),Training expenses,
Salford City Council,2021-02-26,6003208603,550,0,550,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2021-02-26,6003208453,850,0,850,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2021-02-26,6003208737,850,0,850,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2021-02-26,6003208916,850,0,850,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2021-02-26,6003208324,550,0,550,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2021-02-26,6003208682,650,0,650,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2021-02-26,6003208708,650,0,650,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2021-02-26,6003208128,750,0,750,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2021-02-26,6003208331,850,0,850,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2021-02-26,1600662428,2508,418,2090,Liquidlogic Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Soft,
Salford City Council,2021-02-26,601307411,636.26,0,636.26,Lny Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307412,636.26,0,636.26,Lny Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,1600661915,72027.03,0,72027.03,Manchester City Council,People (Childrens) Service Group,Non SLA Recharges,
Salford City Council,2021-02-26,601307377,547.1,0,547.1,Marshmallow Properties Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307349,865.25,0,865.25,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307356,874.82,0,874.82,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307362,874.82,0,874.82,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307364,874.82,0,874.82,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307359,899,0,899,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307351,1289.8,0,1289.8,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307348,1297.91,0,1297.91,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307363,1312.23,0,1312.23,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307366,1312.23,0,1312.23,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307368,1350.4,0,1350.4,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307415,1364.23,0,1364.23,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307347,1749.62,0,1749.62,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307354,1749.64,0,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307365,1749.64,0,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307416,1752.66,0,1752.66,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307367,6954.91,0,6954.91,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208790,2400,0,2400,Nationwide Franking,Service Reform (Corp Bus & Transform),Other Professional Fees,
Salford City Council,2021-02-26,1600661957,25653.22,0,25653.22,Oliver House Priory,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-02-26,1600661954,33949.33,0,33949.33,Oliver House Priory,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-02-26,1600661749,112524.98,18754.16,93770.82,P Casey & Co Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-02-26,1600662039,5002.42,833.74,4168.68,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2021-02-26,601307388,2067.29,0,2067.29,Radnor Investments Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,1600661823,20428.8,0,20428.8,Raise The Youth Foundation Cic Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-02-26,1600661824,27770.4,0,27770.4,Raise The Youth Foundation Cic Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-02-26,6003208293,687.74,0,687.74,Ralph Livesey Ltd,Place Directorate,Food and refreshments,
Salford City Council,2021-02-26,601307331,6680,0,6680,Redacted Data,Place Directorate,Refunds,
Salford City Council,2021-02-26,601307408,505.01,0,505.01,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307373,508.6,0,508.6,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307406,508.6,0,508.6,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307370,531.54,0,531.54,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307372,536.56,0,536.56,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307375,547.1,0,547.1,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307421,547.1,0,547.1,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307374,550.99,0,550.99,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307389,550.99,0,550.99,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307391,570.43,0,570.43,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307396,590.8,0,590.8,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307414,592.88,0,592.88,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307376,610.23,0,610.23,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307410,610.23,0,610.23,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307403,776.87,0,776.87,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307419,799.61,0,799.61,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307399,805.29,0,805.29,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307404,912.51,0,912.51,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307390,981.29,0,981.29,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307371,1017.2,0,1017.2,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307409,1187.99,0,1187.99,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,601307418,1328.88,0,1328.88,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,1600661846,123697.82,20616.3,103081.52,Rm Education Plc,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2021-02-26,1600661830,186245.08,0,186245.08,Salford City College,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-02-26,1600661817,66574.54,11095.76,55478.78,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),Computer Maintenance,
Salford City Council,2021-02-26,6003208429,5400,0,5400,Sis4Ers Distillery,Place Directorate,Food and refreshments,
Salford City Council,2021-02-26,1600661897,589.99,98.33,491.66,Softcat Limited,Service Reform (Corp Bus & Transform),IT  Licence Fee,
Salford City Council,2021-02-26,1600661294,3687.25,614.54,3072.71,Softcat Limited,Service Reform (Corp Bus & Transform),IT  Licence Fee,
Salford City Council,2021-02-26,1600662424,931.2,155.2,776,Solon Security,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2021-02-26,6003208744,667.08,0,667.08,Specialist Lamp Distri,Place Directorate,Equipment Repair,
Salford City Council,2021-02-26,1600661902,288744.41,0,288744.41,St John Vianney School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-02-26,1600662284,23193.44,3865.57,19327.87,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost,
Salford City Council,2021-02-26,6003208392,505,0,505,Sumup *Jf Services,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-02-26,6003208924,745,0,745,Sumup *Jf Services,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-02-26,6003208360,520,0,520,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2021-02-26,6003208706,585,0,585,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2021-02-26,6003208322,687,0,687,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2021-02-26,6003208388,750,0,750,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2021-02-26,6003208734,942,0,942,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2021-02-26,6003208880,1515,0,1515,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2021-02-26,6003208270,650,0,650,Surewaste,People (Adults) - CHSC,Client Travel Expenses,
Salford City Council,2021-02-26,601307322,802.5,133.75,668.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-02-26,601307323,802.5,133.75,668.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-02-26,601307345,1320,0,1320,The Stables Day Nursery Limited,People (Childrens) Service Group,Grants,
Salford City Council,2021-02-26,601307343,1852.5,0,1852.5,The Stables Day Nursery Limited,People (Childrens) Service Group,Grants,
Salford City Council,2021-02-26,1600661944,26818.2,4469.7,22348.5,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-02-26,1600661947,28992.9,4832.15,24160.75,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-02-26,601307413,570.43,0,570.43,Triple Bee Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,1600662429,657.72,109.62,548.1,Valtech,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-02-26,601307433,3506.14,584.36,2921.78,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-26,601307430,3836.09,639.35,3196.74,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-26,601307432,7312.2,1218.7,6093.5,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-26,601307342,565,0,565,Virgin Media Ltd,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-02-26,6003208556,738.58,123.1,615.48,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery,
Salford City Council,2021-02-26,6003208836,1187.95,197.99,989.96,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery,
Salford City Council,2021-02-26,6003208720,4479.48,0,4479.48,Www.Restore.Co.Uk,Service Reform (Corp Bus & Transform),Other Professional Fees,
Salford City Council,2021-02-28,6003209530,13908.44,0,13908.44,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-28,6003209877,569.72,5.19,564.53,Brake Bros Ltd,Place Directorate,Food and refreshments,
