Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-03-28,601346585,1650.00,0.00,1650.00,Sim Trava Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346800,1500.00,0.00,1500.00,Single Block Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346876,1500.00,0.00,1500.00,Sks Ventures Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,1600685483,5625.00,0.00,5625.00,Special Spirits,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-28,601346712,1500.00,0.00,1500.00,Spectre Entertainments Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346786,1500.00,0.00,1500.00,Spice 'N' Spirits Indian Kitchen L,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346704,1650.00,0.00,1650.00,Spice N Spirits Indian Kitchen Limi,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,1600685418,2746.22,457.70,2288.52,Spunhill Ltd,Place Directorate,Equipment Purchase,
Salford City Council,2022-03-28,1600684851,18216.36,3036.06,15180.30,Ssi Schaefer Limited,Service Reform (Corp Bus & Transform),Purch of Furn/Equip,
Salford City Council,2022-03-28,601346792,1500.00,0.00,1500.00,St Georges Haab Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,1600685464,5033.33,0.00,5033.33,St James Church Of England H School,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2022-03-28,601346602,1500.00,0.00,1500.00,St Michael ' S Social Fund,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346659,1650.00,0.00,1650.00,Stamford Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,1600684868,38607.95,6434.66,32173.29,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost,
Salford City Council,2022-03-28,1600685481,766.75,127.79,638.96,Stanley Security Solutions Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint,
Salford City Council,2022-03-28,1600685093,900.00,150.00,750.00,Style North,Place Directorate,UV Dec&Flr,
Salford City Council,2022-03-28,601346817,1650.00,0.00,1650.00,Sunlee And Company Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346650,1500.00,0.00,1500.00,Susan Pyle,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346867,1500.00,0.00,1500.00,Swinton Buffet Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346626,1500.00,0.00,1500.00,Swinton Catholic Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346806,1500.00,0.00,1500.00,Swinton Legion,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346789,1500.00,0.00,1500.00,Swinton Leisure And Entertainments,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346790,1650.00,0.00,1650.00,Swinton Masonic Club Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346807,1500.00,0.00,1500.00,Swinton Moorside Cricket Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346736,1500.00,0.00,1500.00,Sykes Fish And Chips Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346861,1500.00,0.00,1500.00,Sync Production,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346752,1500.00,0.00,1500.00,T & T North West Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346838,1500.00,0.00,1500.00,T P Kieu,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,1600685489,11944.20,1990.70,9953.50,T/A Evans Halshaw Commercials,Service Reform (Corp Bus & Transform),Purch of Veh/Plant,
Salford City Council,2022-03-28,601346664,1650.00,0.00,1650.00,Table Linen Company Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346610,1500.00,0.00,1500.00,Tasti Pizza Salford Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346726,1500.00,0.00,1500.00,Taylors Consumables Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346497,739.20,123.20,616.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-28,601346501,792.00,132.00,660.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-28,601346514,610.80,101.80,509.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-28,601346515,763.50,127.25,636.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-28,601346642,1650.00,0.00,1650.00,Tecflo Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346612,1500.00,0.00,1500.00,Ted And Lil Pub Company,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346670,1500.00,0.00,1500.00,That Burger Place Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346667,1800.00,0.00,1800.00,The Alchemist Bar And Restaurant Lt,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346621,1500.00,0.00,1500.00,The Borough Social Club Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346595,1650.00,0.00,1650.00,The Buzzy Bee Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346622,1500.00,0.00,1500.00,The Chefs Creation Ltd T/A Deli 654,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346731,1650.00,0.00,1650.00,The Club House Mcr Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346671,1500.00,0.00,1500.00,The Coffee House And Kitchen,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346885,1500.00,0.00,1500.00,The Cuddly Cod,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346665,1650.00,0.00,1650.00,The Delph Worsley Ltd T/A The Delph,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346868,1500.00,0.00,1500.00,The Firs Bar Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346614,1500.00,0.00,1500.00,The Grapes (Eccles),Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346703,1500.00,0.00,1500.00,The Grocers Ale House,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346884,1650.00,0.00,1650.00,The Hamilton Davies Trust,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346760,1650.00,0.00,1650.00,The Honeypot Monton Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346678,1500.00,0.00,1500.00,The Linen Hire (Uk) Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346546,5400.00,900.00,4500.00,The Lucy Faithfull Foundation,People (Childrens) Service Group,Training of Staff,
Salford City Council,2022-03-28,601346842,1500.00,0.00,1500.00,The Malafa Drift Coffee Co. Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346784,1500.00,0.00,1500.00,The Monton Tap,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346680,1650.00,0.00,1650.00,The New Inn,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346669,1500.00,0.00,1500.00,The Northern Type,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346879,1650.00,0.00,1650.00,The Ocean Press Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346855,1500.00,0.00,1500.00,The Royal Arms,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346802,1500.00,0.00,1500.00,The Star Inn,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346862,1500.00,0.00,1500.00,The Tatton,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346822,1500.00,0.00,1500.00,The Tiger Moth,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346580,1500.00,0.00,1500.00,The Treasurer Broughton Cricket & R,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346588,1500.00,0.00,1500.00,The White Hotel Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346637,1650.00,0.00,1650.00,Think Of Somethin Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,1600685438,3150.00,0.00,3150.00,Thompsons Academy Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-03-28,1600685452,1800.00,0.00,1800.00,Thompsons Academy Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-03-28,601346782,1650.00,0.00,1650.00,Thurnall Taverns Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346772,1500.00,0.00,1500.00,Tide,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346875,1500.00,0.00,1500.00,Tiki Taverns Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346721,1500.00,0.00,1500.00,Tkb Leisure Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,1600685317,-3716.67,0.00,-3716.67,T'Mimei Lev,People (Childrens) Service Group,Release of Provision,
Salford City Council,2022-03-28,1600685460,9500.00,0.00,9500.00,T'Mimei Lev,People (Childrens) Service Group,Release of Provision,
Salford City Council,2022-03-28,1600685462,9500.00,0.00,9500.00,T'Mimei Lev,People (Childrens) Service Group,Release of Provision,
Salford City Council,2022-03-28,601346700,1500.00,0.00,1500.00,Toast Italy Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346520,716.39,0.00,716.39,Toasted Productions,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-28,1600685397,1525.00,0.00,1525.00,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-28,601346598,1500.00,0.00,1500.00,Top Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346820,1650.00,0.00,1650.00,Traditional Taverns Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346640,1500.00,0.00,1500.00,Twisted Entertainment Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346753,1500.00,0.00,1500.00,Unit 21,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346835,1650.00,0.00,1650.00,Universal Live Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346844,1500.00,0.00,1500.00,Urmston Autoamtics Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346693,1650.00,0.00,1650.00,Veterans Garage,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346821,1500.00,0.00,1500.00,Vibe Coffee,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346604,1500.00,0.00,1500.00,Vintage Ambiance,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346905,1500.00,0.00,1500.00,Walkden Burgers Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346616,1500.00,0.00,1500.00,Walkden Legion Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346605,1500.00,0.00,1500.00,Weaste Conservative Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346906,1500.00,0.00,1500.00,Well Prepared Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,1600685419,3829.25,638.21,3191.04,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2022-03-28,601346698,1650.00,0.00,1650.00,Winton Bowling Tennis And Social Cl,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346597,1500.00,0.00,1500.00,Winton Cricket Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346830,1500.00,0.00,1500.00,Wobbly Stool,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,1600685301,3733.33,0.00,3733.33,Works 4U Support Services Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-03-28,601346694,1500.00,0.00,1500.00,Worsley Stores Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346757,1500.00,0.00,1500.00,Wrappers Cafe Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,1600685494,8731.92,1455.32,7276.60,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase,
Salford City Council,2022-03-28,601346767,1500.00,0.00,1500.00,Yand H Manchester Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346628,1500.00,0.00,1500.00,Yettis Kitchen,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346743,1500.00,0.00,1500.00,Yourfresh Produce Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346688,1500.00,0.00,1500.00,Yummy Zaika  Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346708,1650.00,0.00,1650.00,Zet Services And Consulting Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-28,601346886,1500.00,0.00,1500.00,Zous Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-29,1600685556,1770.00,295.00,1475.00,A  Venning Ltd,Place Directorate,Equipment Purchase,
Salford City Council,2022-03-29,1600685533,4189.50,698.25,3491.25,Aecom Infrastructure & Environment,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-03-29,1600685414,1018.80,169.80,849.00,Associated Cleaning Contractors Ltd,People (Childrens) Service Group,Cleaning Services,
Salford City Council,2022-03-29,601346974,799.61,0.00,799.61,Ays Estates Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601347028,788.24,0.00,788.24,Ays Estates Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601346961,2787.60,0.00,2787.60,Bartletts Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2022-03-29,1600685604,831.54,39.60,791.94,Calor Gas Ltd,Place Directorate,Other Fuels,
Salford City Council,2022-03-29,1600685588,1775.81,295.97,1479.84,Capita Business Services Ltd,Place Directorate,Print & Photocopying,
Salford City Council,2022-03-29,1600685576,8541.94,1423.66,7118.28,Capita Property & Infrastructure Lt,Place Directorate,Consultants,
Salford City Council,2022-03-29,601346975,2525.04,0.00,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601346976,2020.03,0.00,2020.03,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601346977,2525.04,0.00,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601346978,2525.04,0.00,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601346979,2525.04,0.00,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601346980,1515.02,0.00,1515.02,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601346981,2020.03,0.00,2020.03,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601346982,2525.04,0.00,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601346983,2125.00,0.00,2125.00,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601346964,1010.75,0.00,1010.75,Chatsworth High School & Community,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-29,1600685537,1188.00,198.00,990.00,Cpls Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-03-29,1600685585,800.00,0.00,800.00,Djg Consultancy And Training,People (Childrens) Service Group,Consultants,
Salford City Council,2022-03-29,1600685608,7470.00,1245.00,6225.00,Dolphin Mobility Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants,
Salford City Council,2022-03-29,601347010,1380.66,0.00,1380.66,Ena Investment Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,601347007,1609.68,0.00,1609.68,Fairtrade Properties Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-29,1600685610,1134.00,189.00,945.00,General Utilities North West Ltd,Place Directorate,Training expenses,
Salford City Council,2022-03-29,1600685596,6667.00,0.00,6667.00,Gmw Mental Health Nhs Ft,Public Health,Payts to Agencies,
Salford City Council,2022-03-29,1600685614,4105.73,684.29,3421.44,Handicare,Service Reform (Corp Bus & Transform),Miscellaneous Grants,
Salford City Council,2022-03-29,1600685559,346054.25,0.00,346054.25,Islington Mill Arts Club,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-03-29,1600685606,257504.99,42917.50,214587.49,Islington Mill Arts Club,Service Reform (Corp Bus & Transform),Ext Fees-Other,
