Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-12-22,1600679652,800.00,0.00,800.00,Djg Consultancy And Training,People (Childrens) Service Group,Consultants,
Salford City Council,2021-12-22,601338091,948.05,0.00,948.05,Ecclesholme Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,1600679619,660.00,0.00,660.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-22,1600679618,748.00,0.00,748.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-22,1600679620,1388.00,0.00,1388.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-22,1600679624,1744.00,0.00,1744.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-22,1600679623,2000.00,0.00,2000.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-22,1600679622,2240.00,0.00,2240.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-22,1600679621,8160.00,0.00,8160.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-22,601338232,23000.00,0.00,23000.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-12-22,601338223,39540.00,0.00,39540.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-12-22,601338185,39964.51,0.00,39964.51,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-12-22,601338176,74384.14,10481.52,63902.62,Gazprom Energy,Service Reform (Corp Bus & Transform),Gas,
Salford City Council,2021-12-22,601338084,644.67,0.00,644.67,Ggs Care Home Limited,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,1600679705,648.60,108.10,540.50,Grade 1 Hire & Sales Ltd,Place Directorate,Delivery Charges,
Salford City Council,2021-12-22,601338235,5000.00,0.00,5000.00,Grosvenor Casinos Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-22,1600679616,1560.00,260.00,1300.00,H & C Plant Hire,Place Directorate,Equipment Hire,
Salford City Council,2021-12-22,601338080,910.13,0.00,910.13,Hc One Ltd - Several Homes,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338079,1099.74,0.00,1099.74,Hc One Ltd - Several Homes,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338086,2275.26,0.00,2275.26,Hc-One Oval Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338085,1858.17,0.00,1858.17,Healthcare Management Solutions Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338092,530.91,0.00,530.91,Heath Cottage Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338226,941.16,0.00,941.16,Hfl Building Solutions Limited,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-22,601338236,4000.00,0.00,4000.00,Higher Irlam Social Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-22,601338114,739.48,0.00,739.48,Hill Care 1 Ltd T/A Alderwood,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338133,2100.00,0.00,2100.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-22,601338128,8020.00,0.00,8020.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-22,601338103,1137.66,0.00,1137.66,Kenyon Lodge Nursing Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,1600679631,840.00,140.00,700.00,Lodge Tyre Co.Ltd,Place Directorate,Materials,
Salford City Council,2021-12-22,1600679721,2000.00,0.00,2000.00,Manchester City Council,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-12-22,601338109,606.75,0.00,606.75,Mns Care Plce,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338095,625.71,0.00,625.71,Moorfield House Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,1600679651,1314.00,99.00,1215.00,Morgan Training Services Ltd,Place Directorate,Training expenses,
Salford City Council,2021-12-22,1600679724,110818.87,18469.81,92349.06,Mtx Contracts Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-22,1600679676,639.60,106.60,533.00,Norseman Direct Ltd,Place Directorate,Equipment Purchase,
Salford City Council,2021-12-22,1600679723,8941.27,1490.21,7451.06,Nps Electrical Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-12-22,1600679722,36321.17,6053.53,30267.64,Nps Electrical Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-12-22,601338071,612.00,0.00,612.00,Ocr Oxford Cambridge & Rsa Examinat,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2021-12-22,1600679728,388017.58,64669.60,323347.98,P Casey & Co Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-12-22,601338225,941.16,0.00,941.16,P. Casey & Co Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-22,601338082,568.83,0.00,568.83,Park Homes (Uk) Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338083,1137.66,0.00,1137.66,Park Homes (Uk) Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,1600679659,553.50,92.25,461.25,Redacted Data,Place Directorate,Clothing & Uniforms,
Salford City Council,2021-12-22,1600679627,564.00,94.00,470.00,Redacted Data,Place Directorate,Clothing & Uniforms,
Salford City Council,2021-12-22,1600679628,574.04,95.67,478.37,Redacted Data,Place Directorate,Equipment Purchase,
Salford City Council,2021-12-22,601338233,3000.00,0.00,3000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-22,601338234,3000.00,0.00,3000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-22,601338224,56954.96,0.00,56954.96,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2021-12-22,601338205,2300.00,0.00,2300.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-22,601338221,1975.93,0.00,1975.93,Rsa Motability,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-12-22,1600679740,6666.36,1111.06,5555.30,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2021-12-22,1600679658,1612.00,0.00,1612.00,Salford Arts Theatre,People (Adults) - CHSC,Grants,
Salford City Council,2021-12-22,601338120,1152.00,0.00,1152.00,Salford Community Leisure Ltd,Place Directorate,Payts to Vol Orgs,
Salford City Council,2021-12-22,1600679726,8633.70,0.00,8633.70,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-22,1600679727,16122.44,0.00,16122.44,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-22,601338186,2100.00,0.00,2100.00,Sms Coaching Ltd,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2021-12-22,601338183,608.88,101.48,507.40,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-12-22,601338177,761.10,126.85,634.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-12-22,601338188,763.50,127.25,636.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-12-22,601338222,796.50,132.75,663.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-12-22,601338179,1013.38,168.90,844.48,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-12-22,601338180,1270.56,211.76,1058.80,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-12-22,601338122,570.00,95.00,475.00,Team Teach Ltd,People (Childrens) Service Group,Training of Others,
Salford City Council,2021-12-22,601338123,600.00,100.00,500.00,Team Teach Ltd,People (Childrens) Service Group,Training of Others,
Salford City Council,2021-12-22,601338097,796.36,0.00,796.36,The Broughtons Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338100,948.05,0.00,948.05,The Willows Nursing Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338099,1308.31,0.00,1308.31,The Willows Nursing Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,1600679717,18420.00,3070.00,15350.00,Tracsis Traffic Data Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-12-22,1600679677,3372.00,562.00,2810.00,Treework Arboricultural Services,Place Directorate,Contractors,
Salford City Council,2021-12-22,1600679702,3264.00,544.00,2720.00,Viatec Uk Limited,Place Directorate,Materials,
Salford City Council,2021-12-22,1600679675,840.00,140.00,700.00,Videalert Ltd,Place Directorate,Contractors,
Salford City Council,2021-12-22,601338136,3701.98,610.33,3091.65,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-12-22,601338141,8011.82,1335.30,6676.52,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-12-22,601338101,549.87,0.00,549.87,Walkden Manor Res Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-22,601338075,570.00,95.00,475.00,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv,
Salford City Council,2021-12-22,601338076,600.00,100.00,500.00,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv,
Salford City Council,2021-12-22,601338089,891.17,0.00,891.17,Wellington Healthcare (Arden) Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-23,1600679793,4219.98,703.33,3516.65,Alliance Disposables Ltd,Place Directorate,Food and refreshment,
Salford City Council,2021-12-23,1600679817,4753.67,0.00,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-23,601338338,854.70,0.00,854.70,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338249,6210.00,1035.00,5175.00,Career Connect,People (Childrens) Service Group,Sampling,
Salford City Council,2021-12-23,601338267,828.81,0.00,828.81,Country Food Services Ltd,Place Directorate,Food and refreshment,
Salford City Council,2021-12-23,6003408629,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-23,6003408678,2996.00,0.00,2996.00,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-23,6003408729,2996.00,0.00,2996.00,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-23,6003408583,4793.60,0.00,4793.60,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-23,6003408734,7887.88,0.00,7887.88,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-23,601338250,538.50,89.75,448.75,Furniture Resource Centre Ltd,People (Adults) - CHSC,Fixtures & Fittings,
Salford City Council,2021-12-23,601338293,826.88,91.88,735.00,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-23,601338292,4676.34,476.34,4200.00,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-23,1600679795,1984.50,330.75,1653.75,Granart Memorials,Place Directorate,Gen Resaleable Items,
Salford City Council,2021-12-23,601338301,721.44,0.00,721.44,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338308,1014.53,0.00,1014.53,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338309,976.95,0.00,976.95,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338312,1683.36,0.00,1683.36,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338344,3878.40,0.00,3878.40,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338317,601.20,0.00,601.20,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338319,526.05,0.00,526.05,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338320,526.05,0.00,526.05,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338349,712.80,0.00,712.80,Makehay Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,6003408660,4344.48,0.00,4344.48,Manchester City Council,Place Directorate,Food and refreshments,
Salford City Council,2021-12-23,601338350,894.60,0.00,894.60,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,1600679787,18812.40,3135.40,15677.00,Me Learning Ltd,Place Directorate,Other Supply Cover,
Salford City Council,2021-12-23,601338321,1007.01,0.00,1007.01,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338352,1684.20,0.00,1684.20,Oyy Lubavitch Girls School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,1600679810,2178.96,363.16,1815.80,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2021-12-23,601338324,2104.20,0.00,2104.20,Pomegranate Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338325,526.05,0.00,526.05,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338274,680.00,0.00,680.00,Redacted Data,People (Adults) - CHSC,Contractors,
Salford City Council,2021-12-23,6003408244,3134.66,0.00,3134.66,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2021-12-23,6003408556,8130.55,0.00,8130.55,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2021-12-23,6003408557,9052.09,0.00,9052.09,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2021-12-23,6003408555,13447.46,0.00,13447.46,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2021-12-23,6003408245,13863.63,0.00,13863.63,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2021-12-23,6003408265,19205.99,0.00,19205.99,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2021-12-23,601338323,631.26,0.00,631.26,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338302,1027.10,0.00,1027.10,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338327,4433.85,0.00,4433.85,Roobyloos Childrens Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338276,10844.40,1807.40,9037.00,Salford Community Leisure Ltd,Place Directorate,Other Prof Fees,
Salford City Council,2021-12-23,1600679759,537.41,89.57,447.84,Schofield & Sons,Place Directorate,UV Day to Day,
Salford City Council,2021-12-23,601338310,601.20,0.00,601.20,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,6003408703,575.00,0.00,575.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-12-23,6003408647,750.00,0.00,750.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-12-23,6003408622,1120.00,0.00,1120.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-12-23,601338303,526.05,0.00,526.05,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338304,3321.63,0.00,3321.63,T/A Holyrood Day Nursery - Media City,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338341,583.20,0.00,583.20,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338355,1212.00,0.00,1212.00,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338357,1667.40,0.00,1667.40,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338270,1270.56,211.76,1058.80,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-12-23,601338330,601.20,0.00,601.20,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338358,610.50,0.00,610.50,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338331,631.26,0.00,631.26,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-23,601338359,604.80,0.00,604.80,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
