Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2016-07-21,1280149,163.33,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2016-07-21,1280149,163.33,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2016-07-21,1280149,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2016-07-21,1280149,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2016-07-21,1280149,192.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2016-07-21,1280149,320.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2016-07-21,1280150,8.25,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,8.25,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,8.25,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,8.25,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,9.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,9.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,9.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,9.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,9.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,13.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,13.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,14.75,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,14.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,15.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,15.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,15.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,15.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,15.95,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,16.50,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,16.50,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,16.50,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,16.50,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,19.90,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,19.90,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,19.90,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,21.90,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,21.90,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,24.75,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,24.75,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,25.90,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,25.90,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,27.50,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,27.50,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,27.50,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,27.50,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,27.90,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,38.85,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,39.80,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,41.85,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,49.50,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,55.00,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,55.80,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,55.80,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,57.75,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,66.00,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,66.00,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,79.60,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,79.75,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,111.65,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280150,111.65,INNOVATIONS 4 LEISURE LIMITED T/A P81,389517,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2016-07-21,1280151,9.60,SUPPLIES TEAM,372378,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2016-07-21,1280151,27.67,SUPPLIES TEAM,372378,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Communications & Computing,5028,Revenue,23.STATIONERY
2016-07-21,1280151,27.67,SUPPLIES TEAM,372378,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Communications & Computing,5028,Revenue,23.STATIONERY
2016-07-21,1280151,27.67,SUPPLIES TEAM,372378,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Communications & Computing,5028,Revenue,23.STATIONERY
2016-07-21,1280151,49.56,SUPPLIES TEAM,372378,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Communications & Computing,5028,Revenue,23.STATIONERY
2016-07-21,1280151,69.60,SUPPLIES TEAM,372378,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2016-07-21,1280153,1399.51,ST BERNADETTES RC PRIMARY SCHOOL,300548,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280154,8535.57,CHURCHILL COMMUNITY COLLEGE,338724,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280155,1521.00,RIVERSIDE PRIMARY SCHOOL,338722,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280156,894.06,ST MARYS R C PRIMARY (F/H),220555,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280157,934.41,ST JOSEPHS RC PRIMARY SCHOOL,300282,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280158,7617.85,BENTON DENE SCHOOL (GLEBE),300170,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280159,1210.01,AMBERLEY PRIMARY SCHOOL,300146,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280160,5387.12,BEACON HILL SCHOOL,369795,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280161,1007.60,PERCY MAIN PRIMARY SCHOOL,259104,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280162,1456.64,SILVERDALE SCHOOL,348123,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280163,1382.09,NEW YORK PRIMARY SCHOOL,276829,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280164,4760.83,MONKSEATON COMMUNITY HIGH SCHOOL,107561,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280165,1196.81,MONKHOUSE PRIMARY SCHOOL,275597,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280166,770.46,CHRIST CHURCH C OF E PRIMARY SCHOOL,277479,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280167,3905.68,LANGLEY FIRST SCHOOL,259092,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280168,375.00,KING EDWARD PRIMARY SCHOOL,259086,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2016-07-21,1280169,4787.26,JOHN SPENCE COMMUNITY HIGH SCHOOL,249882,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280170,2275.91,IVY ROAD PRIMARY SCHOOL,259097,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280171,5447.72,WOODLAWN SCHOOL,276842,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280172,1388.52,WHITLEY LODGE FIRST SCHOOL,211197,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280173,11605.41,WHITLEY BAY HIGH SCHOOL,276855,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280174,743.73,WALLSEND ST PETERS C OF E PRIMARY SCHOOL,259283,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280175,5221.83,VALLEY GARDENS MIDDLE SCHOOL,276865,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280176,1937.57,STAR OF THE SEA RC PRIMARY SCHOOL,276836,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280177,2395.69,SOUTHRIDGE FIRST SCHOOL,276833,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280178,1715.40,SOUTHLANDS SCHOOL,276834,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280179,824.35,ST STEPHENS PRIMARY SCHOOL,259100,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280180,3668.04,ST MARYS RC PRIMARY SCHOOL (N/S),269610,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280181,7922.73,ST CUTHBERTS RC PRIMARY SCHOOL,257450,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280182,708.51,ST COLUMBAS RC PRIMARY SCHOOL,276837,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280183,1886.52,ST BARTHOLOMEWS PRIMARY SCHOOL,276838,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280184,8477.91,SEATON BURN COMMUNITY COLLEGE (249889),249889,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280185,3416.02,PRESTON GRANGE PRIMARY SCHOOL,244132,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280186,3249.25,HOLY CROSS RC PRIMARY SCHOOL,275594,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280187,2258.45,HAZLEWOOD COMMUNITY PRIMARY SCHOOL,276827,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280188,2733.24,HADRIAN PARK PRIMARY SCHOOL,266560,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280189,785.44,GREENFIELDS COMMUNITY PRIMARY SCHOOL,276825,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280190,3589.72,BENTON DENE PRIMARY SCHOOL,259099,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
2016-07-21,1280191,450.00,BENTON DENE PRIMARY SCHOOL,259099,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2016-07-21,1280192,5920.43,GEORGE STEPHENSON HIGH SCHOOL,007493,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,00.NT SCHOOLS
