Wakefield Council Supplier Spend Greater Than �500 for Quarter 1st April 2017 to 30th June 2017.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342968,153,615.86,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342968,219,1437.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342968,215,664.29,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342968,17,2052.86,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342968,199,958.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342968,195,1437.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,10/04/2017,23290817,117,797.14,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,10/04/2017,23290817,41,597.86,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,10/04/2017,23290817,159,930.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,04/04/2017,23287657,53,930.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,02/05/2017,23304579,169,2790.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,08/05/2017,23308223,161,1984.43,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,12/06/2017,23330893,25,1026.43,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,12/06/2017,23330893,27,1163.29,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,12/06/2017,23330893,21,1437.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,30/05/2017,23323545,147,2524.29,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,15/05/2017,23311536,3,2059.29,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,04/04/2017,23287657,21,2125.71,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342968,13,1437.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342968,149,930.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342968,9,4185.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,30/05/2017,23323545,155,752.71,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,08/05/2017,23308223,15,863.57,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,08/05/2017,23308223,17,1710.71,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,08/05/2017,23308223,131,1984.43,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,08/05/2017,23308223,41,615.86,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,08/05/2017,23308223,59,958.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,08/05/2017,23308223,53,930.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HEMSWORTH PARK CARE HOME,Redacted,Awaiting,N/A,Not yet available,02/05/2017,23304579,94,2258.57,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HILLCREST & LYNDALE CARE & SUPPORT SERVICES LTD,Redacted,Awaiting,N/A,Not yet available,10/04/2017,23290819,27,6128.29,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HILLCREST & LYNDALE CARE & SUPPORT SERVICES LTD,Redacted,Awaiting,N/A,Not yet available,22/05/2017,23314401,2,550.86,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HOLYROOD HOUSE,Redacted,Awaiting,N/A,Not yet available,08/05/2017,23308226,82,2176.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HOLYROOD HOUSE,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342971,7,821.14,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HOLYROOD HOUSE,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342971,31,664.29,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HOLYROOD HOUSE,Redacted,Awaiting,N/A,Not yet available,10/04/2017,23290821,105,930.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HOLYROOD HOUSE,Redacted,Awaiting,N/A,Not yet available,10/04/2017,23290821,76,664.29,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HOLYROOD HOUSE,Redacted,Awaiting,N/A,Not yet available,02/05/2017,23304582,69,5779.29,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HOLYROOD HOUSE,Redacted,Awaiting,N/A,Not yet available,04/04/2017,23287661,27,2325.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,HOLYROOD HOUSE,Redacted,Awaiting,N/A,Not yet available,10/04/2017,23290821,1,996.43,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,LOFTHOUSE GRANGE & LODGE,Redacted,Awaiting,N/A,Not yet available,12/06/2017,23330900,22,1195.71,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,LOFTHOUSE GRANGE & LODGE,Redacted,Awaiting,N/A,Not yet available,12/06/2017,23330900,26,752.71,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,LOFTHOUSE GRANGE & LODGE,Redacted,Awaiting,N/A,Not yet available,30/05/2017,23323552,22,1660.71,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,LOFTHOUSE GRANGE & LODGE,Redacted,Awaiting,N/A,Not yet available,15/05/2017,23311543,38,1527.86,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MANOR PARK,Redacted,Awaiting,N/A,Not yet available,10/04/2017,23290829,77,996.43,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MANOR PARK,Redacted,Awaiting,N/A,Not yet available,02/05/2017,23304590,70,664.29,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MANOR PARK,Redacted,Awaiting,N/A,Not yet available,02/05/2017,23304590,118,930.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MANOR PARK,Redacted,Awaiting,N/A,Not yet available,02/05/2017,23304590,10,1437.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MANOR PARK,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342979,111,1437.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MANOR PARK,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342979,13,1300.14,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MANOR PARK,Redacted,Awaiting,N/A,Not yet available,10/04/2017,23290829,81,930.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MAPPLEWELL MANOR CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342980,22,4105.71,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MAPPLEWELL MANOR CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342980,14,6443.57,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MAPPLEWELL MANOR CARE HOME,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23342980,18,1437.00,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MILLFIELDS,Redacted,Awaiting,N/A,Not yet available,30/05/2017,23323560,54,2531.86,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,MILLFIELDS,Redacted,Awaiting,N/A,Not yet available,30/05/2017,23323560,50,2258.14,Nil,Residential Respite Placements in Independent Home (Other Agencies),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
