Wakefield Council Supplier Spend Greater Than œ500 for Quarter 1st April 2014 to 30th June 2014.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SPECTRUM COMMUNITY HEALTH CIC,N/A,Not yet available,Not yet available,Not yet available,29/05/2014,22493623,"23,298.08",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,15698,Addiction Rehabilitation & Treatment,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SPECTRUM COMMUNITY HEALTH CIC,N/A,Not yet available,Not yet available,Not yet available,29/05/2014,22493634,"7,219.37",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,15698,Addiction Rehabilitation & Treatment,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,SPECTRUM COMMUNITY HEALTH CIC,N/A,Not yet available,Not yet available,Not yet available,29/05/2014,22493633,"23,298.08",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,15698,Addiction Rehabilitation & Treatment,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,ST ANNES COMMUNITY SERVICES,N/A,Not yet available,Not yet available,Not yet available,22/04/2014,22482715,"15,497.83",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,44166,"Housing Associations, Societies, Trusts & Co-Opera",Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,ST ANNES COMMUNITY SERVICES,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22536446,"15,497.83",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,44166,"Housing Associations, Societies, Trusts & Co-Opera",Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,ST ANNES COMMUNITY SERVICES,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22536447,"15,497.83",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,44166,"Housing Associations, Societies, Trusts & Co-Opera",Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,ST THOMAS ROAD SURGERY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522336,"1,291.84",Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,26710,Doctors,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,TERRENCE HIGGINS TRUST,N/A,Not yet available,Not yet available,Not yet available,28/05/2014,22505455,"20,312.50",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,17020,Charities & Voluntary Organisations,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE ALMSHOUSE SURGERY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522331,"1,368.43",Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,42200,Health Authorities,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE FRIARWOOD SURGERY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522345,736.20,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,26710,Doctors,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE FRIARWOOD SURGERY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522346,"1,526.72",Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,26710,Doctors,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE GRANGE MEDICAL CENTRE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522328,"3,119.81",Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,26710,Doctors,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE LEEDS TEACHING HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,14/04/2014,22478250,"5,401.50",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE LUPSET SURGERY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522337,"3,283.21",Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,26710,Doctors,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,16/06/2014,22519176,"18,171.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,16/06/2014,22519250,"5,516.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22519175,"115,851.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22519251,"3,057.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22519268,"29,832.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22496642,"36,341.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22496643,"231,702.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22496667,"183,333.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,29/05/2014,22496639,"11,032.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,29/05/2014,22496668,"59,664.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22519269,"91,667.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22496640,"7,148.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE MID YORKSHIRE HOSPITALS NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22519240,"3,574.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE STROKE ASSOCIATION,N/A,Not yet available,Not yet available,Not yet available,17/06/2014,22523739,"20,000.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,17020,Charities & Voluntary Organisations,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,THE WILF WARD FAMILY TRUST,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22525158,"3,069.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,17020,Charities & Voluntary Organisations,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,TOGETHER,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22481737,"19,189.29",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,25820,Disability & Special Needs - Services,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,TURNING POINT SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22502839,"3,250.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,64710,Residential Care Homes,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,TURNING POINT SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,09/05/2014,22494928,"209,478.50",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,64710,Residential Care Homes,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,TURNING POINT SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22480388,"63,648.50",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,64710,Residential Care Homes,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,TURNING POINT SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22480389,"78,897.50",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,64710,Residential Care Homes,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,TURNING POINT SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22480390,"398,977.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,64710,Residential Care Homes,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,TURNING POINT SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,16/06/2014,22514805,"394,118.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,64710,Residential Care Homes,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,TURNING POINT SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22502841,"9,402.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,64710,Residential Care Homes,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,TURNING POINT SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22502844,"49,400.50",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,64710,Residential Care Homes,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,WAKEFIELD & DISTRICT CARERS ASSOCIATION,N/A,Not yet available,Not yet available,Not yet available,23/06/2014,22527026,"1,198.48",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,17020,Charities & Voluntary Organisations,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,WAKEFIELD & DISTRICT CARERS ASSOCIATION,N/A,Not yet available,Not yet available,Not yet available,09/06/2014,22519986,"2,396.96",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,17020,Charities & Voluntary Organisations,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,WAKEFIELD DISTRICT CITIZENS ADVICE BUREAU,N/A,Not yet available,Not yet available,Not yet available,09/06/2014,22473342,"13,200.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,98764,Helplines - Other,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,WAKEFIELD DISTRICT CITIZENS ADVICE BUREAU,N/A,Not yet available,Not yet available,Not yet available,25/06/2014,22482191,"5,500.00",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,98764,Helplines - Other,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,N/A,Not yet available,Not yet available,Not yet available,26/06/2014,22526439,"6,252.19",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,44166,"Housing Associations, Societies, Trusts & Co-Opera",Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,N/A,Not yet available,Not yet available,Not yet available,15/05/2014,22499939,529.70,Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,44166,"Housing Associations, Societies, Trusts & Co-Opera",Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,N/A,Not yet available,Not yet available,Not yet available,11/06/2014,22514286,"22,582.85",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,44166,"Housing Associations, Societies, Trusts & Co-Opera",Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,N/A,Not yet available,Not yet available,Not yet available,11/06/2014,22514287,"6,252.19",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,44166,"Housing Associations, Societies, Trusts & Co-Opera",Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,N/A,Not yet available,Not yet available,Not yet available,13/05/2014,22483942,"6,252.19",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,44166,"Housing Associations, Societies, Trusts & Co-Opera",Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,N/A,Not yet available,Not yet available,Not yet available,11/06/2014,22519390,"88,098.40",Nil,Services Contracts (Private Contractors),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,44166,"Housing Associations, Societies, Trusts & Co-Opera",Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,WARRENGATE MEDICAL CENTRE,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22522338,"1,639.05",Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,26710,Doctors,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
