Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Supplier ID,Company Registraation Number,Charity Registration Number,VCSE Grant,Payment Date,Transaction No,Seq No,Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-10-15,23672063,1,5403.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-20,23720598,1,5403.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-14,23693734,1,5403.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704211,1,5403.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-05,23683980,1,5456.80,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-29,23701691,1,5456.80,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-20,23720595,1,5456.80,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-10-15,23672112,1,5456.80,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704212,1,5456.80,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-14,23693745,1,6239.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-10-15,23672002,1,6239.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-29,23701681,1,6239.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-20,23720894,1,6239.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704223,1,6239.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-10-15,23672066,1,6371.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704215,1,6371.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-20,23720591,1,6371.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-14,23693737,1,6371.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-29,23701712,1,6371.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-29,23701683,1,6427.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-10-15,23672057,1,6427.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-20,23720603,1,6427.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-14,23693733,1,6427.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704224,1,6427.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-29,23701735,1,6442.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704220,1,6442.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-10-15,23672094,1,6442.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-20,23720890,1,6442.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-14,23693742,1,6442.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-20,23720590,1,7025.12,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-10-15,23672103,1,7025.12,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704216,1,7025.12,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-14,23693738,1,7025.12,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-29,23701717,1,7025.12,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-29,23701693,1,7503.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-20,23720593,1,7503.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-10-15,23672102,1,7503.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-14,23693735,1,7503.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704213,1,7503.96,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-10-15,23672067,1,7776.48,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704214,1,7776.48,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-29,23701701,1,7776.48,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-14,23693736,1,7776.48,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-20,23720592,1,7776.48,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-19,23695791,1,7962.08,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-29,23701916,1,7962.08,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-10-15,23672004,1,7962.08,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-20,23720891,1,7962.08,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704221,1,7962.08,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-12-04,23704217,1,8133.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
