Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,PENDERELS TRUST,Redacted,Not yet available,Not yet available,Not yet available,2015-04-23,22762521,1,12429.92,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,POMFRET WOODLAND COMMUNITY NURSERY,Redacted,Not yet available,Not yet available,Not yet available,2015-06-22,22807587,,552.00,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Childcare & Early Years,SUBCAT0501,Nursery Schools,53120,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,PONTEFRACT LIVE AT HOME SCHEME,Redacted,Not yet available,Not yet available,Not yet available,2015-05-06,22775714,1,1359.08,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,PONTEFRACT LIVE AT HOME SCHEME,Redacted,Not yet available,Not yet available,Not yet available,2015-06-05,22799351,1,1359.08,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,PONTEFRACT LIVE AT HOME SCHEME,Redacted,Not yet available,Not yet available,Not yet available,2015-04-02,22752216,1,1359.08,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,PROSPECTS SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-04-17,22742442,1,5700.00,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Career Guidance Services,14850,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,PROSPECTS SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-06-17,22794439,1,9600.00,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Career Guidance Services,14850,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,PROSPECTS SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-06-17,22802808,1,12000.00,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Career Guidance Services,14850,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,PROSPECTS SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-05-12,22761830,1,26900.00,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Career Guidance Services,14850,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,PROSPECTS SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-04-10,22708329,1,41250.00,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Career Guidance Services,14850,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,PROSPECTS SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-06-22,22802807,1,41250.00,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Career Guidance Services,14850,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,PROSPECTS SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-06-22,22802809,1,371250.00,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Career Guidance Services,14850,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,PROSPECTS SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-04-20,22759784,1,381649.09,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Career Guidance Services,14850,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,REID AVIATION SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,2015-06-09,22786784,1,28728.00,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Consultancy,SUBCAT0802,Project Management,61860,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,RELATE MID YORKSHIRE,Redacted,Not yet available,Not yet available,Not yet available,2015-06-09,22799346,1,2195.00,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Helplines - Family,98758,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,RELATE MID YORKSHIRE,Redacted,Not yet available,Not yet available,Not yet available,2015-06-08,22798129,1,2195.00,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Helplines - Family,98758,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,RICHMOND FELLOWSHIP,Redacted,Not yet available,Not yet available,Not yet available,2015-06-24,22808587,1,78112.50,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,RICHMOND FELLOWSHIP,Redacted,Not yet available,Not yet available,Not yet available,2015-06-26,22816457,1,78112.50,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,RNIB,Redacted,Not yet available,Not yet available,Not yet available,2015-05-28,22785504,1,2100.00,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,RNIB,Redacted,Not yet available,Not yet available,Not yet available,2015-04-08,22752266,1,2500.00,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,RNIB,Redacted,Not yet available,Not yet available,Not yet available,2015-04-08,22752262,1,2500.00,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,ROOKS NEST WRAPAROUND,Redacted,Not yet available,Not yet available,Not yet available,2015-05-28,22793946,1,616.40,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Childcare & Early Years,SUBCAT0501,Childminders,17600,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Adult Social Care,7,ROSS AUTO ENGINEERING LTD,Redacted,Not yet available,Not yet available,Not yet available,2015-05-13,22778612,1,20445.00,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Mobility & Access Equipment & Vehicles,51520,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Adult Social Care,7,ROSS AUTO ENGINEERING LTD,Redacted,Not yet available,Not yet available,Not yet available,2015-06-03,22797378,1,24534.00,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Mobility & Access Equipment & Vehicles,51520,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,RYECROFT PRIMARY CARE CENTRE,Redacted,Not yet available,Not yet available,Not yet available,2015-06-15,22803605,1,565.00,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Doctors,26710,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,SAFE N SOUND DAY NURSERY,Redacted,Not yet available,Not yet available,Not yet available,2015-05-28,22793947,,754.40,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Childcare & Early Years,SUBCAT0501,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,SAFE N SOUND DAY NURSERY,Redacted,Not yet available,Not yet available,Not yet available,2015-06-22,22807589,,7543.63,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Childcare & Early Years,SUBCAT0501,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Adult Social Care,7,SIDHIL LTD,Redacted,Not yet available,Not yet available,Not yet available,2015-06-09,22778195,1,3980.38,Nil,Services Contracts (Private Contractors),Revenue,Property & Asset Management,CAT01,First Aid,SUBCAT0132,First Aid & Medical Supplies,35850,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Adult Social Care,7,SIDHIL LTD,Redacted,Not yet available,Not yet available,Not yet available,2015-06-11,22799386,1,4214.00,Nil,Services Contracts (Private Contractors),Revenue,Property & Asset Management,CAT01,First Aid,SUBCAT0132,First Aid & Medical Supplies,35850,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Adult Social Care,7,SIDHIL LTD,Redacted,Not yet available,Not yet available,Not yet available,2015-05-08,22754562,1,4508.00,Nil,Services Contracts (Private Contractors),Revenue,Property & Asset Management,CAT01,First Aid,SUBCAT0132,First Aid & Medical Supplies,35850,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,2015-04-02,22752199,1,22753.00,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,ST ANNES COMMUNITY SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-06-05,22799352,1,15497.83,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,ST ANNES COMMUNITY SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-06-05,22799353,1,15497.83,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,ST ANNES COMMUNITY SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-06-05,22799354,1,15497.83,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,ST ANNES COMMUNITY SERVICES,Redacted,Not yet available,Not yet available,Not yet available,2015-06-18,22806223,1,15497.83,Nil,Services Contracts (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,ST JAMES PLAYCARE,Redacted,Not yet available,Not yet available,Not yet available,2015-06-22,22807590,1,2750.80,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Childcare & Early Years,SUBCAT0501,Children\xB4s Activity Centres,17765,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,ST THOMAS ROAD SURGERY,Redacted,Not yet available,Not yet available,Not yet available,2015-04-28,22764819,1,3233.00,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Doctors,26710,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,STANLEY DAY NURSERY,Redacted,Not yet available,Not yet available,Not yet available,2015-06-22,22807591,,1076.40,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Childcare & Early Years,SUBCAT0501,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,STATION LANE MEDICAL CENTRE,Redacted,Not yet available,Not yet available,Not yet available,2015-04-28,22764823,1,1917.25,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Doctors,26710,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,STEPPING STONES DAY NURSERY,Redacted,Not yet available,Not yet available,Not yet available,2015-06-22,22807592,1,1159.20,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Childcare & Early Years,SUBCAT0501,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,2015-06-30,CHILDYOU,Children\xB4s and Education Services,4,SUNSHINE KIDS PRE SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,2015-06-22,22807593,,1076.40,Nil,Services Contracts (Private Contractors),Revenue,Children and Young People,CAT05,Childcare & Early Years,SUBCAT0501,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,THE ALMSHOUSE SURGERY,Redacted,Not yet available,Not yet available,Not yet available,2015-04-08,22754569,1,1016.11,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,THE ALMSHOUSE SURGERY,Redacted,Not yet available,Not yet available,Not yet available,2015-04-08,22754570,,1133.55,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,THE ALMSHOUSE SURGERY,Redacted,Not yet available,Not yet available,Not yet available,2015-04-08,22754568,,1445.02,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,THE FRIARWOOD SURGERY,Redacted,Not yet available,Not yet available,Not yet available,2015-04-08,22754576,,511.36,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Doctors,26710,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,THE GRANGE MEDICAL CENTRE,Redacted,Not yet available,Not yet available,Not yet available,2015-06-15,22803608,,730.00,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Doctors,26710,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,THE GRANGE MEDICAL CENTRE,Redacted,Not yet available,Not yet available,Not yet available,2015-04-28,22764816,,19925.00,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Doctors,26710,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,2015-04-27,22762938,1,8202.88,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2015-06-30,ADULTS,Public Health,P,THE LUPSET SURGERY,Redacted,Not yet available,Not yet available,Not yet available,2015-04-28,22764828,,14326.25,Nil,Services Contracts (Private Contractors),Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Doctors,26710,Not yet available
