Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-06-25,1600507192,611.20,101.87,509.33,Terberg Matec Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-06-25,1600508751,744.00,124.00,620.00,Tyreforce Nw Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-06-25,1600508307,511.92,85.32,426.60,Rubax Lifts Ltd,Sustainable Regeneration,UV Lift Maint
Salford City Council,2014-06-25,1600508327,867.60,144.60,723.00,Rubax Lifts Ltd,Sustainable Regeneration,UV Lift Maint
Salford City Council,2014-06-25,1600508325,873.90,145.65,728.25,Rubax Lifts Ltd,The Office of the Chief Executive,UV Lift Maint
Salford City Council,2014-06-25,1600508582,996.60,166.10,830.50,Rubax Lifts Ltd,The Office of the Chief Executive,UV Lift Maint
Salford City Council,2014-06-25,601118772,2632.08,438.68,2193.40,Uniqwin Uk Ltd,Sustainable Regeneration,Transfer to Reserves
Salford City Council,2014-06-25,601118864,1050.00,0.00,1050.00,Paypoint Plc,Sustainable Regeneration,Gas
Salford City Council,2014-06-25,601118740,3059.10,509.85,2549.25,Salford Innovation Park Ltd,Customer and Support Services,Rents
Salford City Council,2014-06-25,601118745,900.00,0.00,900.00,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2014-06-25,601118750,23783.30,3963.88,19819.42,Peel Media Ltd,The Office of the Chief Executive,Service Tenancies
Salford City Council,2014-06-25,601118749,46494.90,7749.15,38745.75,Peel Media Ltd,The Office of the Chief Executive,Service Tenancies
Salford City Council,2014-06-25,1600507277,894.24,149.04,745.20,Rigby Taylor Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2014-06-25,1600508285,620.00,0.00,620.00,Doodys Educational Workshops,Children's Services,Class Supplies Capit
Salford City Council,2014-06-25,1600507662,2251.77,375.30,1876.47,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-06-25,601117659,1972.80,328.80,1644.00,Print Image Network Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2014-06-25,601117657,2019.60,336.60,1683.00,Print Image Network Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2014-06-25,601117084,1002.00,167.00,835.00,Acas,"Community, Health & Social Care",Mediation Service
Salford City Council,2014-06-25,1600509464,1500.00,0.00,1500.00,Bolton College,Children's Services,Other Prof Fees
Salford City Council,2014-06-25,601118834,941.72,0.00,941.72,David Marlow Building Contractor Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-06-25,601118854,1461.04,0.00,1461.04,Handicare,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-06-25,601118839,562.05,0.00,562.05,Kdb Services Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-06-25,601118831,842.66,0.00,842.66,M Connor Builder & Repairers Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-06-25,601118829,594.63,0.00,594.63,Structec,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-06-25,1600507305,967.20,161.20,806.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2014-06-25,1600506734,570.00,95.00,475.00,Concordia Education & Training Llp,Children's Services,Training of Others
Salford City Council,2014-06-25,601118866,582.00,0.00,582.00,Big Steps Playgroup,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600508399,3658.00,0.00,3658.00,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600508397,3540.00,0.00,3540.00,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600508403,3374.35,0.00,3374.35,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509027,3374.35,0.00,3374.35,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600508401,3265.50,0.00,3265.50,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509112,3049.50,0.00,3049.50,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509141,3132.60,0.00,3132.60,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509143,3200.70,0.00,3200.70,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509121,3210.00,0.00,3210.00,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509142,3210.00,0.00,3210.00,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509110,3234.75,0.00,3234.75,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509109,3265.50,0.00,3265.50,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509139,3265.50,0.00,3265.50,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509108,3540.00,0.00,3540.00,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509140,4047.81,0.00,4047.81,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509122,4108.74,0.00,4108.74,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509137,4108.74,0.00,4108.74,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509115,4111.83,0.00,4111.83,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509120,4111.83,0.00,4111.83,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600509144,4111.83,0.00,4111.83,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,1600507334,3290.00,0.00,3290.00,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118872,2429.85,0.00,2429.85,Flutterbies Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118869,509.25,0.00,509.25,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118875,562.60,0.00,562.60,Holyrood Day Nursery (Swinton),Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118896,994.27,0.00,994.27,Holyrood Nursery - Mediacityuk,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118899,1018.50,0.00,1018.50,Holyrood Nursery - Mediacityuk,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118876,3361.05,0.00,3361.05,Kiddiewinkles Preschool,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118877,1712.05,0.00,1712.05,Kidz R Us The Lodge,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118878,2589.90,0.00,2589.90,Ladybird Private Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118898,3492.00,0.00,3492.00,Lark Hill Day Nursery Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118901,3492.00,0.00,3492.00,Lark Hill Day Nursery Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118881,746.90,0.00,746.90,Little People Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118882,945.75,0.00,945.75,Monton Village School Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118883,2842.10,0.00,2842.10,Munchkins & Baby Munchkins Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118884,644.57,0.00,644.57,Pomegranate,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118885,4355.30,0.00,4355.30,Primrose Hill Private Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118886,1256.15,0.00,1256.15,Rainbows Neighourhood Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118870,509.25,0.00,509.25,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118868,640.20,0.00,640.20,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118871,1018.50,0.00,1018.50,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118887,1382.25,0.00,1382.25,Scalywags Playgroup,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118888,1674.46,0.00,1674.46,Sonshine Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118889,1387.10,0.00,1387.10,Sunny Days Childrens Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118890,1236.75,0.00,1236.75,The Manse Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118891,2303.75,0.00,2303.75,The Stables Day Nursery Limited,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118892,1207.65,0.00,1207.65,Tinytots Vision Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118893,945.75,0.00,945.75,Westwood Smarties,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118894,1496.39,0.00,1496.39,Xl Childcare,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601118895,1600.50,0.00,1600.50,Yogurt Pots Childcare Services,Children's Services,Payts to Agencies
Salford City Council,2014-06-25,601116752,2283.00,0.00,2283.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-06-25,601117939,975.00,0.00,975.00,Together Trust,"Community, Health & Social Care",Day Care
Salford City Council,2014-06-25,601117940,1050.00,0.00,1050.00,Together Trust,"Community, Health & Social Care",Day Care
Salford City Council,2014-06-25,601117942,1050.00,0.00,1050.00,Together Trust,"Community, Health & Social Care",Day Care
Salford City Council,2014-06-25,1600509317,1554.00,259.00,1295.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2014-06-25,1600507347,1722.00,287.00,1435.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2014-06-25,601117672,1008.00,0.00,1008.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-06-25,601117671,1216.00,0.00,1216.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-06-25,601118786,960.00,0.00,960.00,Transport Management & Co Minibus,Children's Services,Pupil Assistance
Salford City Council,2014-06-25,601118787,972.00,0.00,972.00,Transport Management & Co Minibus,Children's Services,Pupil Assistance
Salford City Council,2014-06-25,601118785,1080.00,0.00,1080.00,Transport Management & Co Minibus,Children's Services,Pupil Assistance
Salford City Council,2014-06-25,601117217,3408.22,0.00,3408.22,Tradition (Uk) Limited,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2014-06-25,1600507350,745.30,124.22,621.08,Bt Global Services Solutions,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-06-25,601117655,1765.97,294.33,1471.64,Rm Education Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-06-25,601118792,16564.92,2760.81,13804.11,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-06-25,601118794,22086.56,3681.08,18405.48,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-06-25,1600506729,7734.00,1289.00,6445.00,Stannah Stairlifts Limited.,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-06-25,601118859,3700.00,0.00,3700.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-06-25,601118860,3700.00,0.00,3700.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-06-25,601118837,6911.00,0.00,6911.00,David Marlow Building Contractor Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118833,7668.32,0.00,7668.32,David Marlow Building Contractor Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118851,2587.80,0.00,2587.80,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118842,3323.10,0.00,3323.10,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118826,1990.44,0.00,1990.44,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118846,1996.14,0.00,1996.14,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118844,2012.10,0.00,2012.10,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118853,5617.04,0.00,5617.04,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118832,4833.32,0.00,4833.32,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118855,4979.53,0.00,4979.53,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118838,5276.43,0.00,5276.43,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118850,8032.51,0.00,8032.51,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118830,6861.66,0.00,6861.66,M Connor Builder & Repairers Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118858,8274.00,0.00,8274.00,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118824,2761.08,0.00,2761.08,Stannah Stairlifts Limited,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118835,2804.40,0.00,2804.40,Stannah Stairlifts Limited,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118848,2863.68,0.00,2863.68,Stannah Stairlifts Limited,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118840,3244.44,0.00,3244.44,Stannah Stairlifts Limited,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,601118828,4841.92,0.00,4841.92,Structec,Capital Expenditure,Improvement Grants
Salford City Council,2014-06-25,2203777461,816451.00,0.00,816451.00,Peel Investments,Sustainable Regeneration,Miscellaneous Grants
Salford City Council,2014-06-25,crjtserpt,509.11,20.82,488.29,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2014-06-25,ndhvlxipn,20241.70,3373.62,16868.08,Hays Personnel,Customer and Support Services,Agency Fees
Salford City Council,2014-06-25,qolzbybdu,2748.67,458.11,2290.56,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-06-25,nygakwetm,886.25,147.71,738.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-06-25,ncaqonvyn,2257.86,376.31,1881.55,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-06-25,gdtejsjxl,1844.78,307.46,1537.32,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-06-25,cnccfoexs,886.25,147.71,738.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-06-25,borqaiivp,887.15,147.86,739.29,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-06-25,tmvjovopc,1000.00,0.00,1000.00,Vosa - Testing Onl,Environment and Community Safety,VMS MOTs
Salford City Council,2014-06-26,1600509483,1440.00,240.00,1200.00,Defensive Driver Training Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-06-26,601118496,628.26,104.71,523.55,Berkeley Scott Ltd,Children's Services,Agency Fees
Salford City Council,2014-06-26,601117360,2133.58,355.60,1777.98,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-06-26,601117359,6862.86,1143.81,5719.05,Meridian Business Support,Environment and Community Safety,Agency Fees
