Authority Name,Date of Payment,Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2011-09-29,6000878712,537.19,0.00,537.19,Hanover Ha,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878708,715.52,0.00,715.52,Agudas Israel Ha Ltd,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878711,1024.52,0.00,1024.52,Carr Gomm Society Ltd,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878719,1234.24,0.00,1234.24,St Vincent'S,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878725,1515.01,0.00,1515.01,Manchester & District Ha,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878710,1622.38,0.00,1622.38,Gmjha,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878723,2003.68,0.00,2003.68,Turning Point,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878713,2233.00,0.00,2233.00,Henshaws Society For The Blind,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878715,2732.33,0.00,2732.33,Irwell Valley Ha,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878714,2820.09,0.00,2820.09,Housing 21,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878716,2936.23,0.00,2936.23,Contour Housing Group Ltd,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878717,4547.11,0.00,4547.11,Space New Living Limited,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878709,5275.92,0.00,5275.92,Anchor Trust,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878707,20567.68,0.00,20567.68,Adullum Homes Ha,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878718,21372.40,0.00,21372.40,Stonham Ha,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878727,27040.16,0.00,27040.16,New Leaf,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878724,29907.98,0.00,29907.98,English Churches Housing Group,Sustainable Regeneration,Pmts Reg Soc l'lords
Salford City Council,2011-09-29,6000878720,3226.72,0.00,3226.72,Creative Support,Sustainable Regeneration,Pmts Voluntary Orgs
Salford City Council,2011-09-29,6000878721,9479.68,0.00,9479.68,Foundations Ltd,Sustainable Regeneration,Pmts Voluntary Orgs
Salford City Council,2011-09-29,6000878722,17260.04,0.00,17260.04,Positive Lifestyles,Sustainable Regeneration,Pmts Voluntary Orgs
Salford City Council,2011-09-29,26277172,655.48,17.43,638.05,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2011-09-29,601022784,703498.19,117249.70,586248.49,S & W Tlp Education Partnership Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2011-09-29,601022801,758.47,0.00,758.47,Redacted Personal Data,Community Health & Social Care,Refunds
Salford City Council,2011-09-29,601022623,14070.00,2345.00,11725.00,Salford Community Leisure Ltd,Community Health & Social Care,Rents
Salford City Council,2011-09-29,601022793,18300.00,3050.00,15250.00,Quorum Estates Pension Fund Ltd,Children's Services,Rents
Salford City Council,2011-09-29,601022792,33828.00,5638.00,28190.00,Deanbank Investments Ltd,Customer and Support Services,Rents
Salford City Council,2011-09-29,601022170,540.00,90.00,450.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-09-29,601022171,504.00,84.00,420.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-09-29,601022791,3125.00,0.00,3125.00,Redacted Personal Data,Community Health & Social Care,Rents
Salford City Council,2011-09-29,601022650,1723.04,0.00,1723.04,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2011-09-29,601022655,1223.97,0.00,1223.97,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2011-09-29,26277164,528.50,0.00,528.50,Virgin Trains.Couk,Customer and Support Services,Travel
Salford City Council,2011-09-29,1600423371,514.80,85.80,429.00,Door Repair Service  Ltd,Community Health & Social Care,UV Lift Maint
Salford City Council,2011-09-29,1600423485,540.00,90.00,450.00,Lloyds Tsb Commercial Finance,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2011-09-29,1600423812,917.35,152.89,764.46,Terberg Matec Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2011-09-29,1600423644,804.90,134.15,670.75,Johnston Sweepers Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2011-09-29,601022631,1426.79,0.00,1426.79,United Utilities Water Limited,Children's Services,Water
Salford City Council,2011-09-30,1600423809,528.00,88.00,440.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2011-09-30,1600423810,2296.80,382.80,1914.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2011-09-30,601022909,1695.86,282.64,1413.22,Shropshire County Council,Customer and Support Services,Computer Software
Salford City Council,2011-09-30,1600424180,570.00,95.00,475.00,Northgate Information Solutions,Customer and Support Services,Computer Software
Salford City Council,2011-09-30,601022922,1111.50,185.25,926.25,Mott Macdonald Ltd,Sustainable Regeneration,Consult/Contractors
Salford City Council,2011-09-30,601022923,3120.76,520.13,2600.63,Mott Macdonald Ltd,Sustainable Regeneration,Consult/Contractors
Salford City Council,2011-09-30,1600424242,7560.00,1260.00,6300.00,Stealth It Recruitment,Customer and Support Services,Consult/Contractors
Salford City Council,2011-09-30,601022799,4339.00,0.00,4339.00,Lower Kersal Centre Ltd,Children's Services,Day Care
Salford City Council,2011-09-30,601022831,5333.46,888.91,4444.55,Urban Vision Partnership Ltd,Environment and Community Safety,del'd kitchen formul
Salford City Council,2011-09-30,1600424232,2442.00,407.00,2035.00,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2011-09-30,1600424236,4680.00,780.00,3900.00,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2011-09-30,1600424212,26374.79,4395.80,21978.99,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2011-09-30,1600424234,2508.00,418.00,2090.00,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2011-09-30,601022802,840.00,140.00,700.00,N J Cook Removals & Storage,Capital Expenditure,Disturbance Payments
Salford City Council,2011-09-30,601022945,2268.85,378.14,1890.71,Southern Electric,Customer and Support Services,Electricity
Salford City Council,2011-09-30,1600424145,3726.00,621.00,3105.00,S & S Marquees,Chief Executives,Equipment Hire
Salford City Council,2011-09-30,1600424149,564.00,94.00,470.00,S & S Marquees,Chief Executives,Equipment Hire
Salford City Council,2011-09-30,601022810,3600.00,600.00,3000.00,Turner & Townsend,Capital Expenditure,External Fees-Other
Salford City Council,2011-09-30,601022808,6187.20,1031.20,5156.00,Atkins Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2011-09-30,601022809,6000.00,1000.00,5000.00,Atkins Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2011-09-30,601022807,975.00,0.00,975.00,Redacted Personal Data,Capital Expenditure,External Fees-Other
Salford City Council,2011-09-30,601021207,1824.00,304.00,1520.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2011-09-30,601022926,3877.50,0.00,3877.50,Agnes Hopkins Centre,Community Health & Social Care,Grants
Salford City Council,2011-09-30,6000878776,856.80,0.00,856.80,Comfort Call Ltd,Community Health & Social Care,Home Helps
Salford City Council,2011-09-30,6000878775,3140.89,0.00,3140.89,Image Act & Succeed,Community Health & Social Care,Home Helps
Salford City Council,2011-09-30,6000878772,4718.55,0.00,4718.55,M & N Bland,Community Health & Social Care,Home Helps
Salford City Council,2011-09-30,601022883,913.50,152.25,761.25,Applied Language Solutions,Community Health & Social Care,Interpreter/translat
Salford City Council,2011-09-30,601022886,1052.48,175.41,877.07,Applied Language Solutions,Community Health & Social Care,Interpreter/translat
Salford City Council,2011-09-30,601022888,835.20,139.20,696.00,Applied Language Solutions,Community Health & Social Care,Interpreter/translat
Salford City Council,2011-09-30,601022889,765.60,127.60,638.00,Applied Language Solutions,Community Health & Social Care,Interpreter/translat
Salford City Council,2011-09-30,601021166,6693.77,1115.63,5578.14,Virgin Media Business,Customer and Support Services,Lease line rentals
Salford City Council,2011-09-30,1600423660,708.70,118.12,590.58,Dulux Decorator Centres,Environment and Community Safety,Materials
Salford City Council,2011-09-30,601022921,15888.00,2648.00,13240.00,Broadway Malyan Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2011-09-30,601022841,10638.00,0.00,10638.00,St. John Vianney School,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-09-30,601022842,8740.00,0.00,8740.00,St. John Vianney School,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-09-30,601022902,5792.98,965.50,4827.48,European Wellcare Lifestyles Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-09-30,1600422143,2600.54,433.42,2167.12,Parkeon Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2011-09-30,1600424187,540.00,0.00,540.00,Brighter Futures,Children's Services,Other Prof Fees
Salford City Council,2011-09-30,1600424188,540.00,0.00,540.00,Brighter Futures,Children's Services,Other Prof Fees
Salford City Council,2011-09-30,1600424189,540.00,0.00,540.00,Brighter Futures,Children's Services,Other Prof Fees
Salford City Council,2011-09-30,601022906,1327.33,0.00,1327.33,Salford Royal Nhs Foundation Trust,Children's Services,Other Prof Fees
Salford City Council,2011-09-30,1600424190,576.00,96.00,480.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2011-09-30,1600424194,1958.40,326.40,1632.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2011-09-30,1600424200,990.00,165.00,825.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2011-09-30,1600424204,642.98,107.16,535.82,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2011-09-30,1600424225,1159.20,193.20,966.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2011-09-30,1600424227,1050.00,175.00,875.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2011-09-30,601023015,2248.46,374.74,1873.72,P Casey & Co Ltd,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2011-09-30,601022912,6595.47,0.00,6595.47,Park Foster Care Limited,Children's Services,Payts to Agencies
Salford City Council,2011-09-30,601022899,16710.00,0.00,16710.00,Salford Community Leisure Ltd,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2011-09-30,1600423297,642.00,107.00,535.00,Alarm And Security Services,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-09-30,601022918,780.00,130.00,650.00,Pennington Choices Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-09-30,601022919,1960.00,326.67,1633.33,Urban Vision Partnership Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-09-30,601023012,4116.38,686.06,3430.32,Northwards Housing Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-09-30,601021197,550.00,0.00,550.00,Albion Cooked Meats Limited,Children's Services,Provisions
Salford City Council,2011-09-30,601022856,3691.11,0.00,3691.11,Albion Cooked Meats Limited,Environment and Community Safety,Provisions
Salford City Council,2011-09-30,601022861,3465.28,0.00,3465.28,Albion Cooked Meats Limited,Environment and Community Safety,Provisions
Salford City Council,2011-09-30,601022869,567.00,94.50,472.50,1St Food & Drink Limited,Environment and Community Safety,Provisions for resale
Salford City Council,2011-09-30,601022891,876.98,88.46,788.52,The Noisy Drinks Company,Environment and Community Safety,Provisions for resale
Salford City Council,2011-09-30,601022798,11431.80,1905.30,9526.50,Net Nanny Europe,Children's Services,Pupil Assistance
Salford City Council,2011-09-30,1600422824,6804.00,1134.00,5670.00,Broxap Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2011-09-30,1600424228,756.98,126.16,630.82,Alan Franklin Builders Ltd,Sustainable Regeneration,Rechargeable R & Mnt
Salford City Council,2011-09-30,601022824,2020.06,336.68,1683.38,Adt Fire & Security Plc,Sustainable Regeneration,Security Sys R & Mnt
Salford City Council,2011-09-30,601022819,1360.80,226.80,1134.00,Mitie Security Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2011-09-30,601022820,511.20,85.20,426.00,Mitie Security Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2011-09-30,601023009,9731.00,0.00,9731.00,Alternative Futures Group,Community Health & Social Care,Supported Tenancies
Salford City Council,2011-09-30,601020986,1486.37,247.73,1238.64,Cable & Wireless Communications,Customer and Support Services,Telephones & Fax
Salford City Council,2011-09-30,601020987,1875.25,312.54,1562.71,Cable & Wireless Communications,Customer and Support Services,Telephones & Fax
Salford City Council,2011-09-30,601020989,980.49,163.42,817.07,Cable & Wireless Communications,Customer and Support Services,Telephones & Fax
Salford City Council,2011-09-30,601023002,12870.00,0.00,12870.00,University Of Manchester,Customer and Support Services,Training expenses
Salford City Council,2011-09-30,601022976,1500.00,0.00,1500.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022977,600.00,0.00,600.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022978,900.00,0.00,900.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022979,900.00,0.00,900.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022989,900.00,0.00,900.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022990,900.00,0.00,900.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022991,1500.00,0.00,1500.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022992,1200.00,0.00,1200.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022993,600.00,0.00,600.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022994,1200.00,0.00,1200.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022995,700.00,0.00,700.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022996,1400.00,0.00,1400.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022997,800.00,0.00,800.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022998,1500.00,0.00,1500.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601022999,720.00,0.00,720.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601023000,1600.00,0.00,1600.00,Salford City College,Children's Services,Training expenses
Salford City Council,2011-09-30,601023001,1200.00,0.00,1200.00,Salford City College,Children's Services,Training expenses
