Strategic Group,Spend Level,Spend Level 2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Local Environmental Services,Supplies and Services,Other Running Costs,42228283,2,201013,NORTHER GAS SERVICES,675.55,2011-04-04
Local Environmental Services,Works,,42228295,2,201013,ADT FIRE & SECURITY PLC,495,2011-04-05
Local Environmental Services,Supplies and Services,Comms & Computing,42228313,2,201013,VIRGIN MEDIA BUSINESS,1155.71,2011-04-04
Local Environmental Services,Supplies and Services,Comms & Computing,42228316,2,201013,VIRGIN MEDIA BUSINESS,1171.61,2011-04-04
Local Environmental Services,Supplies and Services,Comms & Computing,42228318,2,201013,VIRGIN MEDIA BUSINESS,587.2,2011-04-04
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228373,2,201013,VENTURA,3648.38,2011-04-05
Local Environmental Services,Supplies and Services,"Licenses, Housing, Fees",42228375,2,201013,ENTEC LTD,13739.40,2011-04-04
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228376,2,201013,NISBETS,475.99,2011-04-04
Local Environmental Services,Employees,Indirect Employee Expenses,42228377,2,201013,CRONER CCH GROUP,414.55,2011-04-04
Local Environmental Services,Supplies and Services,"Clothing, Uniforms & Laundry",42228380,2,201013,ALEXANDRA PLC,378.35,2011-04-04
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228381,2,201013,UPNORTH COOLING,401.97,2011-04-04
Local Environmental Services,Supplies and Services,"Clothing, Uniforms & Laundry",42228382,6,201013,SLATER MENSWEAR,374.88,2011-04-04
Local Environmental Services,Supplies and Services,"Clothing, Uniforms & Laundry",42228382,5,201013,SLATER MENSWEAR,346.71,2011-04-04
Local Environmental Services,Supplies and Services,"Clothing, Uniforms & Laundry",42228382,4,201013,SLATER MENSWEAR,39.58,2011-04-04
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228396,4,201013,TARMAC LTD,680.12,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228396,5,201013,TARMAC LTD,242.9,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228396,6,201013,TARMAC LTD,48.58,2011-04-05
Local Environmental Services,Transport,Contract Hire,42228402,2,201013,WERNICK HIRE LTD,394.13,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228413,2,201013,WERNICK HIRE LTD,575.71,2011-04-04
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228414,2,201013,RIXONWAY KITCHENS LTD,435.88,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228416,2,201013,RIXONWAY KITCHENS LTD,551.78,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228417,2,201013,RIXONWAY KITCHENS LTD,385.26,2011-04-05
Local Environmental Services,Transport,Contract Hire,42228418,2,201013,WERNICK HIRE LTD,575.71,2011-04-04
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228419,2,201013,RIXONWAY KITCHENS LTD,512.63,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228420,2,201013,RIXONWAY KITCHENS LTD,493.43,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228423,2,201013,RIXONWAY KITCHENS LTD,383.51,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228434,2,201013,RIXONWAY KITCHENS LTD,509.29,2011-04-05
Local Environmental Services,Transport,Contract Hire,42228439,3,201013,WERNICK HIRE LTD,390,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228439,4,201013,WERNICK HIRE LTD,185.71,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228443,2,201013,WERNICK HIRE LTD,682,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228444,2,201013,WERNICK HIRE LTD,575.71,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228446,3,201013,WERNICK HIRE LTD,183.34,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228446,4,201013,WERNICK HIRE LTD,392.37,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228447,2,201013,WERNICK HIRE LTD,575.71,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228448,2,201013,WERNICK HIRE LTD,575.71,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228450,2,201013,WERNICK HIRE LTD,575.71,2011-04-04
Local Environmental Services,Supplies and Services,Other Running Costs,42228451,4,201013,TUC PLANT HIRE LTD,144,2011-04-04
Local Environmental Services,Supplies and Services,Other Running Costs,42228451,3,201013,TUC PLANT HIRE LTD,558,2011-04-04
Local Environmental Services,Third Party Payments,Third Party Payments,42228452,2,201013,T DUGGAN PLANT,789.05,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228454,2,201013,PREMIER TRAFFIC MANAGEMENT,350,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228486,2,201013,JOHN F HUNT POWER SERVICES DIVISION,2175.80,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228493,3,201013,SPRINGFIELD CITROEN,900,2011-04-05
Local Environmental Services,Transport,Contract Hire,42228493,4,201013,SPRINGFIELD CITROEN,60,2011-04-05
Local Environmental Services,Transport,Contract Hire,42228496,2,201013,SPRINGFIELD CITROEN,1200.00,2011-04-05
Local Environmental Services,Transport,Contract Hire,42228498,2,201013,SPRINGFIELD CITROEN,1200.00,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228501,2,201013,GAS SAFE REGISTER,1692.00,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228506,2,201013,CLIFFORD JONES TIMBER LTD,593,2011-04-05
Local Environmental Services,Transport,Contract Hire,42228510,5,201013,SELWOOD LTD,104.61,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228510,4,201013,SELWOOD LTD,185.26,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228510,6,201013,SELWOOD LTD,68.13,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228513,2,201013,WERNICK HIRE LTD,575.71,2011-04-04
Local Environmental Services,Supplies and Services,Other Running Costs,42228516,4,201013,KELLY PLANT HIRE LTD,304,2011-04-04
Local Environmental Services,Supplies and Services,Other Running Costs,42228516,3,201013,KELLY PLANT HIRE LTD,437,2011-04-04
Local Environmental Services,Supplies and Services,Other Running Costs,42228517,2,201013,KELLY PLANT HIRE LTD,741,2011-04-04
Local Environmental Services,Transport,Contract Hire,42228524,2,201013,HATTON TRAFFIC MANAGEMENT LTD,492.9,2011-04-04
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228533,2,201013,JOHN DAVIDSON (PIPES) LTD,356.72,2011-04-05
Local Environmental Services,,,42228542,2,201013,R DINNING LTD,423.5,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228724,2,201013,LAIDLAW SOLUTIONS LTD,443.04,2011-04-05
Local Environmental Services,Supplies and Services,Other Running Costs,42228726,2,201013,NORTHERN HYGIENE LIMITED,410,2011-04-05
Local Environmental Services,Supplies and Services,Other Running Costs,42228732,2,201013,NORTHERN HYGIENE LIMITED,375,2011-04-05
Local Environmental Services,Supplies and Services,Other Running Costs,42228733,2,201013,NORTHERN HYGIENE LIMITED,357.5,2011-04-05
Local Environmental Services,,,42228734,2,201013,BOXER CHEMICALS LTD,352.5,2011-04-05
Local Environmental Services,,,42228735,2,201013,INSTARMAC GROUP PLC,399.28,2011-04-05
Local Environmental Services,,,42228736,2,201013,INSTARMAC GROUP PLC,399.28,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228788,2,201013,TADEA,375,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228790,2,201013,TADEA,375,2011-04-05
Local Environmental Services,Works,,42228804,2,201013,JOHN HELLENS (CONTRACTS) LTD,2394.10,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228847,2,201013,WOLSELEY UK LTD,1993.41,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228854,2,201013,ARMAH SWITCHGEAR LTD,3930.00,2011-04-05
Local Environmental Services,,,42228857,2,201013,CERAMIC TILE DIST (NCLE) LTD,773.7,2011-04-05
Local Environmental Services,,,42228863,2,201013,EDMUNDSON ELECTRICAL LTD,403.73,2011-04-05
Local Environmental Services,,,42228873,2,201013,EDMUNDSON ELECTRICAL LTD,3560.90,2011-04-05
Local Environmental Services,,,42228880,2,201013,EDMUNDSON ELECTRICAL LTD,2137.45,2011-04-05
Local Environmental Services,,,42228884,2,201013,EDMUNDSON ELECTRICAL LTD,733.3,2011-04-05
Local Environmental Services,,,42228885,2,201013,EDMUNDSON ELECTRICAL LTD,710,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228890,2,201013,SMITH & CO (SOUTH SHIELDS) LTD,12720.00,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42228906,2,201013,SHEFFIELD INSULATIONS LTD,1750.75,2011-04-05
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229041,2,201013,DEBORAH SERVICES LTD,440,2011-04-05
Local Environmental Services,Supplies and Services,Catering & Provisions,42229054,3,201013,DBC FOODSERVICE LTD,596.04,2011-04-06
Local Environmental Services,Supplies and Services,Catering & Provisions,42229054,4,201013,DBC FOODSERVICE LTD,724.96,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229113,2,201013,CROSSLING LTD,1647.45,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229114,2,201013,EDMUNDSON ELECTRICAL LTD,1437.35,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229115,2,201013,EDMUNDSON ELECTRICAL LTD,1952.76,2011-04-06
Local Environmental Services,,,42229116,2,201013,WOLSELEY UK LTD,2850.56,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229117,2,201013,EDMUNDSON ELECTRICAL LTD,1514.00,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229118,2,201013,TANDEM CONTRACTS LTD,2194.00,2011-04-06
Local Environmental Services,Works,,42229119,2,201013,NEWCASTLE FLOORING CO LTD,2294.00,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229120,5,201013,TARMAC LTD,493.7,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229120,8,201013,TARMAC LTD,394.96,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229120,6,201013,TARMAC LTD,49.37,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229120,7,201013,TARMAC LTD,49.37,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229121,2,201013,LAIDLAW SOLUTIONS LTD,520.65,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229122,2,201013,RIXONWAY KITCHENS LTD,499.51,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229123,2,201013,RIXONWAY KITCHENS LTD,557.82,2011-04-06
Local Environmental Services,,,42229124,2,201013,WOLSELEY UK LTD,561.67,2011-04-06
Local Environmental Services,Premises,Rent,42229125,2,201013,MSSL (GB) LTD,750,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229126,2,201013,PICKERINGS EUROPE LTD,4200.00,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229127,2,201013,SPENCER CONSTRUCTION LTD,550,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229128,2,201013,SPENCER CONSTRUCTION LTD,740,2011-04-06
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42229129,2,201013,HODGSON & ALLON LTD,1045.59,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229138,2,201013,HEWDEN STUART PLC,1788.00,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229142,2,201013,SWINBURNE HIRE,632,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229143,3,201013,SWINBURNE HIRE,316,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229143,4,201013,SWINBURNE HIRE,454.25,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229144,2,201013,SWINBURNE HIRE,770.25,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229147,2,201013,SWINBURNE HIRE,770.25,2011-04-06
Local Environmental Services,Supplies and Services,Comms & Computing,42229261,2,201013,ORANGE PAYMENT PROCESSING,1656.71,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229263,2,201013,NORTHGATE VEHICLE RENTAL LTD,552,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229265,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229269,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229272,2,201013,NORTHGATE VEHICLE RENTAL LTD,432.4,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229275,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229277,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229279,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229281,2,201013,NORTHGATE VEHICLE RENTAL LTD,432.4,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229283,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229285,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229289,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229292,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229293,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229295,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229296,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229299,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Supplies and Services,Catering & Provisions,42229300,3,201013,DBC FOODSERVICE LTD,406.77,2011-04-06
Local Environmental Services,Supplies and Services,Catering & Provisions,42229300,4,201013,DBC FOODSERVICE LTD,17.27,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229301,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229303,2,201013,NORTHGATE VEHICLE RENTAL LTD,552,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229305,2,201013,NORTHGATE VEHICLE RENTAL LTD,492.2,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229307,2,201013,NORTHGATE VEHICLE RENTAL LTD,606.71,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229358,2,201013,GEORGE HOWE PLUMBING&HEATING LTD,397.89,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229366,2,201013,KARLIN TIMBER FRAME (NE) LTD,48488.00,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229374,2,201013,MGM LTD,7291.55,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229377,2,201013,MGM LTD,2310.50,2011-04-06
Local Environmental Services,Transport,Contract Hire,42229383,2,201013,BURNT TREE GROUP LTD,361,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229384,2,201013,MGM LTD,7039.42,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229391,2,201013,NEW CITY FLOORING LTD,8899.50,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229393,2,201013,NEW CITY FLOORING LTD,897.96,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229395,2,201013,TYNDALE FLOORING LTD,1254.42,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229397,2,201013,WARMSEAL WINDOWS (NEWCASTLE) LTD,69229.94,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229399,2,201013,WARMSEAL WINDOWS (NEWCASTLE) LTD,26006.18,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229401,2,201013,WARMSEAL WINDOWS (NEWCASTLE) LTD,7508.08,2011-04-06
Local Environmental Services,Supplies and Services,Other Running Costs,42229403,2,201013,WARMSEAL WINDOWS (NEWCASTLE) LTD,18168.55,2011-04-06
Local Environmental Services,Third Party Payments,Third Party Payments,42229406,3,201013,W T INTERIORS,2850.00,2011-04-06
Local Environmental Services,Third Party Payments,Third Party Payments,42229406,4,201013,W T INTERIORS,3040.10,2011-04-06
Local Environmental Services,Third Party Payments,Third Party Payments,42229408,2,201013,W D DAVISON & SONS,2622.75,2011-04-06
