Strategic Group,Spend Level 1,Spend Level 2,TransNo,Seq no,Period,Supplier Text,Amount,Updated
Learning and Children,Transport,Contract Hire,42191199,14,201009,REDACTED - Personal Information,1080,2010-12-03
Learning and Children,Transport,Contract Hire,42191199,13,201009,REDACTED - Personal Information,1890,2010-12-03
Learning and Children,Transport,Contract Hire,42191224,2,201009,REDACTED - Personal Information,1330,2010-12-03
Learning and Children,Transport,Contract Hire,42191225,2,201009,REDACTED - Personal Information,900,2010-12-03
Learning and Children,Transport,Contract Hire,42191227,2,201009,REDACTED - Personal Information,936,2010-12-03
Learning and Children,Transport,Contract Hire,42191257,2,201009,REDACTED - Personal Information,1300,2010-12-03
Learning and Children,Transport,Public Transport and Taxi Fares,42191307,9,201009,REDACTED - Personal Information,60,2010-12-03
Learning and Children,Transport,Public Transport and Taxi Fares,42191307,10,201009,REDACTED - Personal Information,70,2010-12-03
Learning and Children,Transport,Public Transport and Taxi Fares,42191307,11,201009,REDACTED - Personal Information,72,2010-12-03
Learning and Children,Transport,Public Transport and Taxi Fares,42191307,17,201009,REDACTED - Personal Information,40,2010-12-03
Learning and Children,Transport,Public Transport and Taxi Fares,42191307,16,201009,REDACTED - Personal Information,48,2010-12-03
Learning and Children,Transport,Public Transport and Taxi Fares,42191307,15,201009,REDACTED - Personal Information,220,2010-12-03
Learning and Children,Transport,Public Transport and Taxi Fares,42191307,18,201009,REDACTED - Personal Information,10,2010-12-03
Learning and Children,Transport,Public Transport and Taxi Fares,42191307,19,201009,REDACTED - Personal Information,30,2010-12-03
Learning and Children,Transport,Public Transport and Taxi Fares,42191307,14,201009,REDACTED - Personal Information,70,2010-12-03
Learning and Children,Transport,Public Transport and Taxi Fares,42191308,6,201009,REDACTED - Personal Information,144,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,24,201009,REDACTED - Personal Information,1147,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,30,201009,REDACTED - Personal Information,380,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,34,201009,REDACTED - Personal Information,860,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,23,201009,REDACTED - Personal Information,925,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,25,201009,REDACTED - Personal Information,680,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,28,201009,REDACTED - Personal Information,468,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,41,201009,REDACTED - Personal Information,400,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,44,201009,REDACTED - Personal Information,1435,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,15,201009,REDACTED - Personal Information,1591.2,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,16,201009,REDACTED - Personal Information,1053,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,17,201009,REDACTED - Personal Information,1053,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,18,201009,REDACTED - Personal Information,1170,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,19,201009,REDACTED - Personal Information,1080,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,20,201009,REDACTED - Personal Information,1053,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,21,201009,REDACTED - Personal Information,800,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,22,201009,REDACTED - Personal Information,210,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,26,201009,REDACTED - Personal Information,1050,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,27,201009,REDACTED - Personal Information,1505,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,29,201009,REDACTED - Personal Information,228,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,31,201009,REDACTED - Personal Information,324,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,32,201009,REDACTED - Personal Information,432,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,33,201009,REDACTED - Personal Information,1365,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,35,201009,REDACTED - Personal Information,150,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,36,201009,REDACTED - Personal Information,22,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,37,201009,REDACTED - Personal Information,33,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,38,201009,REDACTED - Personal Information,45,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,39,201009,REDACTED - Personal Information,30,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,42,201009,REDACTED - Personal Information,45,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,43,201009,REDACTED - Personal Information,555,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,40,201009,REDACTED - Personal Information,105,2010-12-06
Learning and Children,Transport,Contract Hire,42191391,45,201009,REDACTED - Personal Information,360,2010-12-06
Learning and Children,Transport,Public Transport and Taxi Fares,42191397,9,201009,REDACTED - Personal Information,437,2010-12-07
Learning and Children,Transport,Public Transport and Taxi Fares,42191397,8,201009,REDACTED - Personal Information,437,2010-12-07
Learning and Children,Transport,Contract Hire,42191422,2,201009,REDACTED - Personal Information,1947.5,2010-12-07
Learning and Children,Transfer Payments,Transfer Payments,42191565,2,201009,REDACTED - Personal Information,653,2010-12-07
Learning and Children,Transport,Public Transport and Taxi Fares,42191638,8,201009,REDACTED - Personal Information,24,2010-12-10
Learning and Children,Transport,Public Transport and Taxi Fares,42191638,9,201009,REDACTED - Personal Information,285,2010-12-10
Learning and Children,Transport,Public Transport and Taxi Fares,42191638,10,201009,REDACTED - Personal Information,285,2010-12-10
Learning and Children,Transport,Contract Hire,42192054,2,201009,REDACTED - Personal Information,874,2010-12-10
Learning and Children,Transport,Contract Hire,42192239,2,201009,REDACTED - Personal Information,900,2010-12-08
Learning and Children,Transfer Payments,Transfer Payments,42192381,4,201009,REDACTED - Personal Information,431.48,2010-12-10
Learning and Children,Transfer Payments,Transfer Payments,42192381,3,201009,REDACTED - Personal Information,215.74,2010-12-10
Learning and Children,Transfer Payments,Transfer Payments,42192514,2,201009,REDACTED - Personal Information,3000,2010-12-09
Learning and Children,Transport,Public Transport and Taxi Fares,42192577,2,201009,REDACTED - Personal Information,616,2010-12-10
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42193016,2,201009,REDACTED - Personal Information,528.76,2010-12-10
Learning and Children,Transfer Payments,Transfer Payments,42193837,2,201009,REDACTED - Personal Information,653,2010-12-14
Learning and Children,Transfer Payments,Transfer Payments,42194090,2,201009,REDACTED - Personal Information,709.52,2010-12-14
Learning and Children,Transfer Payments,Transfer Payments,42194213,4,201009,REDACTED - Personal Information,215.74,2010-12-17
Learning and Children,Transfer Payments,Transfer Payments,42194213,3,201009,REDACTED - Personal Information,215.74,2010-12-17
Learning and Children,Transport,Contract Hire,42194487,2,201009,REDACTED - Personal Information,712.8,2010-12-16
Learning and Children,Transfer Payments,Transfer Payments,42194531,4,201009,REDACTED - Personal Information,215.74,2010-12-20
Learning and Children,Transfer Payments,Transfer Payments,42194531,3,201009,REDACTED - Personal Information,215.74,2010-12-20
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42194753,2,201009,REDACTED - Personal Information,740.73,2010-12-20
Learning and Children,Transfer Payments,Transfer Payments,42195247,2,201009,REDACTED - Personal Information,439,2010-12-17
Learning and Children,Transfer Payments,Transfer Payments,42195249,2,201009,REDACTED - Personal Information,1000,2010-12-17
Learning and Children,Transfer Payments,Transfer Payments,42195472,2,201009,REDACTED - Personal Information,653,2010-12-20
Learning and Children,Transfer Payments,Transfer Payments,42195542,2,201009,REDACTED - Personal Information,950,2010-12-21
Learning and Children,Transfer Payments,Transfer Payments,42196068,2,201009,REDACTED - Personal Information,1662.96,2010-12-21
Learning and Children,Transfer Payments,Transfer Payments,42196893,4,201009,REDACTED - Personal Information,215.74,2010-12-31
Learning and Children,Transfer Payments,Transfer Payments,42196893,3,201009,REDACTED - Personal Information,215.74,2010-12-31
Learning and Children,Transfer Payments,Transfer Payments,42197343,2,201009,REDACTED - Personal Information,653,2010-12-24
Learning and Children,Transfer Payments,Transfer Payments,42197350,2,201009,REDACTED - Personal Information,559,2010-12-24
Learning and Children,Transfer Payments,Transfer Payments,42197352,2,201009,REDACTED - Personal Information,1118,2010-12-24
Learning and Children,Transfer Payments,Transfer Payments,42197355,2,201009,REDACTED - Personal Information,2030,2010-12-24
Learning and Children,"Licenses, Housing, Fees","Licenses, Housing, Fees",73108223,2,201009,REDACTED - Personal Information,36,2010-12-13
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",43599021,2,201009,THOMAS PROCTOR & SON LTD,750,2010-12-09
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42190194,2,201009,LINPAC ENVIRONMENTAL,1713.6,2010-12-01
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42194114,2,201009,BAINBRIDGE BUILDING & JOINERY CONT.,1232.76,2010-12-15
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42194115,2,201009,BAINBRIDGE BUILDING & JOINERY CONT.,5375,2010-12-20
Local Environmental Services,Transport,Vehicles and Plant,43600179,2,201009,EA CLAYTON LTD,479.2,2010-12-16
Local Environmental Services,Transport,Vehicles and Plant,43601345,2,201009,EA CLAYTON LTD,559.85,2010-12-22
Local Environmental Services,Transport,Vehicles and Plant,43601346,2,201009,EA CLAYTON LTD,781.48,2010-12-22
Local Environmental Services,Transport,Vehicles and Plant,43601353,2,201009,EA CLAYTON LTD,667.85,2010-12-22
Local Environmental Services,Transport,Vehicles and Plant,43601354,2,201009,EA CLAYTON LTD,1877.39,2010-12-22
Local Environmental Services,Transport,Vehicles and Plant,43601558,2,201009,EA CLAYTON LTD,626.42,2010-12-23
Local Environmental Services,Transport,Vehicles and Plant,43601559,2,201009,EA CLAYTON LTD,440.08,2010-12-23
Local Environmental Services,Transport,Vehicles and Plant,43601561,2,201009,EA CLAYTON LTD,499.85,2010-12-23
Local Environmental Services,Transport,Vehicles and Plant,43601674,2,201009,EA CLAYTON LTD,2512.89,2010-12-30
Local Environmental Services,Transport,Vehicles and Plant,43601726,2,201009,EA CLAYTON LTD,634.22,2010-12-30
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42192932,3,201009,WOLTERS KLUWER (UK) LTD,127.97,2010-12-13
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42192932,4,201009,WOLTERS KLUWER (UK) LTD,341.23,2010-12-13
Local Environmental Services,Transport,Contract Hire,42190080,2,201009,NORTHGATE VEHICLE RENTAL LTD,606.71,2010-12-01
Local Environmental Services,Transport,Contract Hire,42191739,2,201009,NORTHGATE VEHICLE RENTAL LTD,394.8,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191746,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191750,2,201009,NORTHGATE VEHICLE RENTAL LTD,504,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191753,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191754,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191755,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191758,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191759,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191761,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191763,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191764,2,201009,NORTHGATE VEHICLE RENTAL LTD,462,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191765,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191770,2,201009,NORTHGATE VEHICLE RENTAL LTD,597.86,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191771,2,201009,NORTHGATE VEHICLE RENTAL LTD,504,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191772,2,201009,NORTHGATE VEHICLE RENTAL LTD,783.86,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191774,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191775,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191776,2,201009,NORTHGATE VEHICLE RENTAL LTD,394.8,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191777,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191778,2,201009,NORTHGATE VEHICLE RENTAL LTD,394.8,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191779,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191781,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191783,2,201009,NORTHGATE VEHICLE RENTAL LTD,406.6,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191791,2,201009,NORTHGATE VEHICLE RENTAL LTD,574.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191796,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191798,2,201009,NORTHGATE VEHICLE RENTAL LTD,376,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191799,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42191800,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-08
Local Environmental Services,Transport,Contract Hire,42194772,2,201009,NORTHGATE VEHICLE RENTAL LTD,2441.2,2010-12-16
Local Environmental Services,Transport,Contract Hire,42194785,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-16
Local Environmental Services,Transport,Contract Hire,42194786,2,201009,NORTHGATE VEHICLE RENTAL LTD,449.4,2010-12-16
Local Environmental Services,Transport,Contract Hire,42196696,2,201009,NORTHGATE VEHICLE RENTAL LTD,470.8,2010-12-22
Local Environmental Services,Transport,Contract Hire,42196703,2,201009,NORTHGATE VEHICLE RENTAL LTD,470.8,2010-12-22
Local Environmental Services,Transport,Contract Hire,42196721,2,201009,NORTHGATE VEHICLE RENTAL LTD,470.8,2010-12-22
Local Environmental Services,Transport,Contract Hire,42196764,2,201009,NORTHGATE VEHICLE RENTAL LTD,470.8,2010-12-22
Local Environmental Services,Transport,Contract Hire,42196766,2,201009,NORTHGATE VEHICLE RENTAL LTD,484,2010-12-22
Local Environmental Services,Transport,Contract Hire,42196767,2,201009,NORTHGATE VEHICLE RENTAL LTD,470.8,2010-12-22
Local Environmental Services,Transport,Contract Hire,42196771,2,201009,NORTHGATE VEHICLE RENTAL LTD,413.6,2010-12-22
Local Environmental Services,Transport,Contract Hire,42196777,2,201009,NORTHGATE VEHICLE RENTAL LTD,587.14,2010-12-22
Local Environmental Services,Transport,Contract Hire,42196778,2,201009,NORTHGATE VEHICLE RENTAL LTD,528,2010-12-22
Local Environmental Services,Transport,Contract Hire,42196779,2,201009,NORTHGATE VEHICLE RENTAL LTD,578.57,2010-12-22
Local Environmental Services,Transport,Contract Hire,42196781,2,201009,NORTHGATE VEHICLE RENTAL LTD,758.57,2010-12-22
Local Environmental Services,Transport,Contract Hire,42197124,2,201009,NORTHGATE VEHICLE RENTAL LTD,470.8,2010-12-23
Local Environmental Services,Transport,Contract Hire,42197125,2,201009,NORTHGATE VEHICLE RENTAL LTD,470.8,2010-12-23
Local Environmental Services,Transport,Contract Hire,42197127,2,201009,NORTHGATE VEHICLE RENTAL LTD,470.8,2010-12-23
Local Environmental Services,Transport,Contract Hire,42197128,2,201009,NORTHGATE VEHICLE RENTAL LTD,470.8,2010-12-23
Local Environmental Services,Transport,Contract Hire,42197129,2,201009,NORTHGATE VEHICLE RENTAL LTD,470.8,2010-12-23
